Country,Category,Subcategory,Model,Fiscal Year,Value Column Name,Value
"United States","Components","Saddles","HL Touring Seat/Saddle","FY2020","Sales Amount","5874.624"
"United States","Components","Saddles","HL Touring Seat/Saddle","FY2020","Sales Amount - Order Quantity","5688.624"
"United States","Components","Saddles","HL Touring Seat/Saddle","FY2020","(Sales Amount - Order Quantity)%","30.584"
"United States","Components","Saddles","ML Mountain Seat/Saddle 2","FY2019","Order Quantity",
"United States","Components","Saddles","ML Mountain Seat/Saddle 2","FY2019","Sales Amount",
"United States","Components","Saddles","ML Mountain Seat/Saddle 2","FY2019","Sales Amount - Order Quantity",
"United States","Components","Saddles","ML Mountain Seat/Saddle 2","FY2019","(Sales Amount - Order Quantity)%",
"United States","Components","Saddles","ML Mountain Seat/Saddle 2","FY2020","Order Quantity","283"
"United States","Components","Saddles","ML Mountain Seat/Saddle 2","FY2020","Sales Amount","6645.972"
"United States","Components","Saddles","ML Mountain Seat/Saddle 2","FY2020","Sales Amount - Order Quantity","6362.972"
"United States","Components","Saddles","ML Mountain Seat/Saddle 2","FY2020","(Sales Amount - Order Quantity)%","22.483999999999995"
"United States","Components","Saddles","HL Mountain Seat/Saddle 2","FY2019","Order Quantity",
"United States","Components","Saddles","HL Mountain Seat/Saddle 2","FY2019","Sales Amount",
"United States","Components","Saddles","HL Mountain Seat/Saddle 2","FY2019","Sales Amount - Order Quantity",
"United States","Components","Saddles","HL Mountain Seat/Saddle 2","FY2019","(Sales Amount - Order Quantity)%",
"United States","Components","Saddles","HL Mountain Seat/Saddle 2","FY2020","Order Quantity","305"
"United States","Components","Saddles","HL Mountain Seat/Saddle 2","FY2020","Sales Amount","9633.12"
"United States","Components","Saddles","HL Mountain Seat/Saddle 2","FY2020","Sales Amount - Order Quantity","9328.12"
"United States","Components","Saddles","HL Mountain Seat/Saddle 2","FY2020","(Sales Amount - Order Quantity)%","30.584000000000007"
"United States","Components","Brakes","Rear Brakes","FY2019","Order Quantity",
"United States","Components","Brakes","Rear Brakes","FY2019","Sales Amount",
"United States","Components","Brakes","Rear Brakes","FY2019","Sales Amount - Order Quantity",
"United States","Components","Brakes","Rear Brakes","FY2019","(Sales Amount - Order Quantity)%",
"United States","Components","Brakes","Rear Brakes","FY2020","Order Quantity","124"
"United States","Components","Brakes","Rear Brakes","FY2020","Sales Amount","7923.6"
"United States","Components","Brakes","Rear Brakes","FY2020","Sales Amount - Order Quantity","7799.6"
"United States","Components","Brakes","Rear Brakes","FY2020","(Sales Amount - Order Quantity)%","62.900000000000006"
"United States","Components","Brakes","Front Brakes","FY2019","Order Quantity",
"United States","Components","Brakes","Front Brakes","FY2019","Sales Amount",
"United States","Components","Brakes","Front Brakes","FY2019","Sales Amount - Order Quantity",
"United States","Components","Brakes","Front Brakes","FY2019","(Sales Amount - Order Quantity)%",
"United States","Components","Brakes","Front Brakes","FY2020","Order Quantity","409"
"United States","Components","Brakes","Front Brakes","FY2020","Sales Amount","26098.0806"
"United States","Components","Brakes","Front Brakes","FY2020","Sales Amount - Order Quantity","25689.0806"
"United States","Components","Brakes","Front Brakes","FY2020","(Sales Amount - Order Quantity)%","62.8094880195599"
"United States","Components","Derailleurs","Rear Derailleur","FY2019","Order Quantity",
"United States","Components","Derailleurs","Rear Derailleur","FY2019","Sales Amount",
"United States","Components","Derailleurs","Rear Derailleur","FY2019","Sales Amount - Order Quantity",
"United States","Components","Derailleurs","Rear Derailleur","FY2019","(Sales Amount - Order Quantity)%",
"United States","Components","Derailleurs","Rear Derailleur","FY2020","Order Quantity","191"
"United States","Components","Derailleurs","Rear Derailleur","FY2020","Sales Amount","13919.316"
"United States","Components","Derailleurs","Rear Derailleur","FY2020","Sales Amount - Order Quantity","13728.316"
"United States","Components","Derailleurs","Rear Derailleur","FY2020","(Sales Amount - Order Quantity)%","71.876"
"United States","Components","Derailleurs","Front Derailleur","FY2019","Order Quantity",
"United States","Components","Derailleurs","Front Derailleur","FY2019","Sales Amount",
"United States","Components","Derailleurs","Front Derailleur","FY2019","Sales Amount - Order Quantity",
"United States","Components","Derailleurs","Front Derailleur","FY2019","(Sales Amount - Order Quantity)%",
"United States","Components","Derailleurs","Front Derailleur","FY2020","Order Quantity","372"
"United States","Components","Derailleurs","Front Derailleur","FY2020","Sales Amount","20420.568"
"United States","Components","Derailleurs","Front Derailleur","FY2020","Sales Amount - Order Quantity","20048.568"
"United States","Components","Derailleurs","Front Derailleur","FY2020","(Sales Amount - Order Quantity)%","53.894"
"United States","Components","Headsets","LL Headset","FY2019","Order Quantity","72"
"United States","Components","Headsets","LL Headset","FY2019","Sales Amount","1477.44"
"United States","Components","Headsets","LL Headset","FY2019","Sales Amount - Order Quantity","1405.44"
"United States","Components","Headsets","LL Headset","FY2019","(Sales Amount - Order Quantity)%","19.52"
"United States","Components","Headsets","LL Headset","FY2020","Order Quantity",
"United States","Components","Headsets","LL Headset","FY2020","Sales Amount",
"United States","Components","Headsets","LL Headset","FY2020","Sales Amount - Order Quantity",
"United States","Components","Headsets","LL Headset","FY2020","(Sales Amount - Order Quantity)%",
"United States","Components","Headsets","HL Headset","FY2019","Order Quantity","174"
"United States","Components","Headsets","HL Headset","FY2019","Sales Amount","13021.812"
"United States","Components","Headsets","HL Headset","FY2019","Sales Amount - Order Quantity","12847.812"
"United States","Components","Headsets","HL Headset","FY2019","(Sales Amount - Order Quantity)%","73.838"
"United States","Components","Headsets","HL Headset","FY2020","Order Quantity",
"United States","Components","Headsets","HL Headset","FY2020","Sales Amount",
"United States","Components","Headsets","HL Headset","FY2020","Sales Amount - Order Quantity",
"United States","Components","Headsets","HL Headset","FY2020","(Sales Amount - Order Quantity)%",
"United States","Components","Headsets","ML Headset","FY2019","Order Quantity","421"
"United States","Components","Headsets","ML Headset","FY2019","Sales Amount","25656.9711"
"United States","Components","Headsets","ML Headset","FY2019","Sales Amount - Order Quantity","25235.9711"
"United States","Components","Headsets","ML Headset","FY2019","(Sales Amount - Order Quantity)%","59.9429242280285"
"United States","Components","Headsets","ML Headset","FY2020","Order Quantity",
"United States","Components","Headsets","ML Headset","FY2020","Sales Amount",
"United States","Components","Headsets","ML Headset","FY2020","Sales Amount - Order Quantity",
"United States","Components","Headsets","ML Headset","FY2020","(Sales Amount - Order Quantity)%",
"United States","Components","Forks","LL Fork","FY2019","Order Quantity","119"
"United States","Components","Forks","LL Fork","FY2019","Sales Amount","10582.908"
"United States","Components","Forks","LL Fork","FY2019","Sales Amount - Order Quantity","10463.908"
"United States","Components","Forks","LL Fork","FY2019","(Sales Amount - Order Quantity)%","87.932"
"United States","Components","Forks","LL Fork","FY2020","Order Quantity",
"United States","Components","Forks","LL Fork","FY2020","Sales Amount",
"United States","Components","Forks","LL Fork","FY2020","Sales Amount - Order Quantity",
"United States","Components","Forks","LL Fork","FY2020","(Sales Amount - Order Quantity)%",
"United States","Components","Forks","HL Fork","FY2019","Order Quantity","296"
"United States","Components","Forks","HL Fork","FY2019","Sales Amount","40655.8976"
"United States","Components","Forks","HL Fork","FY2019","Sales Amount - Order Quantity","40359.8976"
"United States","Components","Forks","HL Fork","FY2019","(Sales Amount - Order Quantity)%","136.3510054054054"
"United States","Components","Forks","HL Fork","FY2020","Order Quantity",
"United States","Components","Forks","HL Fork","FY2020","Sales Amount",
"United States","Components","Forks","HL Fork","FY2020","Sales Amount - Order Quantity",
"United States","Components","Forks","HL Fork","FY2020","(Sales Amount - Order Quantity)%",
"United States","Components","Pedals","Touring Pedal","FY2019","Order Quantity",
"United States","Components","Pedals","Touring Pedal","FY2019","Sales Amount",
"United States","Components","Pedals","Touring Pedal","FY2019","Sales Amount - Order Quantity",
"United States","Components","Pedals","Touring Pedal","FY2019","(Sales Amount - Order Quantity)%",
"United States","Components","Pedals","Touring Pedal","FY2020","Order Quantity","67"
"United States","Components","Pedals","Touring Pedal","FY2020","Sales Amount","3255.798"
"United States","Components","Pedals","Touring Pedal","FY2020","Sales Amount - Order Quantity","3188.798"
"United States","Components","Pedals","Touring Pedal","FY2020","(Sales Amount - Order Quantity)%","47.593999999999994"
"United States","Components","Pedals","LL Mountain Pedal","FY2019","Order Quantity",
"United States","Components","Pedals","LL Mountain Pedal","FY2019","Sales Amount",
"United States","Components","Pedals","LL Mountain Pedal","FY2019","Sales Amount - Order Quantity",
"United States","Components","Pedals","LL Mountain Pedal","FY2019","(Sales Amount - Order Quantity)%",
"United States","Components","Pedals","LL Mountain Pedal","FY2020","Order Quantity","254"
"United States","Components","Pedals","LL Mountain Pedal","FY2020","Sales Amount","6170.676"
"United States","Components","Pedals","LL Mountain Pedal","FY2020","Sales Amount - Order Quantity","5916.676"
"United States","Components","Pedals","LL Mountain Pedal","FY2020","(Sales Amount - Order Quantity)%","23.294"
"United States","Components","Pedals","ML Mountain Pedal","FY2019","Order Quantity",
"United States","Components","Pedals","ML Mountain Pedal","FY2019","Sales Amount",
"United States","Components","Pedals","ML Mountain Pedal","FY2019","Sales Amount - Order Quantity",
"United States","Components","Pedals","ML Mountain Pedal","FY2019","(Sales Amount - Order Quantity)%",
"United States","Components","Pedals","ML Mountain Pedal","FY2020","Order Quantity","215"
"United States","Components","Pedals","ML Mountain Pedal","FY2020","Sales Amount","8009.61"
"United States","Components","Pedals","ML Mountain Pedal","FY2020","Sales Amount - Order Quantity","7794.61"
"United States","Components","Pedals","ML Mountain Pedal","FY2020","(Sales Amount - Order Quantity)%","36.254"
"United States","Components","Pedals","LL Road Pedal","FY2019","Order Quantity",
"United States","Components","Pedals","LL Road Pedal","FY2019","Sales Amount",
"United States","Components","Pedals","LL Road Pedal","FY2019","Sales Amount - Order Quantity",
"United States","Components","Pedals","LL Road Pedal","FY2019","(Sales Amount - Order Quantity)%",
"United States","Components","Pedals","LL Road Pedal","FY2020","Order Quantity","565"
"United States","Components","Pedals","LL Road Pedal","FY2020","Sales Amount","13726.11"
"United States","Components","Pedals","LL Road Pedal","FY2020","Sales Amount - Order Quantity","13161.11"
"United States","Components","Pedals","LL Road Pedal","FY2020","(Sales Amount - Order Quantity)%","23.294"
"United States","Components","Pedals","ML Road Pedal","FY2019","Order Quantity",
"United States","Components","Pedals","ML Road Pedal","FY2019","Sales Amount",
"United States","Components","Pedals","ML Road Pedal","FY2019","Sales Amount - Order Quantity",
"United States","Components","Pedals","ML Road Pedal","FY2019","(Sales Amount - Order Quantity)%",
"United States","Components","Pedals","ML Road Pedal","FY2020","Order Quantity","433"
"United States","Components","Pedals","ML Road Pedal","FY2020","Sales Amount","16130.982"
"United States","Components","Pedals","ML Road Pedal","FY2020","Sales Amount - Order Quantity","15697.982"
"United States","Components","Pedals","ML Road Pedal","FY2020","(Sales Amount - Order Quantity)%","36.254"
"United States","Components","Pedals","HL Mountain Pedal","FY2019","Order Quantity",
"United States","Components","Pedals","HL Mountain Pedal","FY2019","Sales Amount",
"United States","Components","Pedals","HL Mountain Pedal","FY2019","Sales Amount - Order Quantity",
"United States","Components","Pedals","HL Mountain Pedal","FY2019","(Sales Amount - Order Quantity)%",
"United States","Components","Pedals","HL Mountain Pedal","FY2020","Order Quantity","453"
"United States","Components","Pedals","HL Mountain Pedal","FY2020","Sales Amount","21977.252"
"United States","Components","Pedals","HL Mountain Pedal","FY2020","Sales Amount - Order Quantity","21524.252"
"United States","Components","Pedals","HL Mountain Pedal","FY2020","(Sales Amount - Order Quantity)%","47.51490507726269"
"United States","Components","Pedals","HL Road Pedal","FY2019","Order Quantity",
"United States","Components","Pedals","HL Road Pedal","FY2019","Sales Amount",
"United States","Components","Pedals","HL Road Pedal","FY2019","Sales Amount - Order Quantity",
"United States","Components","Pedals","HL Road Pedal","FY2019","(Sales Amount - Order Quantity)%",
"United States","Components","Pedals","HL Road Pedal","FY2020","Order Quantity","458"
"United States","Components","Pedals","HL Road Pedal","FY2020","Sales Amount","22256.052"
"United States","Components","Pedals","HL Road Pedal","FY2020","Sales Amount - Order Quantity","21798.052"
"United States","Components","Pedals","HL Road Pedal","FY2020","(Sales Amount - Order Quantity)%","47.59400000000001"
"United States","Components","Cranksets","ML Crankset","FY2019","Order Quantity",
"United States","Components","Cranksets","ML Crankset","FY2019","Sales Amount",
"United States","Components","Cranksets","ML Crankset","FY2019","Sales Amount - Order Quantity",
"United States","Components","Cranksets","ML Crankset","FY2019","(Sales Amount - Order Quantity)%",
"United States","Components","Cranksets","ML Crankset","FY2020","Order Quantity","41"
"United States","Components","Cranksets","ML Crankset","FY2020","Sales Amount","6309.654"
"United States","Components","Cranksets","ML Crankset","FY2020","Sales Amount - Order Quantity","6268.654"
"United States","Components","Cranksets","ML Crankset","FY2020","(Sales Amount - Order Quantity)%","152.894"
"United States","Components","Cranksets","LL Crankset","FY2019","Order Quantity",
"United States","Components","Cranksets","LL Crankset","FY2019","Sales Amount",
"United States","Components","Cranksets","LL Crankset","FY2019","Sales Amount - Order Quantity",
"United States","Components","Cranksets","LL Crankset","FY2019","(Sales Amount - Order Quantity)%",
"United States","Components","Cranksets","LL Crankset","FY2020","Order Quantity","236"
"United States","Components","Cranksets","LL Crankset","FY2020","Sales Amount","24849.384"
"United States","Components","Cranksets","LL Crankset","FY2020","Sales Amount - Order Quantity","24613.384"
"United States","Components","Cranksets","LL Crankset","FY2020","(Sales Amount - Order Quantity)%","104.294"
"United States","Components","Cranksets","HL Crankset","FY2019","Order Quantity",
"United States","Components","Cranksets","HL Crankset","FY2019","Sales Amount",
"United States","Components","Cranksets","HL Crankset","FY2019","Sales Amount - Order Quantity",
"United States","Components","Cranksets","HL Crankset","FY2019","(Sales Amount - Order Quantity)%",
"United States","Components","Cranksets","HL Crankset","FY2020","Order Quantity","305"
"United States","Components","Cranksets","HL Crankset","FY2020","Sales Amount","73959.5978"
"United States","Components","Cranksets","HL Crankset","FY2020","Sales Amount - Order Quantity","73654.5978"
"United States","Components","Cranksets","HL Crankset","FY2020","(Sales Amount - Order Quantity)%","241.49048459016393"
"United States","Components","Handlebars","LL Touring Handlebars","FY2019","Order Quantity",
"United States","Components","Handlebars","LL Touring Handlebars","FY2019","Sales Amount",
"United States","Components","Handlebars","LL Touring Handlebars","FY2019","Sales Amount - Order Quantity",
"United States","Components","Handlebars","LL Touring Handlebars","FY2019","(Sales Amount - Order Quantity)%",
"United States","Components","Handlebars","LL Touring Handlebars","FY2020","Order Quantity","24"
"United States","Components","Handlebars","LL Touring Handlebars","FY2020","Sales Amount","663.696"
"United States","Components","Handlebars","LL Touring Handlebars","FY2020","Sales Amount - Order Quantity","639.696"
"United States","Components","Handlebars","LL Touring Handlebars","FY2020","(Sales Amount - Order Quantity)%","26.654"
"United States","Components","Handlebars","LL Road Handlebars","FY2019","Order Quantity","87"
"United States","Components","Handlebars","LL Road Handlebars","FY2019","Sales Amount","2113.6215"
"United States","Components","Handlebars","LL Road Handlebars","FY2019","Sales Amount - Order Quantity","2026.6215000000002"
"United States","Components","Handlebars","LL Road Handlebars","FY2019","(Sales Amount - Order Quantity)%","23.294500000000003"
"United States","Components","Handlebars","LL Road Handlebars","FY2020","Order Quantity","69"
"United States","Components","Handlebars","LL Road Handlebars","FY2020","Sales Amount","1843.956"
"United States","Components","Handlebars","LL Road Handlebars","FY2020","Sales Amount - Order Quantity","1774.956"
"United States","Components","Handlebars","LL Road Handlebars","FY2020","(Sales Amount - Order Quantity)%","25.724"
"United States","Components","Handlebars","HL Touring Handlebars","FY2019","Order Quantity",
"United States","Components","Handlebars","HL Touring Handlebars","FY2019","Sales Amount",
"United States","Components","Handlebars","HL Touring Handlebars","FY2019","Sales Amount - Order Quantity",
"United States","Components","Handlebars","HL Touring Handlebars","FY2019","(Sales Amount - Order Quantity)%",
"United States","Components","Handlebars","HL Touring Handlebars","FY2020","Order Quantity","102"
"United States","Components","Handlebars","HL Touring Handlebars","FY2020","Sales Amount","5604.084"
"United States","Components","Handlebars","HL Touring Handlebars","FY2020","Sales Amount - Order Quantity","5502.084"
"United States","Components","Handlebars","HL Touring Handlebars","FY2020","(Sales Amount - Order Quantity)%","53.942"
"United States","Components","Handlebars","LL Mountain Handlebars","FY2019","Order Quantity","269"
"United States","Components","Handlebars","LL Mountain Handlebars","FY2019","Sales Amount","6535.2205"
"United States","Components","Handlebars","LL Mountain Handlebars","FY2019","Sales Amount - Order Quantity","6266.2205"
"United States","Components","Handlebars","LL Mountain Handlebars","FY2019","(Sales Amount - Order Quantity)%","23.294500000000003"
"United States","Components","Handlebars","LL Mountain Handlebars","FY2020","Order Quantity","257"
"United States","Components","Handlebars","LL Mountain Handlebars","FY2020","Sales Amount","6797.3563"
"United States","Components","Handlebars","LL Mountain Handlebars","FY2020","Sales Amount - Order Quantity","6540.3563"
"United States","Components","Handlebars","LL Mountain Handlebars","FY2020","(Sales Amount - Order Quantity)%","25.44885719844358"
"United States","Components","Handlebars","HL Mountain Handlebars","FY2019","Order Quantity","205"
"United States","Components","Handlebars","HL Mountain Handlebars","FY2019","Sales Amount","13448.369"
"United States","Components","Handlebars","HL Mountain Handlebars","FY2019","Sales Amount - Order Quantity","13243.369"
"United States","Components","Handlebars","HL Mountain Handlebars","FY2019","(Sales Amount - Order Quantity)%","64.6018"
"United States","Components","Handlebars","HL Mountain Handlebars","FY2020","Order Quantity","161"
"United States","Components","Handlebars","HL Mountain Handlebars","FY2020","Sales Amount","11618.082"
"United States","Components","Handlebars","HL Mountain Handlebars","FY2020","Sales Amount - Order Quantity","11457.082"
"United States","Components","Handlebars","HL Mountain Handlebars","FY2020","(Sales Amount - Order Quantity)%","71.162"
"United States","Components","Handlebars","HL Road Handlebars","FY2019","Order Quantity","244"
"United States","Components","Handlebars","HL Road Handlebars","FY2019","Sales Amount","16006.8392"
"United States","Components","Handlebars","HL Road Handlebars","FY2019","Sales Amount - Order Quantity","15762.8392"
"United States","Components","Handlebars","HL Road Handlebars","FY2019","(Sales Amount - Order Quantity)%","64.6018"
"United States","Components","Handlebars","HL Road Handlebars","FY2020","Order Quantity","192"
"United States","Components","Handlebars","HL Road Handlebars","FY2020","Sales Amount","13855.104"
"United States","Components","Handlebars","HL Road Handlebars","FY2020","Sales Amount - Order Quantity","13663.104"
"United States","Components","Handlebars","HL Road Handlebars","FY2020","(Sales Amount - Order Quantity)%","71.16199999999999"
"United States","Components","Handlebars","ML Mountain Handlebars","FY2019","Order Quantity","505"
"United States","Components","Handlebars","ML Mountain Handlebars","FY2019","Sales Amount","17056.1225"
"United States","Components","Handlebars","ML Mountain Handlebars","FY2019","Sales Amount - Order Quantity","16551.1225"
"United States","Components","Handlebars","ML Mountain Handlebars","FY2019","(Sales Amount - Order Quantity)%","32.7745"
"United States","Components","Handlebars","ML Mountain Handlebars","FY2020","Order Quantity","434"
"United States","Components","Handlebars","ML Mountain Handlebars","FY2020","Sales Amount","16073.0945"
"United States","Components","Handlebars","ML Mountain Handlebars","FY2020","Sales Amount - Order Quantity","15639.0945"
"United States","Components","Handlebars","ML Mountain Handlebars","FY2020","(Sales Amount - Order Quantity)%","36.03477995391705"
"United States","Components","Wheels","ML Road Rear Wheel","FY2019","Order Quantity","47"
"United States","Components","Wheels","ML Road Rear Wheel","FY2019","Sales Amount","7765.857"
"United States","Components","Wheels","ML Road Rear Wheel","FY2019","Sales Amount - Order Quantity","7718.857"
"United States","Components","Wheels","ML Road Rear Wheel","FY2019","(Sales Amount - Order Quantity)%","164.231"
"United States","Components","Wheels","ML Road Rear Wheel","FY2020","Order Quantity",
"United States","Components","Wheels","ML Road Rear Wheel","FY2020","Sales Amount",
"United States","Components","Wheels","ML Road Rear Wheel","FY2020","Sales Amount - Order Quantity",
"United States","Components","Wheels","ML Road Rear Wheel","FY2020","(Sales Amount - Order Quantity)%",
"United States","Components","Wheels","LL Mountain Rear Wheel","FY2019","Order Quantity","231"
"United States","Components","Wheels","LL Mountain Rear Wheel","FY2019","Sales Amount","12161.457"
"United States","Components","Wheels","LL Mountain Rear Wheel","FY2019","Sales Amount - Order Quantity","11930.457"
"United States","Components","Wheels","LL Mountain Rear Wheel","FY2019","(Sales Amount - Order Quantity)%","51.647"
"United States","Components","Wheels","LL Mountain Rear Wheel","FY2020","Order Quantity",
"United States","Components","Wheels","LL Mountain Rear Wheel","FY2020","Sales Amount",
"United States","Components","Wheels","LL Mountain Rear Wheel","FY2020","Sales Amount - Order Quantity",
"United States","Components","Wheels","LL Mountain Rear Wheel","FY2020","(Sales Amount - Order Quantity)%",
"United States","Components","Wheels","HL Road Rear Wheel","FY2019","Order Quantity","60"
"United States","Components","Wheels","HL Road Rear Wheel","FY2019","Sales Amount","12854.16"
"United States","Components","Wheels","HL Road Rear Wheel","FY2019","Sales Amount - Order Quantity","12794.16"
"United States","Components","Wheels","HL Road Rear Wheel","FY2019","(Sales Amount - Order Quantity)%","213.236"
"United States","Components","Wheels","HL Road Rear Wheel","FY2020","Order Quantity",
"United States","Components","Wheels","HL Road Rear Wheel","FY2020","Sales Amount",
"United States","Components","Wheels","HL Road Rear Wheel","FY2020","Sales Amount - Order Quantity",
"United States","Components","Wheels","HL Road Rear Wheel","FY2020","(Sales Amount - Order Quantity)%",
"United States","Components","Wheels","LL Mountain Front Wheel","FY2019","Order Quantity","431"
"United States","Components","Wheels","LL Mountain Front Wheel","FY2019","Sales Amount","15708.657"
"United States","Components","Wheels","LL Mountain Front Wheel","FY2019","Sales Amount - Order Quantity","15277.657"
"United States","Components","Wheels","LL Mountain Front Wheel","FY2019","(Sales Amount - Order Quantity)%","35.446999999999996"
"United States","Components","Wheels","LL Mountain Front Wheel","FY2020","Order Quantity",
"United States","Components","Wheels","LL Mountain Front Wheel","FY2020","Sales Amount",
"United States","Components","Wheels","LL Mountain Front Wheel","FY2020","Sales Amount - Order Quantity",
"United States","Components","Wheels","LL Mountain Front Wheel","FY2020","(Sales Amount - Order Quantity)%",
"United States","Components","Wheels","ML Mountain Front Wheel","FY2019","Order Quantity","197"
"United States","Components","Wheels","ML Mountain Front Wheel","FY2019","Sales Amount","24706.755"
"United States","Components","Wheels","ML Mountain Front Wheel","FY2019","Sales Amount - Order Quantity","24509.755"
"United States","Components","Wheels","ML Mountain Front Wheel","FY2019","(Sales Amount - Order Quantity)%","124.415"
"United States","Components","Wheels","ML Mountain Front Wheel","FY2020","Order Quantity",
"United States","Components","Wheels","ML Mountain Front Wheel","FY2020","Sales Amount",
"United States","Components","Wheels","ML Mountain Front Wheel","FY2020","Sales Amount - Order Quantity",
"United States","Components","Wheels","ML Mountain Front Wheel","FY2020","(Sales Amount - Order Quantity)%",
"United States","Components","Wheels","HL Mountain Front Wheel","FY2019","Order Quantity","163"
"United States","Components","Wheels","HL Mountain Front Wheel","FY2019","Sales Amount","29361.027"
"United States","Components","Wheels","HL Mountain Front Wheel","FY2019","Sales Amount - Order Quantity","29198.027"
"United States","Components","Wheels","HL Mountain Front Wheel","FY2019","(Sales Amount - Order Quantity)%","179.129"
"United States","Components","Wheels","HL Mountain Front Wheel","FY2020","Order Quantity",
"United States","Components","Wheels","HL Mountain Front Wheel","FY2020","Sales Amount",
"United States","Components","Wheels","HL Mountain Front Wheel","FY2020","Sales Amount - Order Quantity",
"United States","Components","Wheels","HL Mountain Front Wheel","FY2020","(Sales Amount - Order Quantity)%",
"United States","Components","Wheels","LL Road Rear Wheel","FY2019","Order Quantity","640"
"United States","Components","Wheels","LL Road Rear Wheel","FY2019","Sales Amount","43224.96"
"United States","Components","Wheels","LL Road Rear Wheel","FY2019","Sales Amount - Order Quantity","42584.96"
"United States","Components","Wheels","LL Road Rear Wheel","FY2019","(Sales Amount - Order Quantity)%","66.539"
"United States","Components","Wheels","LL Road Rear Wheel","FY2020","Order Quantity",
"United States","Components","Wheels","LL Road Rear Wheel","FY2020","Sales Amount",
"United States","Components","Wheels","LL Road Rear Wheel","FY2020","Sales Amount - Order Quantity",
"United States","Components","Wheels","LL Road Rear Wheel","FY2020","(Sales Amount - Order Quantity)%",
"United States","Components","Wheels","ML Road Front Wheel","FY2019","Order Quantity","372"
"United States","Components","Wheels","ML Road Front Wheel","FY2019","Sales Amount","55439.532"
"United States","Components","Wheels","ML Road Front Wheel","FY2019","Sales Amount - Order Quantity","55067.532"
"United States","Components","Wheels","ML Road Front Wheel","FY2019","(Sales Amount - Order Quantity)%","148.031"
"United States","Components","Wheels","ML Road Front Wheel","FY2020","Order Quantity",
"United States","Components","Wheels","ML Road Front Wheel","FY2020","Sales Amount",
"United States","Components","Wheels","ML Road Front Wheel","FY2020","Sales Amount - Order Quantity",
"United States","Components","Wheels","ML Road Front Wheel","FY2020","(Sales Amount - Order Quantity)%",
"United States","Components","Wheels","ML Mountain Rear Wheel","FY2019","Order Quantity","556"
"United States","Components","Wheels","ML Mountain Rear Wheel","FY2019","Sales Amount","78558.9386"
"United States","Components","Wheels","ML Mountain Rear Wheel","FY2019","Sales Amount - Order Quantity","78002.9386"
"United States","Components","Wheels","ML Mountain Rear Wheel","FY2019","(Sales Amount - Order Quantity)%","140.2930550359712"
"United States","Components","Wheels","ML Mountain Rear Wheel","FY2020","Order Quantity",
"United States","Components","Wheels","ML Mountain Rear Wheel","FY2020","Sales Amount",
"United States","Components","Wheels","ML Mountain Rear Wheel","FY2020","Sales Amount - Order Quantity",
"United States","Components","Wheels","ML Mountain Rear Wheel","FY2020","(Sales Amount - Order Quantity)%",
"United States","Components","Wheels","HL Road Front Wheel","FY2019","Order Quantity","412"
"United States","Components","Wheels","HL Road Front Wheel","FY2019","Sales Amount","81590.832"
"United States","Components","Wheels","HL Road Front Wheel","FY2019","Sales Amount - Order Quantity","81178.832"
"United States","Components","Wheels","HL Road Front Wheel","FY2019","(Sales Amount - Order Quantity)%","197.03599999999997"
"United States","Components","Wheels","HL Road Front Wheel","FY2020","Order Quantity",
"United States","Components","Wheels","HL Road Front Wheel","FY2020","Sales Amount",
"United States","Components","Wheels","HL Road Front Wheel","FY2020","Sales Amount - Order Quantity",
"United States","Components","Wheels","HL Road Front Wheel","FY2020","(Sales Amount - Order Quantity)%",
"United States","Components","Wheels","HL Mountain Rear Wheel","FY2019","Order Quantity","582"
"United States","Components","Wheels","HL Mountain Rear Wheel","FY2019","Sales Amount","113883.0913"
"United States","Components","Wheels","HL Mountain Rear Wheel","FY2019","Sales Amount - Order Quantity","113301.0913"
"United States","Components","Wheels","HL Mountain Rear Wheel","FY2019","(Sales Amount - Order Quantity)%","194.675414604811"
"United States","Components","Wheels","HL Mountain Rear Wheel","FY2020","Order Quantity",
"United States","Components","Wheels","HL Mountain Rear Wheel","FY2020","Sales Amount",
"United States","Components","Wheels","HL Mountain Rear Wheel","FY2020","Sales Amount - Order Quantity",
"United States","Components","Wheels","HL Mountain Rear Wheel","FY2020","(Sales Amount - Order Quantity)%",
"United States","Components","Touring Frames","LL Touring Frame","FY2019","Order Quantity",
"United States","Components","Touring Frames","LL Touring Frame","FY2019","Sales Amount",
"United States","Components","Touring Frames","LL Touring Frame","FY2019","Sales Amount - Order Quantity",
"United States","Components","Touring Frames","LL Touring Frame","FY2019","(Sales Amount - Order Quantity)%",
"United States","Components","Touring Frames","LL Touring Frame","FY2020","Order Quantity","678"
"United States","Components","Touring Frames","LL Touring Frame","FY2020","Sales Amount","135144.2951"
"United States","Components","Touring Frames","LL Touring Frame","FY2020","Sales Amount - Order Quantity","134466.2951"
"United States","Components","Touring Frames","LL Touring Frame","FY2020","(Sales Amount - Order Quantity)%","198.32786887905604"
"United States","Components","Touring Frames","HL Touring Frame","FY2019","Order Quantity",
"United States","Components","Touring Frames","HL Touring Frame","FY2019","Sales Amount",
"United States","Components","Touring Frames","HL Touring Frame","FY2019","Sales Amount - Order Quantity",
"United States","Components","Touring Frames","HL Touring Frame","FY2019","(Sales Amount - Order Quantity)%",
"United States","Components","Touring Frames","HL Touring Frame","FY2020","Order Quantity","1072"
