Country,Product,Month Name,Value Column Name,Value
"Mexico","Velo","Dec","(Sale Price - Discounts)%","-0.9788773972881633"
"Mexico","Velo","Dec","Sale Price - Units Sold","-1931"
"Mexico","Velo","Dec","(Sale Price - Units Sold)%","-0.8532920901458241"
"Mexico","Velo","Dec","Sale Price - Profit","-30896.24"
"Mexico","Velo","Dec","(Sale Price - Profit)%","-0.9893685971415617"
"Mexico","Velo","Dec","Units Sold - Discounts","-13454.76"
"Mexico","Velo","Dec","(Units Sold - Discounts)%","-0.8560227411539558"
"Mexico","Velo","Dec","Profit - Discounts","15510.480000000001"
"Mexico","Velo","Dec","(Profit - Discounts)%","0.9868123702105135"
"Mexico","Velo","Dec","Profit - Units Sold","28965.24"
"Mexico","Velo","Dec","(Profit - Units Sold)%","12.799487406098102"
"Mexico","Velo","Feb","Discounts","27562.5"
"Mexico","Velo","Feb","Units Sold","1575"
"Mexico","Velo","Feb","Profit","-19687.5"
"Mexico","Velo","Feb","Sale Price","125"
"Mexico","Velo","Feb","Sale Price - Discounts","-27437.5"
"Mexico","Velo","Feb","(Sale Price - Discounts)%","-0.9954648526077098"
"Mexico","Velo","Feb","Sale Price - Units Sold","-1450"
"Mexico","Velo","Feb","(Sale Price - Units Sold)%","-0.9206349206349206"
"Mexico","Velo","Feb","Sale Price - Profit","19812.5"
"Mexico","Velo","Feb","(Sale Price - Profit)%","1.0063492063492063"
"Mexico","Velo","Feb","Units Sold - Discounts","-25987.5"
"Mexico","Velo","Feb","(Units Sold - Discounts)%","-0.9428571428571427"
"Mexico","Velo","Feb","Profit - Discounts","-47250"
"Mexico","Velo","Feb","(Profit - Discounts)%","-1.7142857142857142"
"Mexico","Velo","Feb","Profit - Units Sold","-21262.5"
"Mexico","Velo","Feb","(Profit - Units Sold)%","-13.5"
"Mexico","Velo","Jan","Discounts","2145.75"
"Mexico","Velo","Jan","Units Sold","4354"
"Mexico","Velo","Jan","Profit","15145.25"
"Mexico","Velo","Jan","Sale Price","22"
"Mexico","Velo","Jan","Sale Price - Discounts","-2123.75"
"Mexico","Velo","Jan","(Sale Price - Discounts)%","-0.9897471746475591"
"Mexico","Velo","Jan","Sale Price - Units Sold","-4332"
"Mexico","Velo","Jan","(Sale Price - Units Sold)%","-0.9949471750114838"
"Mexico","Velo","Jan","Sale Price - Profit","-15123.25"
"Mexico","Velo","Jan","(Sale Price - Profit)%","-0.9985473993496311"
"Mexico","Velo","Jan","Units Sold - Discounts","2208.25"
"Mexico","Velo","Jan","(Units Sold - Discounts)%","1.0291273447512526"
"Mexico","Velo","Jan","Profit - Discounts","12999.5"
"Mexico","Velo","Jan","(Profit - Discounts)%","6.058254689502506"
"Mexico","Velo","Jan","Profit - Units Sold","10791.25"
"Mexico","Velo","Jan","(Profit - Units Sold)%","2.4784680753330273"
"Mexico","Velo","Jul","Discounts","58590"
"Mexico","Velo","Jul","Units Sold","1395"
"Mexico","Velo","Jul","Profit","66960"
"Mexico","Velo","Jul","Sale Price","350"
"Mexico","Velo","Jul","Sale Price - Discounts","-58240"
"Mexico","Velo","Jul","(Sale Price - Discounts)%","-0.994026284348865"
"Mexico","Velo","Jul","Sale Price - Units Sold","-1045"
"Mexico","Velo","Jul","(Sale Price - Units Sold)%","-0.7491039426523297"
"Mexico","Velo","Jul","Sale Price - Profit","-66610"
"Mexico","Velo","Jul","(Sale Price - Profit)%","-0.9947729988052568"
"Mexico","Velo","Jul","Units Sold - Discounts","-57195"
"Mexico","Velo","Jul","(Units Sold - Discounts)%","-0.9761904761904762"
"Mexico","Velo","Jul","Profit - Discounts","8370"
"Mexico","Velo","Jul","(Profit - Discounts)%","0.14285714285714285"
"Mexico","Velo","Jul","Profit - Units Sold","65565"
"Mexico","Velo","Jul","(Profit - Units Sold)%","47"
"Mexico","Velo","Jun","Discounts","1571.4"
"Mexico","Velo","Jun","Units Sold","2102"
"Mexico","Velo","Jun","Profit","6860.6"
"Mexico","Velo","Jun","Sale Price","19"
"Mexico","Velo","Jun","Sale Price - Discounts","-1552.4"
"Mexico","Velo","Jun","(Sale Price - Discounts)%","-0.987908871070383"
"Mexico","Velo","Jun","Sale Price - Units Sold","-2083"
"Mexico","Velo","Jun","(Sale Price - Units Sold)%","-0.9909609895337773"
"Mexico","Velo","Jun","Sale Price - Profit","-6841.6"
"Mexico","Velo","Jun","(Sale Price - Profit)%","-0.9972305629245255"
"Mexico","Velo","Jun","Units Sold - Discounts","530.5999999999999"
"Mexico","Velo","Jun","(Units Sold - Discounts)%","0.3376606847397225"
"Mexico","Velo","Jun","Profit - Discounts","5289.200000000001"
"Mexico","Velo","Jun","(Profit - Discounts)%","3.365915743922617"
"Mexico","Velo","Jun","Profit - Units Sold","4758.6"
"Mexico","Velo","Jun","(Profit - Units Sold)%","2.2638439581351095"
"Mexico","Velo","Mar","Discounts","900"
"Mexico","Velo","Mar","Units Sold","500"
"Mexico","Velo","Mar","Profit","3600"
"Mexico","Velo","Mar","Sale Price","12"
"Mexico","Velo","Mar","Sale Price - Discounts","-888"
"Mexico","Velo","Mar","(Sale Price - Discounts)%","-0.9866666666666667"
"Mexico","Velo","Mar","Sale Price - Units Sold","-488"
"Mexico","Velo","Mar","(Sale Price - Units Sold)%","-0.976"
"Mexico","Velo","Mar","Sale Price - Profit","-3588"
"Mexico","Velo","Mar","(Sale Price - Profit)%","-0.9966666666666667"
"Mexico","Velo","Mar","Units Sold - Discounts","-400"
"Mexico","Velo","Mar","(Units Sold - Discounts)%","-0.4444444444444444"
"Mexico","Velo","Mar","Profit - Discounts","2700"
"Mexico","Velo","Mar","(Profit - Discounts)%","3"
"Mexico","Velo","Mar","Profit - Units Sold","3100"
"Mexico","Velo","Mar","(Profit - Units Sold)%","6.2"
"Mexico","Velo","May","Discounts","356.09"
"Mexico","Velo","May","Units Sold","607"
"Mexico","Velo","May","Profit","1592.91"
"Mexico","Velo","May","Sale Price","22"
"Mexico","Velo","May","Sale Price - Discounts","-334.09"
"Mexico","Velo","May","(Sale Price - Discounts)%","-0.9382178662697632"
"Mexico","Velo","May","Sale Price - Units Sold","-585"
"Mexico","Velo","May","(Sale Price - Units Sold)%","-0.9637561779242173"
"Mexico","Velo","May","Sale Price - Profit","-1570.91"
"Mexico","Velo","May","(Sale Price - Profit)%","-0.9861887991160831"
"Mexico","Velo","May","Units Sold - Discounts","250.91000000000003"
"Mexico","Velo","May","(Units Sold - Discounts)%","0.7046252351933501"
"Mexico","Velo","May","Profit - Discounts","1236.8200000000002"
"Mexico","Velo","May","(Profit - Discounts)%","3.473335392737792"
"Mexico","Velo","May","Profit - Units Sold","985.9100000000001"
"Mexico","Velo","May","(Profit - Units Sold)%","1.6242339373970347"
"Mexico","Velo","Nov","Discounts","102154.86"
"Mexico","Velo","Nov","Units Sold","3938"
"Mexico","Velo","Nov","Profit","30761.14"
"Mexico","Velo","Nov","Sale Price","307"
"Mexico","Velo","Nov","Sale Price - Discounts","-101847.86"
"Mexico","Velo","Nov","(Sale Price - Discounts)%","-0.9969947587417769"
"Mexico","Velo","Nov","Sale Price - Units Sold","-3631"
"Mexico","Velo","Nov","(Sale Price - Units Sold)%","-0.9220416455053326"
"Mexico","Velo","Nov","Sale Price - Profit","-30454.14"
"Mexico","Velo","Nov","(Sale Price - Profit)%","-0.9900198757263222"
"Mexico","Velo","Nov","Units Sold - Discounts","-98216.86"
"Mexico","Velo","Nov","(Units Sold - Discounts)%","-0.9614506837951714"
"Mexico","Velo","Nov","Profit - Discounts","-71393.72"
"Mexico","Velo","Nov","(Profit - Discounts)%","-0.698877371081513"
"Mexico","Velo","Nov","Profit - Units Sold","26823.14"
"Mexico","Velo","Nov","(Profit - Units Sold)%","6.811361097003555"
"Mexico","Velo","Oct","Discounts","21418.1"
"Mexico","Velo","Oct","Units Sold","3804"
"Mexico","Velo","Oct","Profit","33006.9"
"Mexico","Velo","Oct","Sale Price","507"
"Mexico","Velo","Oct","Sale Price - Discounts","-20911.1"
"Mexico","Velo","Oct","(Sale Price - Discounts)%","-0.976328432494012"
"Mexico","Velo","Oct","Sale Price - Units Sold","-3297"
"Mexico","Velo","Oct","(Sale Price - Units Sold)%","-0.8667192429022083"
"Mexico","Velo","Oct","Sale Price - Profit","-32499.9"
"Mexico","Velo","Oct","(Sale Price - Profit)%","-0.9846395753615154"
"Mexico","Velo","Oct","Units Sold - Discounts","-17614.1"
"Mexico","Velo","Oct","(Units Sold - Discounts)%","-0.8223932094817"
"Mexico","Velo","Oct","Profit - Discounts","11588.800000000003"
"Mexico","Velo","Oct","(Profit - Discounts)%","0.5410750720185266"
"Mexico","Velo","Oct","Profit - Units Sold","29202.9"
"Mexico","Velo","Oct","(Profit - Units Sold)%","7.676892744479495"
"Mexico","Velo","Sep","Discounts","24818.25"
"Mexico","Velo","Sep","Units Sold","2765"
"Mexico","Velo","Sep","Profit","-10993.25"
"Mexico","Velo","Sep","Sale Price","140"
"Mexico","Velo","Sep","Sale Price - Discounts","-24678.25"
"Mexico","Velo","Sep","(Sale Price - Discounts)%","-0.994358989856255"
"Mexico","Velo","Sep","Sale Price - Units Sold","-2625"
"Mexico","Velo","Sep","(Sale Price - Units Sold)%","-0.949367088607595"
"Mexico","Velo","Sep","Sale Price - Profit","11133.25"
"Mexico","Velo","Sep","(Sale Price - Profit)%","1.01273508744002"
"Mexico","Velo","Sep","Units Sold - Discounts","-22053.25"
"Mexico","Velo","Sep","(Units Sold - Discounts)%","-0.8885900496610357"
"Mexico","Velo","Sep","Profit - Discounts","-35811.5"
"Mexico","Velo","Sep","(Profit - Discounts)%","-1.4429502483051786"
"Mexico","Velo","Sep","Profit - Units Sold","-13758.25"
"Mexico","Velo","Sep","(Profit - Units Sold)%","-4.9758589511754066"
"United States of America","Paseo","Apr","Discounts","5275.725"
"United States of America","Paseo","Apr","Units Sold","8167.5"
"United States of America","Paseo","Apr","Profit","22084.275"
"United States of America","Paseo","Apr","Sale Price","22"
"United States of America","Paseo","Apr","Sale Price - Discounts","-5253.725"
"United States of America","Paseo","Apr","(Sale Price - Discounts)%","-0.9958299570201252"
"United States of America","Paseo","Apr","Sale Price - Units Sold","-8145.5"
"United States of America","Paseo","Apr","(Sale Price - Units Sold)%","-0.9973063973063973"
"United States of America","Paseo","Apr","Sale Price - Profit","-22062.275"
"United States of America","Paseo","Apr","(Sale Price - Profit)%","-0.9990038160636924"
"United States of America","Paseo","Apr","Units Sold - Discounts","2891.7749999999996"
"United States of America","Paseo","Apr","(Units Sold - Discounts)%","0.5481284562785208"
"United States of America","Paseo","Apr","Profit - Discounts","16808.550000000003"
"United States of America","Paseo","Apr","(Profit - Discounts)%","3.1860170876988474"
"United States of America","Paseo","Apr","Profit - Units Sold","13916.775000000001"
"United States of America","Paseo","Apr","(Profit - Units Sold)%","1.7039210284664832"
"United States of America","Paseo","Aug","Discounts","2357.88"
"United States of America","Paseo","Aug","Units Sold","2876"
"United States of America","Paseo","Aug","Profit","9988.12"
"United States of America","Paseo","Aug","Sale Price","22"
"United States of America","Paseo","Aug","Sale Price - Discounts","-2335.88"
"United States of America","Paseo","Aug","(Sale Price - Discounts)%","-0.9906695845420462"
"United States of America","Paseo","Aug","Sale Price - Units Sold","-2854"
"United States of America","Paseo","Aug","(Sale Price - Units Sold)%","-0.9923504867872045"
"United States of America","Paseo","Aug","Sale Price - Profit","-9966.12"
"United States of America","Paseo","Aug","(Sale Price - Profit)%","-0.9977973832913501"
"United States of America","Paseo","Aug","Units Sold - Discounts","518.1199999999999"
"United States of America","Paseo","Aug","(Units Sold - Discounts)%","0.21973976623068175"
"United States of America","Paseo","Aug","Profit - Discounts","7630.240000000001"
"United States of America","Paseo","Aug","(Profit - Discounts)%","3.2360595110862302"
"United States of America","Paseo","Aug","Profit - Units Sold","7112.120000000001"
"United States of America","Paseo","Aug","(Profit - Units Sold)%","2.472920723226704"
"United States of America","Paseo","Dec","Discounts","40469.77"
"United States of America","Paseo","Dec","Units Sold","10586"
"United States of America","Paseo","Dec","Profit","46682.23"
"United States of America","Paseo","Dec","Sale Price","529"
"United States of America","Paseo","Dec","Sale Price - Discounts","-39940.77"
"United States of America","Paseo","Dec","(Sale Price - Discounts)%","-0.9869285147901755"
"United States of America","Paseo","Dec","Sale Price - Units Sold","-10057"
"United States of America","Paseo","Dec","(Sale Price - Units Sold)%","-0.9500283393160778"
"United States of America","Paseo","Dec","Sale Price - Profit","-46153.23"
"United States of America","Paseo","Dec","(Sale Price - Profit)%","-0.9886680649146367"
"United States of America","Paseo","Dec","Units Sold - Discounts","-29883.769999999997"
"United States of America","Paseo","Dec","(Units Sold - Discounts)%","-0.738422036992056"
"United States of America","Paseo","Dec","Profit - Discounts","6212.460000000006"
"United States of America","Paseo","Dec","(Profit - Discounts)%","0.15350865596715788"
"United States of America","Paseo","Dec","Profit - Units Sold","36096.23"
"United States of America","Paseo","Dec","(Profit - Units Sold)%","3.40980823729454"
"United States of America","Paseo","Feb","Discounts","7093.7"
"United States of America","Paseo","Feb","Units Sold","4155"
"United States of America","Paseo","Feb","Profit","26886.3"
"United States of America","Paseo","Feb","Sale Price","35"
"United States of America","Paseo","Feb","Sale Price - Discounts","-7058.7"
"United States of America","Paseo","Feb","(Sale Price - Discounts)%","-0.9950660445183754"
"United States of America","Paseo","Feb","Sale Price - Units Sold","-4120"
"United States of America","Paseo","Feb","(Sale Price - Units Sold)%","-0.9915764139590855"
"United States of America","Paseo","Feb","Sale Price - Profit","-26851.3"
"United States of America","Paseo","Feb","(Sale Price - Profit)%","-0.998698221770939"
"United States of America","Paseo","Feb","Units Sold - Discounts","-2938.7"
"United States of America","Paseo","Feb","(Units Sold - Discounts)%","-0.41426899925285815"
"United States of America","Paseo","Feb","Profit - Discounts","19792.6"
"United States of America","Paseo","Feb","(Profit - Discounts)%","2.790165921874339"
"United States of America","Paseo","Feb","Profit - Units Sold","22731.3"
"United States of America","Paseo","Feb","(Profit - Units Sold)%","5.4708303249097465"
"United States of America","Paseo","Jan","Discounts","127129.035"
"United States of America","Paseo","Jan","Units Sold","4933.5"
"United States of America","Paseo","Jan","Profit","50497.965"
"United States of America","Paseo","Jan","Sale Price","307"
"United States of America","Paseo","Jan","Sale Price - Discounts","-126822.035"
"United States of America","Paseo","Jan","(Sale Price - Discounts)%","-0.9975851307295772"
"United States of America","Paseo","Jan","Sale Price - Units Sold","-4626.5"
"United States of America","Paseo","Jan","(Sale Price - Units Sold)%","-0.9377723725549812"
"United States of America","Paseo","Jan","Sale Price - Profit","-50190.965"
"United States of America","Paseo","Jan","(Sale Price - Profit)%","-0.9939205470953136"
"United States of America","Paseo","Jan","Units Sold - Discounts","-122195.535"
"United States of America","Paseo","Jan","(Units Sold - Discounts)%","-0.9611929721640693"
"United States of America","Paseo","Jan","Profit - Discounts","-76631.07"
"United States of America","Paseo","Jan","(Profit - Discounts)%","-0.6027818114091719"
"United States of America","Paseo","Jan","Profit - Units Sold","45564.465"
"United States of America","Paseo","Jan","(Profit - Units Sold)%","9.235728184858619"
"United States of America","Paseo","Jul","Discounts","48793.02"
"United States of America","Paseo","Jul","Units Sold","4819.5"
"United States of America","Paseo","Jul","Profit","274032.48"
"United States of America","Paseo","Jul","Sale Price","362"
"United States of America","Paseo","Jul","Sale Price - Discounts","-48431.02"
"United States of America","Paseo","Jul","(Sale Price - Discounts)%","-0.9925809060394293"
"United States of America","Paseo","Jul","Sale Price - Units Sold","-4457.5"
"United States of America","Paseo","Jul","(Sale Price - Units Sold)%","-0.9248884739080817"
"United States of America","Paseo","Jul","Sale Price - Profit","-273670.48"
"United States of America","Paseo","Jul","(Sale Price - Profit)%","-0.9986789887096595"
"United States of America","Paseo","Jul","Units Sold - Discounts","-43973.52"
"United States of America","Paseo","Jul","(Units Sold - Discounts)%","-0.9012256261243924"
"United States of America","Paseo","Jul","Profit - Discounts","225239.46"
"United States of America","Paseo","Jul","(Profit - Discounts)%","4.616222976155196"
"United States of America","Paseo","Jul","Profit - Units Sold","269212.98"
"United States of America","Paseo","Jul","(Profit - Units Sold)%","55.85910986616868"
"United States of America","Paseo","Jun","Discounts","26582.83"
"United States of America","Paseo","Jun","Units Sold","3462"
"United States of America","Paseo","Jun","Profit","91060.17"
"United States of America","Paseo","Jun","Sale Price","787"
"United States of America","Paseo","Jun","Sale Price - Discounts","-25795.83"
"United States of America","Paseo","Jun","(Sale Price - Discounts)%","-0.9703944237690268"
"United States of America","Paseo","Jun","Sale Price - Units Sold","-2675"
"United States of America","Paseo","Jun","(Sale Price - Units Sold)%","-0.7726747544771808"
"United States of America","Paseo","Jun","Sale Price - Profit","-90273.17"
"United States of America","Paseo","Jun","(Sale Price - Profit)%","-0.9913573629392523"
"United States of America","Paseo","Jun","Units Sold - Discounts","-23120.83"
"United States of America","Paseo","Jun","(Units Sold - Discounts)%","-0.8697655591974218"
"United States of America","Paseo","Jun","Profit - Discounts","64477.34"
"United States of America","Paseo","Jun","(Profit - Discounts)%","2.4255257999242366"
"United States of America","Paseo","Jun","Profit - Units Sold","87598.17"
"United States of America","Paseo","Jun","(Profit - Units Sold)%","25.30276429809359"
"United States of America","Paseo","Mar","Discounts","20451.4"
"United States of America","Paseo","Mar","Units Sold","3965"
"United States of America","Paseo","Mar","Profit","4238.6"
"United States of America","Paseo","Mar","Sale Price","145"
"United States of America","Paseo","Mar","Sale Price - Discounts","-20306.4"
"United States of America","Paseo","Mar","(Sale Price - Discounts)%","-0.9929100208298698"
"United States of America","Paseo","Mar","Sale Price - Units Sold","-3820"
"United States of America","Paseo","Mar","(Sale Price - Units Sold)%","-0.9634300126103404"
"United States of America","Paseo","Mar","Sale Price - Profit","-4093.6000000000004"
"United States of America","Paseo","Mar","(Sale Price - Profit)%","-0.9657905912329542"
"United States of America","Paseo","Mar","Units Sold - Discounts","-16486.4"
"United States of America","Paseo","Mar","(Units Sold - Discounts)%","-0.8061257420029925"
"United States of America","Paseo","Mar","Profit - Discounts","-16212.800000000001"
"United States of America","Paseo","Mar","(Profit - Discounts)%","-0.7927476847550778"
"United States of America","Paseo","Mar","Profit - Units Sold","273.60000000000036"
"United States of America","Paseo","Mar","(Profit - Units Sold)%","0.06900378310214385"
"United States of America","Paseo","May","Discounts","35830.45"
"United States of America","Paseo","May","Units Sold","5245"
"United States of America","Paseo","May","Profit","114723.55"
"United States of America","Paseo","May","Sale Price","307"
"United States of America","Paseo","May","Sale Price - Discounts","-35523.45"
"United States of America","Paseo","May","(Sale Price - Discounts)%","-0.9914318687038538"
"United States of America","Paseo","May","Sale Price - Units Sold","-4938"
"United States of America","Paseo","May","(Sale Price - Units Sold)%","-0.9414680648236415"
"United States of America","Paseo","May","Sale Price - Profit","-114416.55"
"United States of America","Paseo","May","(Sale Price - Profit)%","-0.99732400191591"
"United States of America","Paseo","May","Units Sold - Discounts","-30585.449999999997"
"United States of America","Paseo","May","(Units Sold - Discounts)%","-0.8536161281814769"
"United States of America","Paseo","May","Profit - Discounts","78893.1"
"United States of America","Paseo","May","(Profit - Discounts)%","2.2018450786970303"
"United States of America","Paseo","May","Profit - Units Sold","109478.55"
"United States of America","Paseo","May","(Profit - Units Sold)%","20.872936129647282"
"United States of America","Paseo","Nov","Discounts","171755.5"
"United States of America","Paseo","Nov","Units Sold","7001"
"United States of America","Paseo","Nov","Profit","268262.5"
"United States of America","Paseo","Nov","Sale Price","1012"
"United States of America","Paseo","Nov","Sale Price - Discounts","-170743.5"
"United States of America","Paseo","Nov","(Sale Price - Discounts)%","-0.9941079033859178"
"United States of America","Paseo","Nov","Sale Price - Units Sold","-5989"
"United States of America","Paseo","Nov","(Sale Price - Units Sold)%","-0.85544922153978"
"United States of America","Paseo","Nov","Sale Price - Profit","-267250.5"
"United States of America","Paseo","Nov","(Sale Price - Profit)%","-0.9962275756022553"
"United States of America","Paseo","Nov","Units Sold - Discounts","-164754.5"
"United States of America","Paseo","Nov","(Units Sold - Discounts)%","-0.9592385687794568"
"United States of America","Paseo","Nov","Profit - Discounts","96507"
"United States of America","Paseo","Nov","(Profit - Discounts)%","0.5618859366948947"
"United States of America","Paseo","Nov","Profit - Units Sold","261261.5"
"United States of America","Paseo","Nov","(Profit - Units Sold)%","37.31774032281103"
"United States of America","Paseo","Oct","Discounts","28248.27"
"United States of America","Paseo","Oct","Units Sold","8122"
"United States of America","Paseo","Oct","Profit","85262.73"
"United States of America","Paseo","Oct","Sale Price","556"
"United States of America","Paseo","Oct","Sale Price - Discounts","-27692.27"
"United States of America","Paseo","Oct","(Sale Price - Discounts)%","-0.9803173787279716"
"United States of America","Paseo","Oct","Sale Price - Units Sold","-7566"
"United States of America","Paseo","Oct","(Sale Price - Units Sold)%","-0.9315439546909628"
"United States of America","Paseo","Oct","Sale Price - Profit","-84706.73"
"United States of America","Paseo","Oct","(Sale Price - Profit)%","-0.9934789796198175"
"United States of America","Paseo","Oct","Units Sold - Discounts","-20126.27"
"United States of America","Paseo","Oct","(Units Sold - Discounts)%","-0.7124779676773126"
"United States of America","Paseo","Oct","Profit - Discounts","57014.45999999999"
"United States of America","Paseo","Oct","(Profit - Discounts)%","2.018334574117282"
"United States of America","Paseo","Oct","Profit - Units Sold","77140.73"
"United States of America","Paseo","Oct","(Profit - Units Sold)%","9.497750554050725"
"United States of America","Paseo","Sep","Discounts","7925.65"
"United States of America","Paseo","Sep","Units Sold","6134"
"United States of America","Paseo","Sep","Profit","26884.35"
"United States of America","Paseo","Sep","Sale Price","57"
"United States of America","Paseo","Sep","Sale Price - Discounts","-7868.65"
"United States of America","Paseo","Sep","(Sale Price - Discounts)%","-0.9928081608448518"
"United States of America","Paseo","Sep","Sale Price - Units Sold","-6077"
"United States of America","Paseo","Sep","(Sale Price - Units Sold)%","-0.9907075317900228"
"United States of America","Paseo","Sep","Sale Price - Profit","-26827.35"
"United States of America","Paseo","Sep","(Sale Price - Profit)%","-0.9978798073972404"
"United States of America","Paseo","Sep","Units Sold - Discounts","-1791.6499999999996"
"United States of America","Paseo","Sep","(Units Sold - Discounts)%","-0.22605716881265256"
"United States of America","Paseo","Sep","Profit - Discounts","18958.699999999997"
"United States of America","Paseo","Sep","(Profit - Discounts)%","2.3920687893106556"
"United States of America","Paseo","Sep","Profit - Units Sold","20750.35"
"United States of America","Paseo","Sep","(Profit - Units Sold)%","3.3828415389631563"
"United States of America","VTT","Apr","Discounts","42572.25"
"United States of America","VTT","Apr","Units Sold","1351.5"
"United States of America","VTT","Apr","Profit","79062.75"
"United States of America","VTT","Apr","Sale Price","350"
"United States of America","VTT","Apr","Sale Price - Discounts","-42222.25"
"United States of America","VTT","Apr","(Sale Price - Discounts)%","-0.9917786821227442"
"United States of America","VTT","Apr","Sale Price - Units Sold","-1001.5"
"United States of America","VTT","Apr","(Sale Price - Units Sold)%","-0.7410284868664447"
"United States of America","VTT","Apr","Sale Price - Profit","-78712.75"
"United States of America","VTT","Apr","(Sale Price - Profit)%","-0.9955731365276316"
"United States of America","VTT","Apr","Units Sold - Discounts","-41220.75"
"United States of America","VTT","Apr","(Units Sold - Discounts)%","-0.9682539682539683"
"United States of America","VTT","Apr","Profit - Discounts","36490.5"
"United States of America","VTT","Apr","(Profit - Discounts)%","0.8571428571428571"
"United States of America","VTT","Apr","Profit - Units Sold","77711.25"
"United States of America","VTT","Apr","(Profit - Units Sold)%","57.5"
"United States of America","VTT","Aug","Discounts","204967"
"United States of America","VTT","Aug","Units Sold","5348"
"United States of America","VTT","Aug","Profit","174713"
"United States of America","VTT","Aug","Sale Price","650"
"United States of America","VTT","Aug","Sale Price - Discounts","-204317"
"United States of America","VTT","Aug","(Sale Price - Discounts)%","-0.9968287578000361"
"United States of America","VTT","Aug","Sale Price - Units Sold","-4698"
"United States of America","VTT","Aug","(Sale Price - Units Sold)%","-0.8784592370979806"
"United States of America","VTT","Aug","Sale Price - Profit","-174063"
"United States of America","VTT","Aug","(Sale Price - Profit)%","-0.9962796128507896"
"United States of America","VTT","Aug","Units Sold - Discounts","-199619"
"United States of America","VTT","Aug","(Units Sold - Discounts)%","-0.9739079949455278"
"United States of America","VTT","Aug","Profit - Discounts","-30254"
"United States of America","VTT","Aug","(Profit - Discounts)%","-0.14760424848878112"
"United States of America","VTT","Aug","Profit - Units Sold","169365"
"United States of America","VTT","Aug","(Profit - Units Sold)%","31.668848167539267"
"United States of America","VTT","Dec","Discounts","24116.5"
"United States of America","VTT","Dec","Units Sold","4307"
"United States of America","VTT","Dec","Profit","67993.5"
"United States of America","VTT","Dec","Sale Price","677"
"United States of America","VTT","Dec","Sale Price - Discounts","-23439.5"
"United States of America","VTT","Dec","(Sale Price - Discounts)%","-0.9719279331577966"
"United States of America","VTT","Dec","Sale Price - Units Sold","-3630"
"United States of America","VTT","Dec","(Sale Price - Units Sold)%","-0.8428140236823777"
"United States of America","VTT","Dec","Sale Price - Profit","-67316.5"
"United States of America","VTT","Dec","(Sale Price - Profit)%","-0.9900431658908572"
"United States of America","VTT","Dec","Units Sold - Discounts","-19809.5"
"United States of America","VTT","Dec","(Units Sold - Discounts)%","-0.8214085791885224"
"United States of America","VTT","Dec","Profit - Discounts","43877"
"United States of America","VTT","Dec","(Profit - Discounts)%","1.8193767752368712"
"United States of America","VTT","Dec","Profit - Units Sold","63686.5"
"United States of America","VTT","Dec","(Profit - Units Sold)%","14.78674251218946"
"United States of America","VTT","Feb","Discounts","25596"
"United States of America","VTT","Feb","Units Sold","2844"
"United States of America","VTT","Feb","Profit","116604"
"United States of America","VTT","Feb","Sale Price","300"
"United States of America","VTT","Feb","Sale Price - Discounts","-25296"
"United States of America","VTT","Feb","(Sale Price - Discounts)%","-0.9882794186591655"
"United States of America","VTT","Feb","Sale Price - Units Sold","-2544"
"United States of America","VTT","Feb","(Sale Price - Units Sold)%","-0.8945147679324894"
"United States of America","VTT","Feb","Sale Price - Profit","-116304"
"United States of America","VTT","Feb","(Sale Price - Profit)%","-0.9974271894617679"
"United States of America","VTT","Feb","Units Sold - Discounts","-22752"
"United States of America","VTT","Feb","(Units Sold - Discounts)%","-0.8888888888888888"
"United States of America","VTT","Feb","Profit - Discounts","91008"
"United States of America","VTT","Feb","(Profit - Discounts)%","3.5555555555555554"
"United States of America","VTT","Feb","Profit - Units Sold","113760"
"United States of America","VTT","Feb","(Profit - Units Sold)%","40"
"United States of America","VTT","Jan","Discounts","2112.48"
"United States of America","VTT","Jan","Units Sold","1956"
"United States of America","VTT","Jan","Profit","15491.52"
"United States of America","VTT","Jan","Sale Price","12"
"United States of America","VTT","Jan","Sale Price - Discounts","-2100.48"
"United States of America","VTT","Jan","(Sale Price - Discounts)%","-0.9943194728470801"
"United States of America","VTT","Jan","Sale Price - Units Sold","-1944"
"United States of America","VTT","Jan","(Sale Price - Units Sold)%","-0.9938650306748467"
"United States of America","VTT","Jan","Sale Price - Profit","-15479.52"
"United States of America","VTT","Jan","(Sale Price - Profit)%","-0.9992253826609655"
"United States of America","VTT","Jan","Units Sold - Discounts","-156.48000000000002"
"United States of America","VTT","Jan","(Units Sold - Discounts)%","-0.07407407407407408"
"United States of America","VTT","Jan","Profit - Discounts","13379.04"
"United States of America","VTT","Jan","(Profit - Discounts)%","6.333333333333334"
"United States of America","VTT","Jan","Profit - Units Sold","13535.52"
"United States of America","VTT","Jan","(Profit - Units Sold)%","6.92"
"United States of America","VTT","Jul","Discounts","698.4"
"United States of America","VTT","Jul","Units Sold","436.5"
"United States of America","VTT","Jul","Profit","3666.6"
"United States of America","VTT","Jul","Sale Price","20"
"United States of America","VTT","Jul","Sale Price - Discounts","-678.4"
"United States of America","VTT","Jul","(Sale Price - Discounts)%","-0.9713631156930126"
"United States of America","VTT","Jul","Sale Price - Units Sold","-416.5"
"United States of America","VTT","Jul","(Sale Price - Units Sold)%","-0.9541809851088202"
