Category,Sub-Category,Region,Segment,Value Column Name,Value
"Office Supplies","Supplies","West","Corporate","(Profit - FC)%","-0.7644222149837134"
"Office Supplies","Supplies","West","Corporate","PL - Quantity","2705"
"Office Supplies","Supplies","West","Corporate","(PL - Quantity)%","33.39506172839506"
"Office Supplies","Supplies","West","Corporate","FC - Quantity","1454"
"Office Supplies","Supplies","West","Corporate","(FC - Quantity)%","17.950617283950617"
"Office Supplies","Supplies","West","Corporate","FC - PL","-1251"
"Office Supplies","Supplies","West","Corporate","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Supplies","West","Home Office","Quantity","37"
"Office Supplies","Supplies","West","Home Office","PL","2786"
"Office Supplies","Supplies","West","Home Office","FC","1535"
"Office Supplies","Supplies","West","Home Office","Profit","38.1172"
"Office Supplies","Supplies","West","Home Office","Profit - Quantity","1.1171999999999969"
"Office Supplies","Supplies","West","Home Office","(Profit - Quantity)%","0.030194594594594514"
"Office Supplies","Supplies","West","Home Office","Profit - PL","-2747.8828"
"Office Supplies","Supplies","West","Home Office","(Profit - PL)%","-0.9863183058147882"
"Office Supplies","Supplies","West","Home Office","Profit - FC","-1496.8828"
"Office Supplies","Supplies","West","Home Office","(Profit - FC)%","-0.9751679478827362"
"Office Supplies","Supplies","West","Home Office","PL - Quantity","2749"
"Office Supplies","Supplies","West","Home Office","(PL - Quantity)%","74.29729729729729"
"Office Supplies","Supplies","West","Home Office","FC - Quantity","1498"
"Office Supplies","Supplies","West","Home Office","(FC - Quantity)%","40.486486486486484"
"Office Supplies","Supplies","West","Home Office","FC - PL","-1251"
"Office Supplies","Supplies","West","Home Office","(FC - PL)%","-0.44903086862885855"
"Furniture","Chairs","Central","Consumer","Quantity","307"
"Furniture","Chairs","Central","Consumer","PL","2786"
"Furniture","Chairs","Central","Consumer","FC","1535"
"Furniture","Chairs","Central","Consumer","Profit","2920.9013"
"Furniture","Chairs","Central","Consumer","Profit - Quantity","2613.9013"
"Furniture","Chairs","Central","Consumer","(Profit - Quantity)%","8.51433648208469"
"Furniture","Chairs","Central","Consumer","Profit - PL","134.9013"
"Furniture","Chairs","Central","Consumer","(Profit - PL)%","0.04842114142139267"
"Furniture","Chairs","Central","Consumer","Profit - FC","1385.9013"
"Furniture","Chairs","Central","Consumer","(Profit - FC)%","0.9028672964169381"
"Furniture","Chairs","Central","Consumer","PL - Quantity","2479"
"Furniture","Chairs","Central","Consumer","(PL - Quantity)%","8.074918566775244"
"Furniture","Chairs","Central","Consumer","FC - Quantity","1228"
"Furniture","Chairs","Central","Consumer","(FC - Quantity)%","4"
"Furniture","Chairs","Central","Consumer","FC - PL","-1251"
"Furniture","Chairs","Central","Consumer","(FC - PL)%","-0.44903086862885855"
"Furniture","Chairs","Central","Corporate","Quantity","178"
"Furniture","Chairs","Central","Corporate","PL","2786"
"Furniture","Chairs","Central","Corporate","FC","1535"
"Furniture","Chairs","Central","Corporate","Profit","3206.8837"
"Furniture","Chairs","Central","Corporate","Profit - Quantity","3028.8837"
"Furniture","Chairs","Central","Corporate","(Profit - Quantity)%","17.016200561797753"
"Furniture","Chairs","Central","Corporate","Profit - PL","420.88369999999986"
"Furniture","Chairs","Central","Corporate","(Profit - PL)%","0.1510709619526202"
"Furniture","Chairs","Central","Corporate","Profit - FC","1671.8836999999999"
"Furniture","Chairs","Central","Corporate","(Profit - FC)%","1.0891750488599348"
"Furniture","Chairs","Central","Corporate","PL - Quantity","2608"
"Furniture","Chairs","Central","Corporate","(PL - Quantity)%","14.651685393258425"
"Furniture","Chairs","Central","Corporate","FC - Quantity","1357"
"Furniture","Chairs","Central","Corporate","(FC - Quantity)%","7.623595505617978"
"Furniture","Chairs","Central","Corporate","FC - PL","-1251"
"Furniture","Chairs","Central","Corporate","(FC - PL)%","-0.44903086862885855"
"Furniture","Chairs","Central","Home Office","Quantity","130"
"Furniture","Chairs","Central","Home Office","PL","2786"
"Furniture","Chairs","Central","Home Office","FC","1535"
"Furniture","Chairs","Central","Home Office","Profit","464.9371"
"Furniture","Chairs","Central","Home Office","Profit - Quantity","334.9371"
"Furniture","Chairs","Central","Home Office","(Profit - Quantity)%","2.5764392307692305"
"Furniture","Chairs","Central","Home Office","Profit - PL","-2321.0629"
"Furniture","Chairs","Central","Home Office","(Profit - PL)%","-0.8331166188083273"
"Furniture","Chairs","Central","Home Office","Profit - FC","-1070.0629"
"Furniture","Chairs","Central","Home Office","(Profit - FC)%","-0.6971093811074919"
"Furniture","Chairs","Central","Home Office","PL - Quantity","2656"
"Furniture","Chairs","Central","Home Office","(PL - Quantity)%","20.43076923076923"
"Furniture","Chairs","Central","Home Office","FC - Quantity","1405"
"Furniture","Chairs","Central","Home Office","(FC - Quantity)%","10.80769230769231"
"Furniture","Chairs","Central","Home Office","FC - PL","-1251"
"Furniture","Chairs","Central","Home Office","(FC - PL)%","-0.44903086862885855"
"Furniture","Chairs","East","Consumer","Quantity","387"
"Furniture","Chairs","East","Consumer","PL","2786"
"Furniture","Chairs","East","Consumer","FC","1535"
"Furniture","Chairs","East","Consumer","Profit","4917.3952"
"Furniture","Chairs","East","Consumer","Profit - Quantity","4530.3952"
"Furniture","Chairs","East","Consumer","(Profit - Quantity)%","11.706447545219637"
"Furniture","Chairs","East","Consumer","Profit - PL","2131.3952"
"Furniture","Chairs","East","Consumer","(Profit - PL)%","0.76503776022972"
"Furniture","Chairs","East","Consumer","Profit - FC","3382.3952"
"Furniture","Chairs","East","Consumer","(Profit - FC)%","2.2035147882736155"
"Furniture","Chairs","East","Consumer","PL - Quantity","2399"
"Furniture","Chairs","East","Consumer","(PL - Quantity)%","6.198966408268734"
"Furniture","Chairs","East","Consumer","FC - Quantity","1148"
"Furniture","Chairs","East","Consumer","(FC - Quantity)%","2.96640826873385"
"Furniture","Chairs","East","Consumer","FC - PL","-1251"
"Furniture","Chairs","East","Consumer","(FC - PL)%","-0.44903086862885855"
"Furniture","Chairs","East","Corporate","Quantity","189"
"Furniture","Chairs","East","Corporate","PL","2786"
"Furniture","Chairs","East","Corporate","FC","1535"
"Furniture","Chairs","East","Corporate","Profit","2720.5878"
"Furniture","Chairs","East","Corporate","Profit - Quantity","2531.5878"
"Furniture","Chairs","East","Corporate","(Profit - Quantity)%","13.394644444444443"
"Furniture","Chairs","East","Corporate","Profit - PL","-65.41220000000021"
"Furniture","Chairs","East","Corporate","(Profit - PL)%","-0.023478894472361886"
"Furniture","Chairs","East","Corporate","Profit - FC","1185.5877999999998"
"Furniture","Chairs","East","Corporate","(Profit - FC)%","0.7723699022801301"
"Furniture","Chairs","East","Corporate","PL - Quantity","2597"
"Furniture","Chairs","East","Corporate","(PL - Quantity)%","13.74074074074074"
"Furniture","Chairs","East","Corporate","FC - Quantity","1346"
"Furniture","Chairs","East","Corporate","(FC - Quantity)%","7.121693121693122"
"Furniture","Chairs","East","Corporate","FC - PL","-1251"
"Furniture","Chairs","East","Corporate","(FC - PL)%","-0.44903086862885855"
"Furniture","Chairs","East","Home Office","Quantity","100"
"Furniture","Chairs","East","Home Office","PL","2786"
"Furniture","Chairs","East","Home Office","FC","1535"
"Furniture","Chairs","East","Home Office","Profit","1719.7876"
"Furniture","Chairs","East","Home Office","Profit - Quantity","1619.7876"
"Furniture","Chairs","East","Home Office","(Profit - Quantity)%","16.197876"
"Furniture","Chairs","East","Home Office","Profit - PL","-1066.2124"
"Furniture","Chairs","East","Home Office","(Profit - PL)%","-0.3827036611629576"
"Furniture","Chairs","East","Home Office","Profit - FC","184.7876000000001"
"Furniture","Chairs","East","Home Office","(Profit - FC)%","0.12038280130293166"
"Furniture","Chairs","East","Home Office","PL - Quantity","2686"
"Furniture","Chairs","East","Home Office","(PL - Quantity)%","26.86"
"Furniture","Chairs","East","Home Office","FC - Quantity","1435"
"Furniture","Chairs","East","Home Office","(FC - Quantity)%","14.35"
"Furniture","Chairs","East","Home Office","FC - PL","-1251"
"Furniture","Chairs","East","Home Office","(FC - PL)%","-0.44903086862885855"
"Furniture","Chairs","South","Consumer","Quantity","195"
"Furniture","Chairs","South","Consumer","PL","2786"
"Furniture","Chairs","South","Consumer","FC","1535"
"Furniture","Chairs","South","Consumer","Profit","4017.0347"
"Furniture","Chairs","South","Consumer","Profit - Quantity","3822.0347"
"Furniture","Chairs","South","Consumer","(Profit - Quantity)%","19.60017794871795"
"Furniture","Chairs","South","Consumer","Profit - PL","1231.0347000000002"
"Furniture","Chairs","South","Consumer","(Profit - PL)%","0.4418645728643217"
"Furniture","Chairs","South","Consumer","Profit - FC","2482.0347"
"Furniture","Chairs","South","Consumer","(Profit - FC)%","1.616960716612378"
"Furniture","Chairs","South","Consumer","PL - Quantity","2591"
"Furniture","Chairs","South","Consumer","(PL - Quantity)%","13.287179487179488"
"Furniture","Chairs","South","Consumer","FC - Quantity","1340"
"Furniture","Chairs","South","Consumer","(FC - Quantity)%","6.871794871794872"
"Furniture","Chairs","South","Consumer","FC - PL","-1251"
"Furniture","Chairs","South","Consumer","(FC - PL)%","-0.44903086862885855"
"Furniture","Chairs","South","Corporate","Quantity","102"
"Furniture","Chairs","South","Corporate","PL","2786"
"Furniture","Chairs","South","Corporate","FC","1535"
"Furniture","Chairs","South","Corporate","Profit","1183.9545"
"Furniture","Chairs","South","Corporate","Profit - Quantity","1081.9545"
"Furniture","Chairs","South","Corporate","(Profit - Quantity)%","10.60739705882353"
"Furniture","Chairs","South","Corporate","Profit - PL","-1602.0455"
"Furniture","Chairs","South","Corporate","(Profit - PL)%","-0.5750342785355348"
"Furniture","Chairs","South","Corporate","Profit - FC","-351.04549999999995"
"Furniture","Chairs","South","Corporate","(Profit - FC)%","-0.22869413680781756"
"Furniture","Chairs","South","Corporate","PL - Quantity","2684"
"Furniture","Chairs","South","Corporate","(PL - Quantity)%","26.313725490196074"
"Furniture","Chairs","South","Corporate","FC - Quantity","1433"
"Furniture","Chairs","South","Corporate","(FC - Quantity)%","14.049019607843139"
"Furniture","Chairs","South","Corporate","FC - PL","-1251"
"Furniture","Chairs","South","Corporate","(FC - PL)%","-0.44903086862885855"
"Furniture","Chairs","South","Home Office","Quantity","34"
"Furniture","Chairs","South","Home Office","PL","2786"
"Furniture","Chairs","South","Home Office","FC","1535"
"Furniture","Chairs","South","Home Office","Profit","1411.1001"
"Furniture","Chairs","South","Home Office","Profit - Quantity","1377.1001"
"Furniture","Chairs","South","Home Office","(Profit - Quantity)%","40.50294411764706"
"Furniture","Chairs","South","Home Office","Profit - PL","-1374.8999"
"Furniture","Chairs","South","Home Office","(Profit - PL)%","-0.4935031945441493"
"Furniture","Chairs","South","Home Office","Profit - FC","-123.89989999999989"
"Furniture","Chairs","South","Home Office","(Profit - FC)%","-0.08071654723127027"
"Furniture","Chairs","South","Home Office","PL - Quantity","2752"
"Furniture","Chairs","South","Home Office","(PL - Quantity)%","80.94117647058823"
"Furniture","Chairs","South","Home Office","FC - Quantity","1501"
"Furniture","Chairs","South","Home Office","(FC - Quantity)%","44.14705882352941"
"Furniture","Chairs","South","Home Office","FC - PL","-1251"
"Furniture","Chairs","South","Home Office","(FC - PL)%","-0.44903086862885855"
"Furniture","Chairs","West","Consumer","Quantity","345"
"Furniture","Chairs","West","Consumer","PL","2786"
"Furniture","Chairs","West","Consumer","FC","1535"
"Furniture","Chairs","West","Consumer","Profit","1380.0007"
"Furniture","Chairs","West","Consumer","Profit - Quantity","1035.0007"
"Furniture","Chairs","West","Consumer","(Profit - Quantity)%","3.0000020289855076"
"Furniture","Chairs","West","Consumer","Profit - PL","-1405.9993"
"Furniture","Chairs","West","Consumer","(Profit - PL)%","-0.5046659368269921"
"Furniture","Chairs","West","Consumer","Profit - FC","-154.99929999999995"
"Furniture","Chairs","West","Consumer","(Profit - FC)%","-0.10097674267100974"
"Furniture","Chairs","West","Consumer","PL - Quantity","2441"
"Furniture","Chairs","West","Consumer","(PL - Quantity)%","7.07536231884058"
"Furniture","Chairs","West","Consumer","FC - Quantity","1190"
"Furniture","Chairs","West","Consumer","(FC - Quantity)%","3.449275362318841"
"Furniture","Chairs","West","Consumer","FC - PL","-1251"
"Furniture","Chairs","West","Consumer","(FC - PL)%","-0.44903086862885855"
"Furniture","Chairs","West","Corporate","Quantity","250"
"Furniture","Chairs","West","Corporate","PL","2786"
"Furniture","Chairs","West","Corporate","FC","1535"
"Furniture","Chairs","West","Corporate","Profit","1233.2305"
"Furniture","Chairs","West","Corporate","Profit - Quantity","983.2304999999999"
"Furniture","Chairs","West","Corporate","(Profit - Quantity)%","3.9329219999999996"
"Furniture","Chairs","West","Corporate","Profit - PL","-1552.7695"
"Furniture","Chairs","West","Corporate","(Profit - PL)%","-0.5573472720746591"
"Furniture","Chairs","West","Corporate","Profit - FC","-301.7695000000001"
"Furniture","Chairs","West","Corporate","(Profit - FC)%","-0.19659250814332252"
"Furniture","Chairs","West","Corporate","PL - Quantity","2536"
"Furniture","Chairs","West","Corporate","(PL - Quantity)%","10.144"
"Furniture","Chairs","West","Corporate","FC - Quantity","1285"
"Furniture","Chairs","West","Corporate","(FC - Quantity)%","5.14"
"Furniture","Chairs","West","Corporate","FC - PL","-1251"
"Furniture","Chairs","West","Corporate","(FC - PL)%","-0.44903086862885855"
"Furniture","Chairs","West","Home Office","Quantity","139"
"Furniture","Chairs","West","Home Office","PL","2786"
"Furniture","Chairs","West","Home Office","FC","1535"
"Furniture","Chairs","West","Home Office","Profit","1414.3531"
"Furniture","Chairs","West","Home Office","Profit - Quantity","1275.3531"
"Furniture","Chairs","West","Home Office","(Profit - Quantity)%","9.17520215827338"
"Furniture","Chairs","West","Home Office","Profit - PL","-1371.6469"
"Furniture","Chairs","West","Home Office","(Profit - PL)%","-0.49233557071069634"
"Furniture","Chairs","West","Home Office","Profit - FC","-120.64689999999996"
"Furniture","Chairs","West","Home Office","(Profit - FC)%","-0.07859732899022799"
"Furniture","Chairs","West","Home Office","PL - Quantity","2647"
"Furniture","Chairs","West","Home Office","(PL - Quantity)%","19.0431654676259"
"Furniture","Chairs","West","Home Office","FC - Quantity","1396"
"Furniture","Chairs","West","Home Office","(FC - Quantity)%","10.043165467625899"
"Furniture","Chairs","West","Home Office","FC - PL","-1251"
"Furniture","Chairs","West","Home Office","(FC - PL)%","-0.44903086862885855"
"Furniture","Furnishings","Central","Consumer","Quantity","399"
"Furniture","Furnishings","Central","Consumer","PL","2786"
"Furniture","Furnishings","Central","Consumer","FC","1535"
"Furniture","Furnishings","Central","Consumer","Profit","-1454.0524"
"Furniture","Furnishings","Central","Consumer","Profit - Quantity","-1853.0524"
"Furniture","Furnishings","Central","Consumer","(Profit - Quantity)%","-4.644241604010025"
"Furniture","Furnishings","Central","Consumer","Profit - PL","-4240.0524000000005"
"Furniture","Furnishings","Central","Consumer","(Profit - PL)%","-1.52191399856425"
"Furniture","Furnishings","Central","Consumer","Profit - FC","-2989.0524"
"Furniture","Furnishings","Central","Consumer","(Profit - FC)%","-1.9472654071661237"
"Furniture","Furnishings","Central","Consumer","PL - Quantity","2387"
"Furniture","Furnishings","Central","Consumer","(PL - Quantity)%","5.982456140350878"
"Furniture","Furnishings","Central","Consumer","FC - Quantity","1136"
"Furniture","Furnishings","Central","Consumer","(FC - Quantity)%","2.8471177944862154"
"Furniture","Furnishings","Central","Consumer","FC - PL","-1251"
"Furniture","Furnishings","Central","Consumer","(FC - PL)%","-0.44903086862885855"
"Furniture","Furnishings","Central","Corporate","Quantity","224"
"Furniture","Furnishings","Central","Corporate","PL","2786"
"Furniture","Furnishings","Central","Corporate","FC","1535"
"Furniture","Furnishings","Central","Corporate","Profit","-1209.3583"
"Furniture","Furnishings","Central","Corporate","Profit - Quantity","-1433.3583"
"Furniture","Furnishings","Central","Corporate","(Profit - Quantity)%","-6.398920982142857"
"Furniture","Furnishings","Central","Corporate","Profit - PL","-3995.3583"
"Furniture","Furnishings","Central","Corporate","(Profit - PL)%","-1.4340840990667625"
"Furniture","Furnishings","Central","Corporate","Profit - FC","-2744.3583"
"Furniture","Furnishings","Central","Corporate","(Profit - FC)%","-1.7878555700325731"
"Furniture","Furnishings","Central","Corporate","PL - Quantity","2562"
"Furniture","Furnishings","Central","Corporate","(PL - Quantity)%","11.4375"
"Furniture","Furnishings","Central","Corporate","FC - Quantity","1311"
"Furniture","Furnishings","Central","Corporate","(FC - Quantity)%","5.852678571428571"
"Furniture","Furnishings","Central","Corporate","FC - PL","-1251"
"Furniture","Furnishings","Central","Corporate","(FC - PL)%","-0.44903086862885855"
"Furniture","Furnishings","Central","Home Office","Quantity","135"
"Furniture","Furnishings","Central","Home Office","PL","2786"
"Furniture","Furnishings","Central","Home Office","FC","1535"
"Furniture","Furnishings","Central","Home Office","Profit","-1242.8061"
"Furniture","Furnishings","Central","Home Office","Profit - Quantity","-1377.8061"
"Furniture","Furnishings","Central","Home Office","(Profit - Quantity)%","-10.205971111111111"
"Furniture","Furnishings","Central","Home Office","Profit - PL","-4028.8061"
"Furniture","Furnishings","Central","Home Office","(Profit - PL)%","-1.446089770279971"
"Furniture","Furnishings","Central","Home Office","Profit - FC","-2777.8061"
"Furniture","Furnishings","Central","Home Office","(Profit - FC)%","-1.8096456677524428"
"Furniture","Furnishings","Central","Home Office","PL - Quantity","2651"
"Furniture","Furnishings","Central","Home Office","(PL - Quantity)%","19.637037037037036"
"Furniture","Furnishings","Central","Home Office","FC - Quantity","1400"
"Furniture","Furnishings","Central","Home Office","(FC - Quantity)%","10.37037037037037"
"Furniture","Furnishings","Central","Home Office","FC - PL","-1251"
"Furniture","Furnishings","Central","Home Office","(FC - PL)%","-0.44903086862885855"
"Furniture","Furnishings","East","Consumer","Quantity","481"
"Furniture","Furnishings","East","Consumer","PL","2786"
"Furniture","Furnishings","East","Consumer","FC","1535"
"Furniture","Furnishings","East","Consumer","Profit","3021.137"
"Furniture","Furnishings","East","Consumer","Profit - Quantity","2540.137"
"Furniture","Furnishings","East","Consumer","(Profit - Quantity)%","5.2809501039501034"
"Furniture","Furnishings","East","Consumer","Profit - PL","235.13700000000017"
"Furniture","Furnishings","East","Consumer","(Profit - PL)%","0.08439949748743725"
"Furniture","Furnishings","East","Consumer","Profit - FC","1486.1370000000002"
"Furniture","Furnishings","East","Consumer","(Profit - FC)%","0.9681674267100978"
"Furniture","Furnishings","East","Consumer","PL - Quantity","2305"
"Furniture","Furnishings","East","Consumer","(PL - Quantity)%","4.792099792099792"
"Furniture","Furnishings","East","Consumer","FC - Quantity","1054"
"Furniture","Furnishings","East","Consumer","(FC - Quantity)%","2.191268191268191"
"Furniture","Furnishings","East","Consumer","FC - PL","-1251"
"Furniture","Furnishings","East","Consumer","(FC - PL)%","-0.44903086862885855"
"Furniture","Furnishings","East","Corporate","Quantity","341"
"Furniture","Furnishings","East","Corporate","PL","2786"
"Furniture","Furnishings","East","Corporate","FC","1535"
"Furniture","Furnishings","East","Corporate","Profit","1956.2306"
"Furniture","Furnishings","East","Corporate","Profit - Quantity","1615.2306"
"Furniture","Furnishings","East","Corporate","(Profit - Quantity)%","4.736746627565982"
"Furniture","Furnishings","East","Corporate","Profit - PL","-829.7693999999999"
"Furniture","Furnishings","East","Corporate","(Profit - PL)%","-0.2978353912419239"
"Furniture","Furnishings","East","Corporate","Profit - FC","421.2306000000001"
"Furniture","Furnishings","East","Corporate","(Profit - FC)%","0.2744173289902281"
"Furniture","Furnishings","East","Corporate","PL - Quantity","2445"
"Furniture","Furnishings","East","Corporate","(PL - Quantity)%","7.170087976539589"
"Furniture","Furnishings","East","Corporate","FC - Quantity","1194"
"Furniture","Furnishings","East","Corporate","(FC - Quantity)%","3.501466275659824"
"Furniture","Furnishings","East","Corporate","FC - PL","-1251"
"Furniture","Furnishings","East","Corporate","(FC - PL)%","-0.44903086862885855"
"Furniture","Furnishings","East","Home Office","Quantity","193"
"Furniture","Furnishings","East","Home Office","PL","2786"
"Furniture","Furnishings","East","Home Office","FC","1535"
"Furniture","Furnishings","East","Home Office","Profit","904.0395"
"Furniture","Furnishings","East","Home Office","Profit - Quantity","711.0395"
"Furniture","Furnishings","East","Home Office","(Profit - Quantity)%","3.684142487046632"
"Furniture","Furnishings","East","Home Office","Profit - PL","-1881.9605000000001"
"Furniture","Furnishings","East","Home Office","(Profit - PL)%","-0.6755062814070353"
"Furniture","Furnishings","East","Home Office","Profit - FC","-630.9605"
"Furniture","Furnishings","East","Home Office","(Profit - FC)%","-0.41104918566775245"
"Furniture","Furnishings","East","Home Office","PL - Quantity","2593"
"Furniture","Furnishings","East","Home Office","(PL - Quantity)%","13.43523316062176"
"Furniture","Furnishings","East","Home Office","FC - Quantity","1342"
"Furniture","Furnishings","East","Home Office","(FC - Quantity)%","6.953367875647668"
"Furniture","Furnishings","East","Home Office","FC - PL","-1251"
"Furniture","Furnishings","East","Home Office","(FC - PL)%","-0.44903086862885855"
"Furniture","Furnishings","South","Consumer","Quantity","296"
"Furniture","Furnishings","South","Consumer","PL","2786"
"Furniture","Furnishings","South","Consumer","FC","1535"
"Furniture","Furnishings","South","Consumer","Profit","1957.1855"
"Furniture","Furnishings","South","Consumer","Profit - Quantity","1661.1855"
"Furniture","Furnishings","South","Consumer","(Profit - Quantity)%","5.612113175675676"
"Furniture","Furnishings","South","Consumer","Profit - PL","-828.8145"
"Furniture","Furnishings","South","Consumer","(Profit - PL)%","-0.2974926417803302"
"Furniture","Furnishings","South","Consumer","Profit - FC","422.18550000000005"
"Furniture","Furnishings","South","Consumer","(Profit - FC)%","0.2750394136807818"
"Furniture","Furnishings","South","Consumer","PL - Quantity","2490"
"Furniture","Furnishings","South","Consumer","(PL - Quantity)%","8.412162162162161"
"Furniture","Furnishings","South","Consumer","FC - Quantity","1239"
"Furniture","Furnishings","South","Consumer","(FC - Quantity)%","4.1858108108108105"
"Furniture","Furnishings","South","Consumer","FC - PL","-1251"
"Furniture","Furnishings","South","Consumer","(FC - PL)%","-0.44903086862885855"
"Furniture","Furnishings","South","Corporate","Quantity","214"
"Furniture","Furnishings","South","Corporate","PL","2786"
"Furniture","Furnishings","South","Corporate","FC","1535"
"Furniture","Furnishings","South","Corporate","Profit","1087.9331"
"Furniture","Furnishings","South","Corporate","Profit - Quantity","873.9331"
"Furniture","Furnishings","South","Corporate","(Profit - Quantity)%","4.08379953271028"
"Furniture","Furnishings","South","Corporate","Profit - PL","-1698.0669"
"Furniture","Furnishings","South","Corporate","(Profit - PL)%","-0.6094999641062455"
"Furniture","Furnishings","South","Corporate","Profit - FC","-447.06690000000003"
"Furniture","Furnishings","South","Corporate","(Profit - FC)%","-0.29124879478827365"
"Furniture","Furnishings","South","Corporate","PL - Quantity","2572"
"Furniture","Furnishings","South","Corporate","(PL - Quantity)%","12.018691588785046"
"Furniture","Furnishings","South","Corporate","FC - Quantity","1321"
"Furniture","Furnishings","South","Corporate","(FC - Quantity)%","6.172897196261682"
"Furniture","Furnishings","South","Corporate","FC - PL","-1251"
"Furniture","Furnishings","South","Corporate","(FC - PL)%","-0.44903086862885855"
"Furniture","Furnishings","South","Home Office","Quantity","105"
"Furniture","Furnishings","South","Home Office","PL","2786"
"Furniture","Furnishings","South","Home Office","FC","1535"
"Furniture","Furnishings","South","Home Office","Profit","397.5643"
"Furniture","Furnishings","South","Home Office","Profit - Quantity","292.5643"
"Furniture","Furnishings","South","Home Office","(Profit - Quantity)%","2.786326666666666"
"Furniture","Furnishings","South","Home Office","Profit - PL","-2388.4357"
"Furniture","Furnishings","South","Home Office","(Profit - PL)%","-0.8572992462311558"
"Furniture","Furnishings","South","Home Office","Profit - FC","-1137.4357"
"Furniture","Furnishings","South","Home Office","(Profit - FC)%","-0.7410004560260588"
"Furniture","Furnishings","South","Home Office","PL - Quantity","2681"
"Furniture","Furnishings","South","Home Office","(PL - Quantity)%","25.533333333333335"
"Furniture","Furnishings","South","Home Office","FC - Quantity","1430"
"Furniture","Furnishings","South","Home Office","(FC - Quantity)%","13.619047619047619"
"Furniture","Furnishings","South","Home Office","FC - PL","-1251"
"Furniture","Furnishings","South","Home Office","(FC - PL)%","-0.44903086862885855"
"Furniture","Furnishings","West","Consumer","Quantity","658"
"Furniture","Furnishings","West","Consumer","PL","2786"
"Furniture","Furnishings","West","Consumer","FC","1535"
"Furniture","Furnishings","West","Consumer","Profit","4395.1526"
"Furniture","Furnishings","West","Consumer","Profit - Quantity","3737.1526000000003"
"Furniture","Furnishings","West","Consumer","(Profit - Quantity)%","5.679563221884499"
"Furniture","Furnishings","West","Consumer","Profit - PL","1609.1526000000003"
"Furniture","Furnishings","West","Consumer","(Profit - PL)%","0.5775852835606605"
"Furniture","Furnishings","West","Consumer","Profit - FC","2860.1526000000003"
"Furniture","Furnishings","West","Consumer","(Profit - FC)%","1.8632915960912055"
"Furniture","Furnishings","West","Consumer","PL - Quantity","2128"
"Furniture","Furnishings","West","Consumer","(PL - Quantity)%","3.2340425531914887"
"Furniture","Furnishings","West","Consumer","FC - Quantity","877"
"Furniture","Furnishings","West","Consumer","(FC - Quantity)%","1.3328267477203648"
"Furniture","Furnishings","West","Consumer","FC - PL","-1251"
"Furniture","Furnishings","West","Consumer","(FC - PL)%","-0.44903086862885855"
"Furniture","Furnishings","West","Corporate","Quantity","307"
"Furniture","Furnishings","West","Corporate","PL","2786"
"Furniture","Furnishings","West","Corporate","FC","1535"
"Furniture","Furnishings","West","Corporate","Profit","1673.4023"
"Furniture","Furnishings","West","Corporate","Profit - Quantity","1366.4023"
"Furniture","Furnishings","West","Corporate","(Profit - Quantity)%","4.450821824104234"
"Furniture","Furnishings","West","Corporate","Profit - PL","-1112.5977"
"Furniture","Furnishings","West","Corporate","(Profit - PL)%","-0.39935308686288584"
"Furniture","Furnishings","West","Corporate","Profit - FC","138.40229999999997"
"Furniture","Furnishings","West","Corporate","(Profit - FC)%","0.09016436482084689"
"Furniture","Furnishings","West","Corporate","PL - Quantity","2479"
"Furniture","Furnishings","West","Corporate","(PL - Quantity)%","8.074918566775244"
"Furniture","Furnishings","West","Corporate","FC - Quantity","1228"
"Furniture","Furnishings","West","Corporate","(FC - Quantity)%","4"
"Furniture","Furnishings","West","Corporate","FC - PL","-1251"
"Furniture","Furnishings","West","Corporate","(FC - PL)%","-0.44903086862885855"
"Furniture","Furnishings","West","Home Office","Quantity","210"
"Furniture","Furnishings","West","Home Office","PL","2786"
"Furniture","Furnishings","West","Home Office","FC","1535"
"Furniture","Furnishings","West","Home Office","Profit","1572.7155"
"Furniture","Furnishings","West","Home Office","Profit - Quantity","1362.7155"
"Furniture","Furnishings","West","Home Office","(Profit - Quantity)%","6.489121428571428"
"Furniture","Furnishings","West","Home Office","Profit - PL","-1213.2845"
"Furniture","Furnishings","West","Home Office","(Profit - PL)%","-0.43549335965542"
"Furniture","Furnishings","West","Home Office","Profit - FC","37.71550000000002"
"Furniture","Furnishings","West","Home Office","(Profit - FC)%","0.02457035830618894"
"Furniture","Furnishings","West","Home Office","PL - Quantity","2576"
"Furniture","Furnishings","West","Home Office","(PL - Quantity)%","12.266666666666667"
"Furniture","Furnishings","West","Home Office","FC - Quantity","1325"
"Furniture","Furnishings","West","Home Office","(FC - Quantity)%","6.309523809523809"
"Furniture","Furnishings","West","Home Office","FC - PL","-1251"
"Furniture","Furnishings","West","Home Office","(FC - PL)%","-0.44903086862885855"
"Furniture","Bookcases","Central","Consumer","Quantity","95"
"Furniture","Bookcases","Central","Consumer","PL","2786"
"Furniture","Bookcases","Central","Consumer","FC","1535"
"Furniture","Bookcases","Central","Consumer","Profit","-1497.126"
"Furniture","Bookcases","Central","Consumer","Profit - Quantity","-1592.126"
"Furniture","Bookcases","Central","Consumer","(Profit - Quantity)%","-16.759221052631577"
"Furniture","Bookcases","Central","Consumer","Profit - PL","-4283.126"
"Furniture","Bookcases","Central","Consumer","(Profit - PL)%","-1.5373747307968415"
