Superstore 2023.Category,Dates.Date,Key measures.Total sales,Key measures.Total YTD,Sum(Superstore 2023.Sales)
Furniture,"Wednesday, August 02, 2023",,80568.93920000002,
Furniture,"Thursday, August 03, 2023",307.332,80876.27120000002,307.332
Furniture,"Friday, August 04, 2023",,80876.27120000002,
Furniture,"Saturday, August 05, 2023",,80876.27120000002,
Furniture,"Sunday, August 06, 2023",161.14,81037.41120000002,161.14
Furniture,"Monday, August 07, 2023",258.934,81296.34520000001,258.934
Furniture,"Tuesday, August 08, 2023",,81296.34520000001,
Furniture,"Wednesday, August 09, 2023",,81296.34520000001,
Furniture,"Thursday, August 10, 2023",121.3,81417.64520000001,121.3
Furniture,"Friday, August 11, 2023",,81417.64520000001,
Furniture,"Saturday, August 12, 2023",1834.82,83252.46520000002,1834.82
Furniture,"Sunday, August 13, 2023",455.632,83708.09720000002,455.632
Furniture,"Monday, August 14, 2023",418.296,84126.39320000002,418.296
Furniture,"Tuesday, August 15, 2023",,84126.39320000002,
Furniture,"Wednesday, August 16, 2023",,84126.39320000002,
Furniture,"Thursday, August 17, 2023",4970.114,89096.50720000002,4970.114
Furniture,"Friday, August 18, 2023",204.38,89300.88720000003,204.38
Furniture,"Saturday, August 19, 2023",,89300.88720000003,
Furniture,"Sunday, August 20, 2023",,89300.88720000003,
Furniture,"Monday, August 21, 2023",2093.584,91394.47120000003,2093.584
Furniture,"Tuesday, August 22, 2023",524.54,91919.01120000002,524.54
Furniture,"Wednesday, August 23, 2023",2.784,91921.79520000002,2.784
Furniture,"Thursday, August 24, 2023",,91921.79520000002,
Furniture,"Friday, August 25, 2023",130.98,92052.77520000002,130.98
Furniture,"Saturday, August 26, 2023",64.96,92117.73520000002,64.96
Furniture,"Sunday, August 27, 2023",2037.74,94155.47520000003,2037.74
Furniture,"Monday, August 28, 2023",1137.75,95293.22520000003,1137.75
Furniture,"Tuesday, August 29, 2023",148.02,95441.24520000003,148.02
Furniture,"Wednesday, August 30, 2023",,95441.24520000003,
Furniture,"Thursday, August 31, 2023",569.568,96010.81320000003,569.568
Furniture,"Friday, September 01, 2023",896.72,96907.53320000003,896.72
Furniture,"Saturday, September 02, 2023",2527.552,99435.08520000003,2527.552
Furniture,"Sunday, September 03, 2023",620.631,100055.71620000002,620.631
Furniture,"Monday, September 04, 2023",3722.982,103778.69820000003,3722.982
Furniture,"Tuesday, September 05, 2023",,103778.69820000003,
Furniture,"Wednesday, September 06, 2023",,103778.69820000003,
Furniture,"Thursday, September 07, 2023",470.688,104249.38620000002,470.688
Furniture,"Friday, September 08, 2023",1000.239,105249.62520000002,1000.239
Furniture,"Saturday, September 09, 2023",482.564,105732.18920000002,482.564
Furniture,"Sunday, September 10, 2023",362.352,106094.54120000002,362.352
Furniture,"Monday, September 11, 2023",2810.894,108905.43520000002,2810.894
Furniture,"Tuesday, September 12, 2023",8.36,108913.79520000002,8.36
Furniture,"Wednesday, September 13, 2023",,108913.79520000002,
Furniture,"Thursday, September 14, 2023",830.718,109744.51320000002,830.718
Furniture,"Friday, September 15, 2023",2612.768,112357.28120000001,2612.768
Furniture,"Saturday, September 16, 2023",22.512,112379.79320000001,22.512
Furniture,"Sunday, September 17, 2023",2335.29,114715.08320000001,2335.29
Furniture,"Monday, September 18, 2023",30.14,114745.22320000001,30.14
Furniture,"Tuesday, September 19, 2023",481.804,115227.02720000001,481.804
Furniture,"Wednesday, September 20, 2023",5496.174,120723.20120000001,5496.174
Furniture,"Thursday, September 21, 2023",,120723.20120000001,
Furniture,"Friday, September 22, 2023",254.03,120977.23120000001,254.03
Furniture,"Saturday, September 23, 2023",804.732,121781.96320000001,804.732
Furniture,"Sunday, September 24, 2023",1427.24,123209.20320000002,1427.24
Furniture,"Monday, September 25, 2023",805.736,124014.93920000002,805.736
Furniture,"Tuesday, September 26, 2023",428.376,124443.31520000003,428.376
Furniture,"Wednesday, September 27, 2023",,124443.31520000003,
Furniture,"Thursday, September 28, 2023",42.016,124485.33120000003,42.016
Furniture,"Friday, September 29, 2023",553.688,125039.01920000002,553.688
Furniture,"Saturday, September 30, 2023",,125039.01920000002,
Furniture,"Sunday, October 01, 2023",559.76,125598.77920000002,559.76
Furniture,"Monday, October 02, 2023",2758.464,128357.24320000003,2758.464
Furniture,"Tuesday, October 03, 2023",255.208,128612.45120000002,255.208
Furniture,"Wednesday, October 04, 2023",19.98,128632.43120000002,19.98
Furniture,"Thursday, October 05, 2023",935.802,129568.23320000002,935.802
Furniture,"Friday, October 06, 2023",41.96,129610.19320000002,41.96
Furniture,"Saturday, October 07, 2023",462.43,130072.62320000002,462.43
Furniture,"Sunday, October 08, 2023",145.764,130218.38720000001,145.764
Furniture,"Monday, October 09, 2023",1333.393,131551.7802,1333.393
Furniture,"Tuesday, October 10, 2023",239.358,131791.13820000002,239.358
Furniture,"Wednesday, October 11, 2023",,131791.13820000002,
Furniture,"Thursday, October 12, 2023",3123.328,134914.46620000002,3123.328
Furniture,"Friday, October 13, 2023",1514.996,136429.46220000004,1514.996
Furniture,"Saturday, October 14, 2023",9.46,136438.92220000003,9.46
Furniture,"Sunday, October 15, 2023",532.96,136971.88220000002,532.96
Furniture,"Monday, October 16, 2023",2422.558,139394.4402,2422.558
Furniture,"Tuesday, October 17, 2023",,139394.4402,
Furniture,"Wednesday, October 18, 2023",,139394.4402,
Furniture,"Thursday, October 19, 2023",531.1622,139925.6024,531.1622
Furniture,"Friday, October 20, 2023",328.3,140253.9024,328.3
Furniture,"Saturday, October 21, 2023",1470.238,141724.1404,1470.238
Furniture,"Sunday, October 22, 2023",1005.341,142729.4814,1005.341
Furniture,"Monday, October 23, 2023",1193.4,143922.88139999998,1193.4
Furniture,"Tuesday, October 24, 2023",517.405,144440.28639999998,517.405
Furniture,"Wednesday, October 25, 2023",,144440.28639999998,
Furniture,"Thursday, October 26, 2023",356.85,144797.1364,356.85
Furniture,"Friday, October 27, 2023",746.241,145543.3774,746.241
Furniture,"Saturday, October 28, 2023",77.952,145621.3294,77.952
Furniture,"Sunday, October 29, 2023",,145621.3294,
Furniture,"Monday, October 30, 2023",1301.758,146923.0874,1301.758
Furniture,"Tuesday, October 31, 2023",,146923.0874,
Furniture,"Wednesday, November 01, 2023",2665.62,149588.70739999998,2665.62
Furniture,"Thursday, November 02, 2023",1159.624,150748.3314,1159.624
Furniture,"Friday, November 03, 2023",2524.05,153272.38139999998,2524.05
Furniture,"Saturday, November 04, 2023",523.764,153796.14539999998,523.764
Furniture,"Sunday, November 05, 2023",396.024,154192.16939999998,396.024
Furniture,"Monday, November 06, 2023",2681.362,156873.53139999998,2681.362
Furniture,"Tuesday, November 07, 2023",623.322,157496.85339999996,623.322
Furniture,"Wednesday, November 08, 2023",274.2,157771.05339999998,274.2
Furniture,"Thursday, November 09, 2023",883.018,158654.0714,883.018
Furniture,"Friday, November 10, 2023",1482.52,160136.59139999998,1482.52
Furniture,"Saturday, November 11, 2023",123.84,160260.43139999997,123.84
Furniture,"Sunday, November 12, 2023",250.304,160510.73539999998,250.304
Furniture,"Monday, November 13, 2023",2765.6532,163276.38859999998,2765.6532
Furniture,"Tuesday, November 14, 2023",321.568,163597.95659999998,321.568
Furniture,"Wednesday, November 15, 2023",559.2,164157.1566,559.2
Furniture,"Thursday, November 16, 2023",289.59,164446.74659999998,289.59
Furniture,"Friday, November 17, 2023",515.4928,164962.2394,515.4928
Furniture,"Saturday, November 18, 2023",152.966,165115.20539999998,152.966
Furniture,"Sunday, November 19, 2023",2603.165,167718.37039999999,2603.165
Furniture,"Monday, November 20, 2023",880.862,168599.23239999998,880.862
Furniture,"Tuesday, November 21, 2023",98.4,168697.63239999997,98.4
Furniture,"Wednesday, November 22, 2023",,168697.63239999997,
Furniture,"Thursday, November 23, 2023",186.697,168884.32939999996,186.697
Furniture,"Friday, November 24, 2023",1734.028,170618.35739999995,1734.028
Furniture,"Saturday, November 25, 2023",2639.309,173257.66639999996,2639.309
Furniture,"Sunday, November 26, 2023",1375.6,174633.26639999996,1375.6
Furniture,"Monday, November 27, 2023",65.78,174699.04639999996,65.78
Furniture,"Tuesday, November 28, 2023",4659.14,179358.18639999998,4659.14
Furniture,"Wednesday, November 29, 2023",491.888,179850.07439999998,491.888
Furniture,"Thursday, November 30, 2023",4129.728,183979.8024,4129.728
Furniture,"Friday, December 01, 2023",2542.292,186522.09439999997,2542.292
Furniture,"Saturday, December 02, 2023",3527.504,190049.59839999996,3527.504
Furniture,"Sunday, December 03, 2023",591.84,190641.43839999996,591.84
Furniture,"Monday, December 04, 2023",992.782,191634.22039999996,992.782
Furniture,"Tuesday, December 05, 2023",321.48,191955.70039999997,321.48
Furniture,"Wednesday, December 06, 2023",,191955.70039999997,
Furniture,"Thursday, December 07, 2023",82.38,192038.08039999998,82.38
Furniture,"Friday, December 08, 2023",3368.265,195406.3454,3368.265
Furniture,"Saturday, December 09, 2023",1927.233,197333.5784,1927.233
Furniture,"Sunday, December 10, 2023",2102.264,199435.8424,2102.264
Furniture,"Monday, December 11, 2023",1448.529,200884.3714,1448.529
Furniture,"Tuesday, December 12, 2023",,200884.3714,
Furniture,"Wednesday, December 13, 2023",489.016,201373.3874,489.016
Furniture,"Thursday, December 14, 2023",1852.532,203225.9194,1852.532
Furniture,"Friday, December 15, 2023",22.77,203248.6894,22.77
Furniture,"Saturday, December 16, 2023",197.712,203446.4014,197.712
Furniture,"Sunday, December 17, 2023",629.26,204075.6614,629.26
Furniture,"Monday, December 18, 2023",1380.681,205456.34240000002,1380.681
Furniture,"Tuesday, December 19, 2023",115.378,205571.72040000002,115.378
Furniture,"Wednesday, December 20, 2023",,205571.72040000002,
Furniture,"Thursday, December 21, 2023",15.92,205587.64040000003,15.92
Furniture,"Friday, December 22, 2023",4086.456,209674.09640000004,4086.456
Furniture,"Saturday, December 23, 2023",282.114,209956.21040000004,282.114
Furniture,"Sunday, December 24, 2023",1393.494,211349.70440000005,1393.494
Furniture,"Monday, December 25, 2023",832.454,212182.15840000004,832.454
Furniture,"Tuesday, December 26, 2023",,212182.15840000004,
Furniture,"Wednesday, December 27, 2023",,212182.15840000004,
Furniture,"Thursday, December 28, 2023",551.2568,212733.41520000005,551.2568
Furniture,"Friday, December 29, 2023",2330.718,215064.13320000004,2330.718
Furniture,"Saturday, December 30, 2023",323.136,215387.26920000004,323.136
Office Supplies,"Friday, January 03, 2020",16.448,16.448,16.448
Office Supplies,"Saturday, January 04, 2020",288.06,304.508,288.06
Office Supplies,"Sunday, January 05, 2020",19.536,324.044,19.536
Office Supplies,"Monday, January 06, 2020",685.34,1009.384,685.34
Office Supplies,"Tuesday, January 07, 2020",10.43,1019.814,10.43
Office Supplies,"Wednesday, January 08, 2020",,1019.814,
Office Supplies,"Thursday, January 09, 2020",9.344,1029.158,9.344
Office Supplies,"Friday, January 10, 2020",2.89,1032.048,2.89
Office Supplies,"Saturday, January 11, 2020",,1032.048,
Office Supplies,"Sunday, January 12, 2020",,1032.048,
Office Supplies,"Monday, January 13, 2020",2027.116,3059.1639999999998,2027.116
Office Supplies,"Tuesday, January 14, 2020",,3059.1639999999998,
Office Supplies,"Wednesday, January 15, 2020",,3059.1639999999998,
Office Supplies,"Thursday, January 16, 2020",48.66,3107.8239999999996,48.66
Office Supplies,"Friday, January 17, 2020",,3107.8239999999996,
Office Supplies,"Saturday, January 18, 2020",64.864,3172.6879999999996,64.864
Office Supplies,"Sunday, January 19, 2020",197.124,3369.8119999999994,197.124
Office Supplies,"Monday, January 20, 2020",560.43,3930.2419999999993,560.43
Office Supplies,"Tuesday, January 21, 2020",,3930.2419999999993,
Office Supplies,"Wednesday, January 22, 2020",,3930.2419999999993,
Office Supplies,"Thursday, January 23, 2020",46.02,3976.2619999999993,46.02
Office Supplies,"Friday, January 24, 2020",,3976.2619999999993,
Office Supplies,"Saturday, January 25, 2020",,3976.2619999999993,
Office Supplies,"Sunday, January 26, 2020",536.72,4512.981999999999,536.72
Office Supplies,"Monday, January 27, 2020",93.67,4606.651999999999,93.67
Office Supplies,"Tuesday, January 28, 2020",3.928,4610.579999999999,3.928
Office Supplies,"Wednesday, January 29, 2020",,4610.579999999999,
Office Supplies,"Thursday, January 30, 2020",240.5,4851.079999999999,240.5
Office Supplies,"Friday, January 31, 2020",,4851.079999999999,
Office Supplies,"Saturday, February 01, 2020",,4851.079999999999,
Office Supplies,"Sunday, February 02, 2020",30.686,4881.765999999999,30.686
Office Supplies,"Monday, February 03, 2020",97.112,4978.877999999999,97.112
Office Supplies,"Tuesday, February 04, 2020",134.384,5113.261999999999,134.384
Office Supplies,"Wednesday, February 05, 2020",,5113.261999999999,
Office Supplies,"Thursday, February 06, 2020",23.952,5137.213999999999,23.952
Office Supplies,"Friday, February 07, 2020",64.96,5202.173999999999,64.96
Office Supplies,"Saturday, February 08, 2020",,5202.173999999999,
Office Supplies,"Sunday, February 09, 2020",,5202.173999999999,
Office Supplies,"Monday, February 10, 2020",,5202.173999999999,
Office Supplies,"Tuesday, February 11, 2020",158.9,5361.073999999999,158.9
Office Supplies,"Wednesday, February 12, 2020",,5361.073999999999,
Office Supplies,"Thursday, February 13, 2020",,5361.073999999999,
Office Supplies,"Friday, February 14, 2020",336.756,5697.829999999999,336.756
Office Supplies,"Saturday, February 15, 2020",21.36,5719.189999999999,21.36
Office Supplies,"Sunday, February 16, 2020",9.04,5728.229999999999,9.04
Office Supplies,"Monday, February 17, 2020",54.208,5782.437999999998,54.208
Office Supplies,"Tuesday, February 18, 2020",12.624,5795.061999999998,12.624
Office Supplies,"Wednesday, February 19, 2020",,5795.061999999998,
Office Supplies,"Thursday, February 20, 2020",12.96,5808.021999999998,12.96
Office Supplies,"Friday, February 21, 2020",8.85,5816.8719999999985,8.85
Office Supplies,"Saturday, February 22, 2020",19.44,5836.311999999998,19.44
Office Supplies,"Sunday, February 23, 2020",11.364,5847.675999999998,11.364
Office Supplies,"Monday, February 24, 2020",55.672,5903.347999999997,55.672
Office Supplies,"Tuesday, February 25, 2020",,5903.347999999997,
Office Supplies,"Wednesday, February 26, 2020",,5903.347999999997,
Office Supplies,"Thursday, February 27, 2020",19.456,5922.803999999997,19.456
Office Supplies,"Friday, February 28, 2020",,5922.803999999997,
Office Supplies,"Saturday, February 29, 2020",,5922.803999999997,
Office Supplies,"Sunday, March 01, 2020",303.216,6226.019999999998,303.216
Office Supplies,"Monday, March 02, 2020",51.184,6277.203999999998,51.184
Office Supplies,"Tuesday, March 03, 2020",407.1,6684.303999999998,407.1
Office Supplies,"Wednesday, March 04, 2020",370.452,7054.7559999999985,370.452
Office Supplies,"Thursday, March 05, 2020",225.592,7280.347999999998,225.592
Office Supplies,"Friday, March 06, 2020",,7280.347999999998,
Office Supplies,"Saturday, March 07, 2020",594.078,7874.425999999998,594.078
Office Supplies,"Sunday, March 08, 2020",,7874.425999999998,
Office Supplies,"Monday, March 09, 2020",,7874.425999999998,
Office Supplies,"Tuesday, March 10, 2020",741.956,8616.381999999998,741.956
Office Supplies,"Wednesday, March 11, 2020",289.064,8905.445999999998,289.064
Office Supplies,"Thursday, March 12, 2020",,8905.445999999998,
Office Supplies,"Friday, March 13, 2020",,8905.445999999998,
Office Supplies,"Saturday, March 14, 2020",310.92,9216.365999999998,310.92
Office Supplies,"Sunday, March 15, 2020",325.086,9541.451999999997,325.086
Office Supplies,"Monday, March 16, 2020",,9541.451999999997,
Office Supplies,"Tuesday, March 17, 2020",695.128,10236.579999999998,695.128
Office Supplies,"Wednesday, March 18, 2020",1904.518,12141.097999999998,1904.518
Office Supplies,"Thursday, March 19, 2020",71.538,12212.635999999999,71.538
Office Supplies,"Friday, March 20, 2020",,12212.635999999999,
Office Supplies,"Saturday, March 21, 2020",358.558,12571.194,358.558
Office Supplies,"Sunday, March 22, 2020",149.741,12720.935,149.741
Office Supplies,"Monday, March 23, 2020",340.312,13061.247,340.312
Office Supplies,"Tuesday, March 24, 2020",24.9,13086.146999999999,24.9
Office Supplies,"Wednesday, March 25, 2020",46.88,13133.026999999998,46.88
Office Supplies,"Thursday, March 26, 2020",50.046,13183.072999999999,50.046
Office Supplies,"Friday, March 27, 2020",,13183.072999999999,
Office Supplies,"Saturday, March 28, 2020",6.12,13189.193,6.12
Office Supplies,"Sunday, March 29, 2020",,13189.193,
Office Supplies,"Monday, March 30, 2020",585.41,13774.603,585.41
Office Supplies,"Tuesday, March 31, 2020",754.08,14528.682999999999,754.08
Office Supplies,"Wednesday, April 01, 2020",119.888,14648.571,119.888
Office Supplies,"Thursday, April 02, 2020",230.948,14879.519,230.948
Office Supplies,"Friday, April 03, 2020",11.16,14890.679,11.16
Office Supplies,"Saturday, April 04, 2020",370.394,15261.073,370.394
Office Supplies,"Sunday, April 05, 2020",5266.108,20527.181,5266.108
Office Supplies,"Monday, April 06, 2020",266.652,20793.833,266.652
Office Supplies,"Tuesday, April 07, 2020",181.29,20975.123,181.29
Office Supplies,"Wednesday, April 08, 2020",71.168,21046.291,71.168
Office Supplies,"Thursday, April 09, 2020",,21046.291,
Office Supplies,"Friday, April 10, 2020",,21046.291,
Office Supplies,"Saturday, April 11, 2020",113.944,21160.235,113.944
Office Supplies,"Sunday, April 12, 2020",90.168,21250.403000000002,90.168
Office Supplies,"Monday, April 13, 2020",566.648,21817.051000000003,566.648
Office Supplies,"Tuesday, April 14, 2020",,21817.051000000003,
Office Supplies,"Wednesday, April 15, 2020",106.96,21924.011000000002,106.96
Office Supplies,"Thursday, April 16, 2020",39.072,21963.083000000002,39.072
Office Supplies,"Friday, April 17, 2020",,21963.083000000002,
Office Supplies,"Saturday, April 18, 2020",187.53,22150.613,187.53
Office Supplies,"Sunday, April 19, 2020",129.33,22279.943000000003,129.33
Office Supplies,"Monday, April 20, 2020",44.84,22324.783000000003,44.84
Office Supplies,"Tuesday, April 21, 2020",845.36,23170.143000000004,845.36
Office Supplies,"Wednesday, April 22, 2020",257.752,23427.895000000004,257.752
Office Supplies,"Thursday, April 23, 2020",58.9,23486.795000000006,58.9
Office Supplies,"Friday, April 24, 2020",,23486.795000000006,
Office Supplies,"Saturday, April 25, 2020",287.328,23774.123000000007,287.328
Office Supplies,"Sunday, April 26, 2020",52.288,23826.411000000007,52.288
Office Supplies,"Monday, April 27, 2020",,23826.411000000007,
Office Supplies,"Tuesday, April 28, 2020",738.536,24564.947000000007,738.536
Office Supplies,"Wednesday, April 29, 2020",117.86,24682.807000000008,117.86
Office Supplies,"Thursday, April 30, 2020",1000.95,25683.75700000001,1000.95
Office Supplies,"Friday, May 01, 2020",,25683.75700000001,
Office Supplies,"Saturday, May 02, 2020",26.136,25709.893000000007,26.136
Office Supplies,"Sunday, May 03, 2020",72.632,25782.52500000001,72.632
Office Supplies,"Monday, May 04, 2020",147.792,25930.31700000001,147.792
Office Supplies,"Tuesday, May 05, 2020",133.108,26063.42500000001,133.108
Office Supplies,"Wednesday, May 06, 2020",254.456,26317.88100000001,254.456
Office Supplies,"Thursday, May 07, 2020",24.78,26342.661000000007,24.78
Office Supplies,"Friday, May 08, 2020",,26342.661000000007,
Office Supplies,"Saturday, May 09, 2020",158.71,26501.371000000006,158.71
Office Supplies,"Sunday, May 10, 2020",261.45,26762.821000000007,261.45
Office Supplies,"Monday, May 11, 2020",157.962,26920.783000000007,157.962
Office Supplies,"Tuesday, May 12, 2020",,26920.783000000007,
Office Supplies,"Wednesday, May 13, 2020",468.956,27389.739000000005,468.956
Office Supplies,"Thursday, May 14, 2020",,27389.739000000005,
Office Supplies,"Friday, May 15, 2020",,27389.739000000005,
Office Supplies,"Saturday, May 16, 2020",,27389.739000000005,
Office Supplies,"Sunday, May 17, 2020",91.68,27481.419000000005,91.68
Office Supplies,"Monday, May 18, 2020",19.92,27501.339000000004,19.92
Office Supplies,"Tuesday, May 19, 2020",91.62,27592.959000000003,91.62
Office Supplies,"Wednesday, May 20, 2020",149.128,27742.087000000003,149.128
Office Supplies,"Thursday, May 21, 2020",3538.586,31280.673000000003,3538.586
Office Supplies,"Friday, May 22, 2020",,31280.673000000003,
Office Supplies,"Saturday, May 23, 2020",268.57,31549.243000000002,268.57
Office Supplies,"Sunday, May 24, 2020",116.28,31665.523,116.28
Office Supplies,"Monday, May 25, 2020",90.22,31755.743000000002,90.22
Office Supplies,"Tuesday, May 26, 2020",164.416,31920.159000000003,164.416
Office Supplies,"Wednesday, May 27, 2020",376.78,32296.939000000002,376.78
Office Supplies,"Thursday, May 28, 2020",136.96,32433.899,136.96
Office Supplies,"Friday, May 29, 2020",,32433.899,
Office Supplies,"Saturday, May 30, 2020",385.482,32819.381,385.482
Office Supplies,"Sunday, May 31, 2020",,32819.381,
Office Supplies,"Monday, June 01, 2020",2282.53,35101.911,2282.53
Office Supplies,"Tuesday, June 02, 2020",425.308,35527.219,425.308
Office Supplies,"Wednesday, June 03, 2020",163.912,35691.130999999994,163.912
Office Supplies,"Thursday, June 04, 2020",31.784,35722.91499999999,31.784
Office Supplies,"Friday, June 05, 2020",,35722.91499999999,
Office Supplies,"Saturday, June 06, 2020",382.237,36105.151999999995,382.237
Office Supplies,"Sunday, June 07, 2020",12.462,36117.613999999994,12.462
Office Supplies,"Monday, June 08, 2020",1745.36,37862.973999999995,1745.36
Office Supplies,"Tuesday, June 09, 2020",338.712,38201.685999999994,338.712
Office Supplies,"Wednesday, June 10, 2020",491.55,38693.236,491.55
Office Supplies,"Thursday, June 11, 2020",,38693.236,
Office Supplies,"Friday, June 12, 2020",,38693.236,
Office Supplies,"Saturday, June 13, 2020",14.52,38707.755999999994,14.52
Office Supplies,"Sunday, June 14, 2020",,38707.755999999994,
Office Supplies,"Monday, June 15, 2020",45.112,38752.867999999995,45.112
Office Supplies,"Tuesday, June 16, 2020",115.952,38868.81999999999,115.952
Office Supplies,"Wednesday, June 17, 2020",3346.292,42215.111999999994,3346.292
Office Supplies,"Thursday, June 18, 2020",,42215.111999999994,
Office Supplies,"Friday, June 19, 2020",,42215.111999999994,
Office Supplies,"Saturday, June 20, 2020",1015.5,43230.611999999994,1015.5
Office Supplies,"Sunday, June 21, 2020",255.92,43486.53199999999,255.92
Office Supplies,"Monday, June 22, 2020",671.976,44158.507999999994,671.976
Office Supplies,"Tuesday, June 23, 2020",23.12,44181.628,23.12
Office Supplies,"Wednesday, June 24, 2020",,44181.628,
Office Supplies,"Thursday, June 25, 2020",80.96,44262.587999999996,80.96
Office Supplies,"Friday, June 26, 2020",,44262.587999999996,
Office Supplies,"Saturday, June 27, 2020",306.2,44568.78799999999,306.2
Office Supplies,"Sunday, June 28, 2020",417.326,44986.113999999994,417.326
Office Supplies,"Monday, June 29, 2020",46.68,45032.793999999994,46.68
Office Supplies,"Tuesday, June 30, 2020",739.624,45772.418,739.624
Office Supplies,"Wednesday, July 01, 2020",25.104,45797.522,25.104
Office Supplies,"Thursday, July 02, 2020",5.58,45803.102,5.58
Office Supplies,"Friday, July 03, 2020",,45803.102,
Office Supplies,"Saturday, July 04, 2020",247.408,46050.51,247.408
Office Supplies,"Sunday, July 05, 2020",731.398,46781.908,731.398
Office Supplies,"Monday, July 06, 2020",,46781.908,
Office Supplies,"Tuesday, July 07, 2020",,46781.908,
Office Supplies,"Wednesday, July 08, 2020",196.704,46978.612,196.704
Office Supplies,"Thursday, July 09, 2020",145.688,47124.3,145.688
Office Supplies,"Friday, July 10, 2020",,47124.3,
Office Supplies,"Saturday, July 11, 2020",269.368,47393.668000000005,269.368
Office Supplies,"Sunday, July 12, 2020",346.39,47740.058000000005,346.39
Office Supplies,"Monday, July 13, 2020",,47740.058000000005,
Office Supplies,"Tuesday, July 14, 2020",184.856,47924.914000000004,184.856
Office Supplies,"Wednesday, July 15, 2020",6.54,47931.454000000005,6.54
Office Supplies,"Thursday, July 16, 2020",,47931.454000000005,
Office Supplies,"Friday, July 17, 2020",,47931.454000000005,
Office Supplies,"Saturday, July 18, 2020",13.904,47945.35800000001,13.904
Office Supplies,"Sunday, July 19, 2020",30.786,47976.14400000001,30.786
Office Supplies,"Monday, July 20, 2020",1202.714,49178.85800000001,1202.714
Office Supplies,"Tuesday, July 21, 2020",193.156,49372.01400000001,193.156
Office Supplies,"Wednesday, July 22, 2020",300.292,49672.30600000001,300.292
Office Supplies,"Thursday, July 23, 2020",58.1,49730.40600000001,58.1
Office Supplies,"Friday, July 24, 2020",,49730.40600000001,
Office Supplies,"Saturday, July 25, 2020",8263.37,57993.77600000001,8263.37
Office Supplies,"Sunday, July 26, 2020",2494.526,60488.30200000001,2494.526
Office Supplies,"Monday, July 27, 2020",342.06,60830.36200000001,342.06
Office Supplies,"Tuesday, July 28, 2020",63.264,60893.62600000001,63.264
Office Supplies,"Wednesday, July 29, 2020",,60893.62600000001,
Office Supplies,"Thursday, July 30, 2020",,60893.62600000001,
Office Supplies,"Friday, July 31, 2020",,60893.62600000001,
Office Supplies,"Saturday, August 01, 2020",184.2,61077.82600000001,184.2
Office Supplies,"Sunday, August 02, 2020",865.08,61942.90600000001,865.08
Office Supplies,"Monday, August 03, 2020",259.244,62202.15000000001,259.244
Office Supplies,"Tuesday, August 04, 2020",2087.774,64289.924000000006,2087.774
Office Supplies,"Wednesday, August 05, 2020",293.65,64583.57400000001,293.65
Office Supplies,"Thursday, August 06, 2020",,64583.57400000001,
Office Supplies,"Friday, August 07, 2020",,64583.57400000001,
Office Supplies,"Saturday, August 08, 2020",705.275,65288.84900000001,705.275
Office Supplies,"Sunday, August 09, 2020",2116.965,67405.81400000001,2116.965
Office Supplies,"Monday, August 10, 2020",,67405.81400000001,
Office Supplies,"Tuesday, August 11, 2020",439.27,67845.08400000002,439.27
Office Supplies,"Wednesday, August 12, 2020",509.066,68354.15000000002,509.066
Office Supplies,"Thursday, August 13, 2020",,68354.15000000002,
Office Supplies,"Friday, August 14, 2020",,68354.15000000002,
Office Supplies,"Saturday, August 15, 2020",647.646,69001.79600000002,647.646
Office Supplies,"Sunday, August 16, 2020",,69001.79600000002,
Office Supplies,"Monday, August 17, 2020",160.382,69162.17800000001,160.382
Office Supplies,"Tuesday, August 18, 2020",,69162.17800000001,
Office Supplies,"Wednesday, August 19, 2020",511.046,69673.22400000002,511.046
Office Supplies,"Thursday, August 20, 2020",917.11,70590.33400000002,917.11
Office Supplies,"Friday, August 21, 2020",,70590.33400000002,
Office Supplies,"Saturday, August 22, 2020",23.104,70613.43800000002,23.104
Office Supplies,"Sunday, August 23, 2020",417.36,71030.79800000002,417.36
Office Supplies,"Monday, August 24, 2020",46.46,71077.25800000003,46.46
Office Supplies,"Tuesday, August 25, 2020",342.326,71419.58400000003,342.326
Office Supplies,"Wednesday, August 26, 2020",29.36,71448.94400000003,29.36
Office Supplies,"Thursday, August 27, 2020",44.64,71493.58400000003,44.64
Office Supplies,"Friday, August 28, 2020",,71493.58400000003,
Office Supplies,"Saturday, August 29, 2020",658.264,72151.84800000003,658.264
Office Supplies,"Sunday, August 30, 2020",121.24,72273.08800000003,121.24
Office Supplies,"Monday, August 31, 2020",,72273.08800000003,
Office Supplies,"Tuesday, September 01, 2020",112.436,72385.52400000003,112.436
Office Supplies,"Wednesday, September 02, 2020",1907.81,74293.33400000003,1907.81
Office Supplies,"Thursday, September 03, 2020",22.08,74315.41400000003,22.08
Office Supplies,"Friday, September 04, 2020",,74315.41400000003,
Office Supplies,"Saturday, September 05, 2020",264.32,74579.73400000004,264.32
Office Supplies,"Sunday, September 06, 2020",58.48,74638.21400000004,58.48
Office Supplies,"Monday, September 07, 2020",651.076,75289.29000000004,651.076
Office Supplies,"Tuesday, September 08, 2020",1692.256,76981.54600000003,1692.256
Office Supplies,"Wednesday, September 09, 2020",1679.354,78660.90000000004,1679.354
Office Supplies,"Thursday, September 10, 2020",113.288,78774.18800000004,113.288
Office Supplies,"Friday, September 11, 2020",,78774.18800000004,
