Category,Sub-Category,Segment,Region,Year,Value Column Name,Value
"Technology","Copiers","Consumer","Central","2016","Sum of Sales - Count of Ship Mode",
"Technology","Copiers","Consumer","Central","2016","(Sum of Sales - Count of Ship Mode)%",
"Technology","Copiers","Consumer","Central","2016","Sum of Profit",
"Technology","Copiers","Consumer","Central","2017","Count of Ship Mode",
"Technology","Copiers","Consumer","Central","2017","Sum of Sales",
"Technology","Copiers","Consumer","Central","2017","Sum of Sales - Count of Ship Mode",
"Technology","Copiers","Consumer","Central","2017","(Sum of Sales - Count of Ship Mode)%",
"Technology","Copiers","Consumer","Central","2017","Sum of Profit",
"Technology","Copiers","Consumer","East","2014","Count of Ship Mode","4"
"Technology","Copiers","Consumer","East","2014","Sum of Sales","4099.9259999999995"
"Technology","Copiers","Consumer","East","2014","Sum of Sales - Count of Ship Mode","4095.9259999999995"
"Technology","Copiers","Consumer","East","2014","(Sum of Sales - Count of Ship Mode)%","1023.9815"
"Technology","Copiers","Consumer","East","2014","Sum of Profit","650.9886999999999"
"Technology","Copiers","Consumer","East","2015","Count of Ship Mode","3"
"Technology","Copiers","Consumer","East","2015","Sum of Sales","4159.912"
"Technology","Copiers","Consumer","East","2015","Sum of Sales - Count of Ship Mode","4156.912"
"Technology","Copiers","Consumer","East","2015","(Sum of Sales - Count of Ship Mode)%","1385.6373333333333"
"Technology","Copiers","Consumer","East","2015","Sum of Profit","1404.9717"
"Technology","Copiers","Consumer","East","2016","Count of Ship Mode","3"
"Technology","Copiers","Consumer","East","2016","Sum of Sales","11039.928"
"Technology","Copiers","Consumer","East","2016","Sum of Sales - Count of Ship Mode","11036.928"
"Technology","Copiers","Consumer","East","2016","(Sum of Sales - Count of Ship Mode)%","3678.9760000000006"
"Technology","Copiers","Consumer","East","2016","Sum of Profit","1491.9899999999989"
"Technology","Copiers","Consumer","East","2017","Count of Ship Mode","2"
"Technology","Copiers","Consumer","East","2017","Sum of Sales","11099.939999999999"
"Technology","Copiers","Consumer","East","2017","Sum of Sales - Count of Ship Mode","11097.939999999999"
"Technology","Copiers","Consumer","East","2017","(Sum of Sales - Count of Ship Mode)%","5548.969999999998"
"Technology","Copiers","Consumer","East","2017","Sum of Profit","5109.9821"
"Technology","Copiers","Consumer","South","2014","Count of Ship Mode","1"
"Technology","Copiers","Consumer","South","2014","Sum of Sales","479.98400000000004"
"Technology","Copiers","Consumer","South","2014","Sum of Sales - Count of Ship Mode","478.98400000000004"
"Technology","Copiers","Consumer","South","2014","(Sum of Sales - Count of Ship Mode)%","478.98400000000004"
"Technology","Copiers","Consumer","South","2014","Sum of Profit","89.99699999999999"
"Technology","Copiers","Consumer","South","2015","Count of Ship Mode",
"Technology","Copiers","Consumer","South","2015","Sum of Sales",
"Technology","Copiers","Consumer","South","2015","Sum of Sales - Count of Ship Mode",
"Technology","Copiers","Consumer","South","2015","(Sum of Sales - Count of Ship Mode)%",
"Technology","Copiers","Consumer","South","2015","Sum of Profit",
"Technology","Copiers","Consumer","South","2016","Count of Ship Mode","1"
"Technology","Copiers","Consumer","South","2016","Sum of Sales","1599.92"
"Technology","Copiers","Consumer","South","2016","Sum of Sales - Count of Ship Mode","1598.92"
"Technology","Copiers","Consumer","South","2016","(Sum of Sales - Count of Ship Mode)%","1598.92"
"Technology","Copiers","Consumer","South","2016","Sum of Profit","751.9624"
"Technology","Copiers","Consumer","South","2017","Count of Ship Mode","2"
"Technology","Copiers","Consumer","South","2017","Sum of Sales","2359.964"
"Technology","Copiers","Consumer","South","2017","Sum of Sales - Count of Ship Mode","2357.964"
"Technology","Copiers","Consumer","South","2017","(Sum of Sales - Count of Ship Mode)%","1178.982"
"Technology","Copiers","Consumer","South","2017","Sum of Profit","941.9857999999999"
"Technology","Copiers","Consumer","West","2014","Count of Ship Mode","2"
"Technology","Copiers","Consumer","West","2014","Sum of Sales","2999.946"
"Technology","Copiers","Consumer","West","2014","Sum of Sales - Count of Ship Mode","2997.946"
"Technology","Copiers","Consumer","West","2014","(Sum of Sales - Count of Ship Mode)%","1498.973"
"Technology","Copiers","Consumer","West","2014","Sum of Profit","1136.9796000000001"
"Technology","Copiers","Consumer","West","2015","Count of Ship Mode","4"
"Technology","Copiers","Consumer","West","2015","Sum of Sales","3919.8960000000006"
"Technology","Copiers","Consumer","West","2015","Sum of Sales - Count of Ship Mode","3915.8960000000006"
"Technology","Copiers","Consumer","West","2015","(Sum of Sales - Count of Ship Mode)%","978.9740000000003"
"Technology","Copiers","Consumer","West","2015","Sum of Profit","1154.9706999999999"
"Technology","Copiers","Consumer","West","2016","Count of Ship Mode","4"
"Technology","Copiers","Consumer","West","2016","Sum of Sales","7079.876000000001"
"Technology","Copiers","Consumer","West","2016","Sum of Sales - Count of Ship Mode","7075.876000000001"
"Technology","Copiers","Consumer","West","2016","(Sum of Sales - Count of Ship Mode)%","1768.9690000000003"
"Technology","Copiers","Consumer","West","2016","Sum of Profit","2501.9559"
"Technology","Copiers","Consumer","West","2017","Count of Ship Mode","5"
"Technology","Copiers","Consumer","West","2017","Sum of Sales","16459.894"
"Technology","Copiers","Consumer","West","2017","Sum of Sales - Count of Ship Mode","16454.894"
"Technology","Copiers","Consumer","West","2017","(Sum of Sales - Count of Ship Mode)%","3290.9788"
"Technology","Copiers","Consumer","West","2017","Sum of Profit","7364.9650999999985"
"Technology","Copiers","Corporate","Central","2014","Count of Ship Mode","1"
"Technology","Copiers","Corporate","Central","2014","Sum of Sales","719.9760000000001"
"Technology","Copiers","Corporate","Central","2014","Sum of Sales - Count of Ship Mode","718.9760000000001"
"Technology","Copiers","Corporate","Central","2014","(Sum of Sales - Count of Ship Mode)%","718.9760000000001"
"Technology","Copiers","Corporate","Central","2014","Sum of Profit","134.9955"
"Technology","Copiers","Corporate","Central","2015","Count of Ship Mode","4"
"Technology","Copiers","Corporate","Central","2015","Sum of Sales","8739.872000000001"
"Technology","Copiers","Corporate","Central","2015","Sum of Sales - Count of Ship Mode","8735.872000000001"
"Technology","Copiers","Corporate","Central","2015","(Sum of Sales - Count of Ship Mode)%","2183.9680000000003"
"Technology","Copiers","Corporate","Central","2015","Sum of Profit","3576.9476999999993"
"Technology","Copiers","Corporate","Central","2016","Count of Ship Mode","1"
"Technology","Copiers","Corporate","Central","2016","Sum of Sales","17499.949999999997"
"Technology","Copiers","Corporate","Central","2016","Sum of Sales - Count of Ship Mode","17498.949999999997"
"Technology","Copiers","Corporate","Central","2016","(Sum of Sales - Count of Ship Mode)%","17498.949999999997"
"Technology","Copiers","Corporate","Central","2016","Sum of Profit","8399.975999999999"
"Technology","Copiers","Corporate","Central","2017","Count of Ship Mode","2"
"Technology","Copiers","Corporate","Central","2017","Sum of Sales","2719.944"
"Technology","Copiers","Corporate","Central","2017","Sum of Sales - Count of Ship Mode","2717.944"
"Technology","Copiers","Corporate","Central","2017","(Sum of Sales - Count of Ship Mode)%","1358.9720000000002"
"Technology","Copiers","Corporate","Central","2017","Sum of Profit","677.9851000000001"
"Technology","Copiers","Corporate","East","2014","Count of Ship Mode",
"Technology","Copiers","Corporate","East","2014","Sum of Sales",
"Technology","Copiers","Corporate","East","2014","Sum of Sales - Count of Ship Mode",
"Technology","Copiers","Corporate","East","2014","(Sum of Sales - Count of Ship Mode)%",
"Technology","Copiers","Corporate","East","2014","Sum of Profit",
"Technology","Copiers","Corporate","East","2015","Count of Ship Mode",
"Technology","Copiers","Corporate","East","2015","Sum of Sales",
"Technology","Copiers","Corporate","East","2015","Sum of Sales - Count of Ship Mode",
"Technology","Copiers","Corporate","East","2015","(Sum of Sales - Count of Ship Mode)%",
"Technology","Copiers","Corporate","East","2015","Sum of Profit",
"Technology","Copiers","Corporate","East","2016","Count of Ship Mode","3"
"Technology","Copiers","Corporate","East","2016","Sum of Sales","3319.932"
"Technology","Copiers","Corporate","East","2016","Sum of Sales - Count of Ship Mode","3316.932"
"Technology","Copiers","Corporate","East","2016","(Sum of Sales - Count of Ship Mode)%","1105.644"
"Technology","Copiers","Corporate","East","2016","Sum of Profit","1059.9779999999998"
"Technology","Copiers","Corporate","East","2017","Count of Ship Mode","1"
"Technology","Copiers","Corporate","East","2017","Sum of Sales","899.982"
"Technology","Copiers","Corporate","East","2017","Sum of Sales - Count of Ship Mode","898.982"
"Technology","Copiers","Corporate","East","2017","(Sum of Sales - Count of Ship Mode)%","898.982"
"Technology","Copiers","Corporate","East","2017","Sum of Profit","74.99849999999992"
"Technology","Copiers","Corporate","South","2014","Count of Ship Mode",
"Technology","Copiers","Corporate","South","2014","Sum of Sales",
"Technology","Copiers","Corporate","South","2014","Sum of Sales - Count of Ship Mode",
"Technology","Copiers","Corporate","South","2014","(Sum of Sales - Count of Ship Mode)%",
"Technology","Copiers","Corporate","South","2014","Sum of Profit",
"Technology","Copiers","Corporate","South","2015","Count of Ship Mode","1"
"Technology","Copiers","Corporate","South","2015","Sum of Sales","899.97"
"Technology","Copiers","Corporate","South","2015","Sum of Sales - Count of Ship Mode","898.97"
"Technology","Copiers","Corporate","South","2015","(Sum of Sales - Count of Ship Mode)%","898.97"
"Technology","Copiers","Corporate","South","2015","Sum of Profit","314.9895"
"Technology","Copiers","Corporate","South","2016","Count of Ship Mode","1"
"Technology","Copiers","Corporate","South","2016","Sum of Sales","959.9680000000001"
"Technology","Copiers","Corporate","South","2016","Sum of Sales - Count of Ship Mode","958.9680000000001"
"Technology","Copiers","Corporate","South","2016","(Sum of Sales - Count of Ship Mode)%","958.9680000000001"
"Technology","Copiers","Corporate","South","2016","Sum of Profit","119.99599999999992"
"Technology","Copiers","Corporate","South","2017","Count of Ship Mode","1"
"Technology","Copiers","Corporate","South","2017","Sum of Sales","2999.95"
"Technology","Copiers","Corporate","South","2017","Sum of Sales - Count of Ship Mode","2998.95"
"Technology","Copiers","Corporate","South","2017","(Sum of Sales - Count of Ship Mode)%","2998.95"
"Technology","Copiers","Corporate","South","2017","Sum of Profit","1439.976"
"Technology","Copiers","Corporate","West","2014","Count of Ship Mode",
"Technology","Copiers","Corporate","West","2014","Sum of Sales",
"Technology","Copiers","Corporate","West","2014","Sum of Sales - Count of Ship Mode",
"Technology","Copiers","Corporate","West","2014","(Sum of Sales - Count of Ship Mode)%",
"Technology","Copiers","Corporate","West","2014","Sum of Profit",
"Technology","Copiers","Corporate","West","2015","Count of Ship Mode","2"
"Technology","Copiers","Corporate","West","2015","Sum of Sales","3589.9220000000005"
"Technology","Copiers","Corporate","West","2015","Sum of Sales - Count of Ship Mode","3587.9220000000005"
"Technology","Copiers","Corporate","West","2015","(Sum of Sales - Count of Ship Mode)%","1793.9610000000002"
"Technology","Copiers","Corporate","West","2015","Sum of Profit","1645.4641"
"Technology","Copiers","Corporate","West","2016","Count of Ship Mode","1"
"Technology","Copiers","Corporate","West","2016","Sum of Sales","1199.976"
"Technology","Copiers","Corporate","West","2016","Sum of Sales - Count of Ship Mode","1198.976"
"Technology","Copiers","Corporate","West","2016","(Sum of Sales - Count of Ship Mode)%","1198.976"
"Technology","Copiers","Corporate","West","2016","Sum of Profit","374.99249999999995"
"Technology","Copiers","Corporate","West","2017","Count of Ship Mode","2"
"Technology","Copiers","Corporate","West","2017","Sum of Sales","3279.944"
"Technology","Copiers","Corporate","West","2017","Sum of Sales - Count of Ship Mode","3277.944"
"Technology","Copiers","Corporate","West","2017","(Sum of Sales - Count of Ship Mode)%","1638.9720000000002"
"Technology","Copiers","Corporate","West","2017","Sum of Profit","1169.98"
"Technology","Copiers","Home Office","Central","2014","Count of Ship Mode","1"
"Technology","Copiers","Home Office","Central","2014","Sum of Sales","549.99"
"Technology","Copiers","Home Office","Central","2014","Sum of Sales - Count of Ship Mode","548.99"
"Technology","Copiers","Home Office","Central","2014","(Sum of Sales - Count of Ship Mode)%","548.99"
"Technology","Copiers","Home Office","Central","2014","Sum of Profit","274.995"
"Technology","Copiers","Home Office","Central","2015","Count of Ship Mode","2"
"Technology","Copiers","Home Office","Central","2015","Sum of Sales","1549.97"
"Technology","Copiers","Home Office","Central","2015","Sum of Sales - Count of Ship Mode","1547.97"
"Technology","Copiers","Home Office","Central","2015","(Sum of Sales - Count of Ship Mode)%","773.985"
"Technology","Copiers","Home Office","Central","2015","Sum of Profit","724.986"
"Technology","Copiers","Home Office","Central","2016","Count of Ship Mode",
"Technology","Copiers","Home Office","Central","2016","Sum of Sales",
"Technology","Copiers","Home Office","Central","2016","Sum of Sales - Count of Ship Mode",
"Technology","Copiers","Home Office","Central","2016","(Sum of Sales - Count of Ship Mode)%",
"Technology","Copiers","Home Office","Central","2016","Sum of Profit",
"Technology","Copiers","Home Office","Central","2017","Count of Ship Mode","1"
"Technology","Copiers","Home Office","Central","2017","Sum of Sales","959.984"
"Technology","Copiers","Home Office","Central","2017","Sum of Sales - Count of Ship Mode","958.984"
"Technology","Copiers","Home Office","Central","2017","(Sum of Sales - Count of Ship Mode)%","958.984"
"Technology","Copiers","Home Office","Central","2017","Sum of Profit","335.99440000000004"
"Technology","Copiers","Home Office","East","2014","Count of Ship Mode",
"Technology","Copiers","Home Office","East","2014","Sum of Sales",
"Technology","Copiers","Home Office","East","2014","Sum of Sales - Count of Ship Mode",
"Technology","Copiers","Home Office","East","2014","(Sum of Sales - Count of Ship Mode)%",
"Technology","Copiers","Home Office","East","2014","Sum of Profit",
"Technology","Copiers","Home Office","East","2015","Count of Ship Mode","1"
"Technology","Copiers","Home Office","East","2015","Sum of Sales","799.984"
"Technology","Copiers","Home Office","East","2015","Sum of Sales - Count of Ship Mode","798.984"
"Technology","Copiers","Home Office","East","2015","(Sum of Sales - Count of Ship Mode)%","798.984"
"Technology","Copiers","Home Office","East","2015","Sum of Profit","249.99499999999998"
"Technology","Copiers","Home Office","East","2016","Count of Ship Mode","1"
"Technology","Copiers","Home Office","East","2016","Sum of Sales","5399.91"
"Technology","Copiers","Home Office","East","2016","Sum of Sales - Count of Ship Mode","5398.91"
"Technology","Copiers","Home Office","East","2016","(Sum of Sales - Count of Ship Mode)%","5398.91"
"Technology","Copiers","Home Office","East","2016","Sum of Profit","2591.9568"
"Technology","Copiers","Home Office","East","2017","Count of Ship Mode","2"
"Technology","Copiers","Home Office","East","2017","Sum of Sales","12399.948"
"Technology","Copiers","Home Office","East","2017","Sum of Sales - Count of Ship Mode","12397.948"
"Technology","Copiers","Home Office","East","2017","(Sum of Sales - Count of Ship Mode)%","6198.974"
"Technology","Copiers","Home Office","East","2017","Sum of Profit","4387.980999999999"
"Technology","Copiers","Home Office","West","2014","Count of Ship Mode",
"Technology","Copiers","Home Office","West","2014","Sum of Sales",
"Technology","Copiers","Home Office","West","2014","Sum of Sales - Count of Ship Mode",
"Technology","Copiers","Home Office","West","2014","(Sum of Sales - Count of Ship Mode)%",
"Technology","Copiers","Home Office","West","2014","Sum of Profit",
"Technology","Copiers","Home Office","West","2015","Count of Ship Mode",
"Technology","Copiers","Home Office","West","2015","Sum of Sales",
"Technology","Copiers","Home Office","West","2015","Sum of Sales - Count of Ship Mode",
"Technology","Copiers","Home Office","West","2015","(Sum of Sales - Count of Ship Mode)%",
"Technology","Copiers","Home Office","West","2015","Sum of Profit",
"Technology","Copiers","Home Office","West","2016","Count of Ship Mode","1"
"Technology","Copiers","Home Office","West","2016","Sum of Sales","1499.95"
"Technology","Copiers","Home Office","West","2016","Sum of Sales - Count of Ship Mode","1498.95"
"Technology","Copiers","Home Office","West","2016","(Sum of Sales - Count of Ship Mode)%","1498.95"
"Technology","Copiers","Home Office","West","2016","Sum of Profit","449.9849999999999"
"Technology","Copiers","Home Office","West","2017","Count of Ship Mode","4"
"Technology","Copiers","Home Office","West","2017","Sum of Sales","9719.838"
"Technology","Copiers","Home Office","West","2017","Sum of Sales - Count of Ship Mode","9715.838"
"Technology","Copiers","Home Office","West","2017","(Sum of Sales - Count of Ship Mode)%","2428.9595"
"Technology","Copiers","Home Office","West","2017","Sum of Profit","3527.942199999999"
"Technology","Machines","Consumer","Central","2014","Count of Ship Mode","3"
"Technology","Machines","Consumer","Central","2014","Sum of Sales","9577.601999999999"
"Technology","Machines","Consumer","Central","2014","Sum of Sales - Count of Ship Mode","9574.601999999999"
"Technology","Machines","Consumer","Central","2014","(Sum of Sales - Count of Ship Mode)%","3191.5339999999997"
"Technology","Machines","Consumer","Central","2014","Sum of Profit","-1657.4820000000022"
"Technology","Machines","Consumer","Central","2015","Count of Ship Mode","3"
"Technology","Machines","Consumer","Central","2015","Sum of Sales","771.3499999999999"
"Technology","Machines","Consumer","Central","2015","Sum of Sales - Count of Ship Mode","768.3499999999999"
"Technology","Machines","Consumer","Central","2015","(Sum of Sales - Count of Ship Mode)%","256.1166666666666"
"Technology","Machines","Consumer","Central","2015","Sum of Profit","-23.665500000000023"
"Technology","Machines","Consumer","Central","2016","Count of Ship Mode","2"
"Technology","Machines","Consumer","Central","2016","Sum of Sales","1650.81"
"Technology","Machines","Consumer","Central","2016","Sum of Sales - Count of Ship Mode","1648.81"
"Technology","Machines","Consumer","Central","2016","(Sum of Sales - Count of Ship Mode)%","824.405"
"Technology","Machines","Consumer","Central","2016","Sum of Profit","14.119499999999846"
"Technology","Machines","Consumer","Central","2017","Count of Ship Mode",
"Technology","Machines","Consumer","Central","2017","Sum of Sales",
"Technology","Machines","Consumer","Central","2017","Sum of Sales - Count of Ship Mode",
"Technology","Machines","Consumer","Central","2017","(Sum of Sales - Count of Ship Mode)%",
"Technology","Machines","Consumer","Central","2017","Sum of Profit",
"Technology","Machines","Consumer","East","2014","Count of Ship Mode","5"
"Technology","Machines","Consumer","East","2014","Sum of Sales","10174.875"
"Technology","Machines","Consumer","East","2014","Sum of Sales - Count of Ship Mode","10169.875"
"Technology","Machines","Consumer","East","2014","(Sum of Sales - Count of Ship Mode)%","2033.975"
"Technology","Machines","Consumer","East","2014","Sum of Profit","3399.0852"
"Technology","Machines","Consumer","East","2015","Count of Ship Mode","5"
"Technology","Machines","Consumer","East","2015","Sum of Sales","4754.802"
"Technology","Machines","Consumer","East","2015","Sum of Sales - Count of Ship Mode","4749.802"
"Technology","Machines","Consumer","East","2015","(Sum of Sales - Count of Ship Mode)%","949.9603999999999"
"Technology","Machines","Consumer","East","2015","Sum of Profit","-1870.1156000000005"
"Technology","Machines","Consumer","East","2016","Count of Ship Mode","6"
"Technology","Machines","Consumer","East","2016","Sum of Sales","15004.997000000001"
"Technology","Machines","Consumer","East","2016","Sum of Sales - Count of Ship Mode","14998.997000000001"
"Technology","Machines","Consumer","East","2016","(Sum of Sales - Count of Ship Mode)%","2499.8328333333334"
"Technology","Machines","Consumer","East","2016","Sum of Profit","-2863.7971000000016"
"Technology","Machines","Consumer","East","2017","Count of Ship Mode","3"
"Technology","Machines","Consumer","East","2017","Sum of Sales","733.755"
"Technology","Machines","Consumer","East","2017","Sum of Sales - Count of Ship Mode","730.755"
"Technology","Machines","Consumer","East","2017","(Sum of Sales - Count of Ship Mode)%","243.585"
"Technology","Machines","Consumer","East","2017","Sum of Profit","38.74250000000009"
"Technology","Machines","Consumer","South","2014","Count of Ship Mode","3"
"Technology","Machines","Consumer","South","2014","Sum of Sales","4134.945"
"Technology","Machines","Consumer","South","2014","Sum of Sales - Count of Ship Mode","4131.945"
"Technology","Machines","Consumer","South","2014","(Sum of Sales - Count of Ship Mode)%","1377.3149999999996"
"Technology","Machines","Consumer","South","2014","Sum of Profit","-1426.7031000000004"
"Technology","Machines","Consumer","South","2015","Count of Ship Mode","2"
"Technology","Machines","Consumer","South","2015","Sum of Sales","3112.985"
"Technology","Machines","Consumer","South","2015","Sum of Sales - Count of Ship Mode","3110.985"
"Technology","Machines","Consumer","South","2015","(Sum of Sales - Count of Ship Mode)%","1555.4925"
"Technology","Machines","Consumer","South","2015","Sum of Profit","1414.8208999999997"
"Technology","Machines","Consumer","South","2016","Count of Ship Mode","3"
"Technology","Machines","Consumer","South","2016","Sum of Sales","9841.650000000001"
"Technology","Machines","Consumer","South","2016","Sum of Sales - Count of Ship Mode","9838.650000000001"
"Technology","Machines","Consumer","South","2016","(Sum of Sales - Count of Ship Mode)%","3279.5500000000006"
"Technology","Machines","Consumer","South","2016","Sum of Profit","2962.2359999999994"
"Technology","Machines","Consumer","South","2017","Count of Ship Mode","3"
"Technology","Machines","Consumer","South","2017","Sum of Sales","1248.97"
"Technology","Machines","Consumer","South","2017","Sum of Sales - Count of Ship Mode","1245.97"
"Technology","Machines","Consumer","South","2017","(Sum of Sales - Count of Ship Mode)%","415.3233333333334"
"Technology","Machines","Consumer","South","2017","Sum of Profit","-39.795000000000144"
"Technology","Machines","Consumer","West","2014","Count of Ship Mode","4"
"Technology","Machines","Consumer","West","2014","Sum of Sales","1452.181"
"Technology","Machines","Consumer","West","2014","Sum of Sales - Count of Ship Mode","1448.181"
"Technology","Machines","Consumer","West","2014","(Sum of Sales - Count of Ship Mode)%","362.04525"
"Technology","Machines","Consumer","West","2014","Sum of Profit","438.2881999999999"
"Technology","Machines","Consumer","West","2015","Count of Ship Mode","5"
"Technology","Machines","Consumer","West","2015","Sum of Sales","8072.232"
"Technology","Machines","Consumer","West","2015","Sum of Sales - Count of Ship Mode","8067.232"
"Technology","Machines","Consumer","West","2015","(Sum of Sales - Count of Ship Mode)%","1613.4464"
"Technology","Machines","Consumer","West","2015","Sum of Profit","903.3806999999989"
"Technology","Machines","Consumer","West","2016","Count of Ship Mode","7"
"Technology","Machines","Consumer","West","2016","Sum of Sales","7216.718999999999"
"Technology","Machines","Consumer","West","2016","Sum of Sales - Count of Ship Mode","7209.718999999999"
"Technology","Machines","Consumer","West","2016","(Sum of Sales - Count of Ship Mode)%","1029.9598571428571"
"Technology","Machines","Consumer","West","2016","Sum of Profit","585.4388999999996"
"Technology","Machines","Consumer","West","2017","Count of Ship Mode","3"
"Technology","Machines","Consumer","West","2017","Sum of Sales","1794.952"
"Technology","Machines","Consumer","West","2017","Sum of Sales - Count of Ship Mode","1791.952"
"Technology","Machines","Consumer","West","2017","(Sum of Sales - Count of Ship Mode)%","597.3173333333333"
"Technology","Machines","Consumer","West","2017","Sum of Profit","266.50820000000004"
"Technology","Machines","Corporate","Central","2014","Count of Ship Mode","3"
"Technology","Machines","Corporate","Central","2014","Sum of Sales","6139.65"
"Technology","Machines","Corporate","Central","2014","Sum of Sales - Count of Ship Mode","6136.65"
"Technology","Machines","Corporate","Central","2014","(Sum of Sales - Count of Ship Mode)%","2045.55"
"Technology","Machines","Corporate","Central","2014","Sum of Profit","-883.2633000000006"
"Technology","Machines","Corporate","Central","2015","Count of Ship Mode","1"
"Technology","Machines","Corporate","Central","2015","Sum of Sales","479.988"
"Technology","Machines","Corporate","Central","2015","Sum of Sales - Count of Ship Mode","478.988"
"Technology","Machines","Corporate","Central","2015","(Sum of Sales - Count of Ship Mode)%","478.98800000000006"
"Technology","Machines","Corporate","Central","2015","Sum of Profit","55.99859999999995"
"Technology","Machines","Corporate","Central","2016","Count of Ship Mode",
"Technology","Machines","Corporate","Central","2016","Sum of Sales",
"Technology","Machines","Corporate","Central","2016","Sum of Sales - Count of Ship Mode",
"Technology","Machines","Corporate","Central","2016","(Sum of Sales - Count of Ship Mode)%",
"Technology","Machines","Corporate","Central","2016","Sum of Profit",
"Technology","Machines","Corporate","Central","2017","Count of Ship Mode","3"
"Technology","Machines","Corporate","Central","2017","Sum of Sales","5097.096"
"Technology","Machines","Corporate","Central","2017","Sum of Sales - Count of Ship Mode","5094.096"
"Technology","Machines","Corporate","Central","2017","(Sum of Sales - Count of Ship Mode)%","1698.032"
"Technology","Machines","Corporate","Central","2017","Sum of Profit","465.76029999999935"
"Technology","Machines","Corporate","East","2014","Count of Ship Mode","1"
"Technology","Machines","Corporate","East","2014","Sum of Sales","399.54"
"Technology","Machines","Corporate","East","2014","Sum of Sales - Count of Ship Mode","398.54"
"Technology","Machines","Corporate","East","2014","(Sum of Sales - Count of Ship Mode)%","398.54"
"Technology","Machines","Corporate","East","2014","Sum of Profit","-559.3559999999999"
"Technology","Machines","Corporate","East","2015","Count of Ship Mode","4"
"Technology","Machines","Corporate","East","2015","Sum of Sales","7349.9400000000005"
"Technology","Machines","Corporate","East","2015","Sum of Sales - Count of Ship Mode","7345.9400000000005"
"Technology","Machines","Corporate","East","2015","(Sum of Sales - Count of Ship Mode)%","1836.485"
"Technology","Machines","Corporate","East","2015","Sum of Profit","1210.2939999999999"
"Technology","Machines","Corporate","East","2016","Count of Ship Mode","4"
"Technology","Machines","Corporate","East","2016","Sum of Sales","10210.941"
"Technology","Machines","Corporate","East","2016","Sum of Sales - Count of Ship Mode","10206.941"
"Technology","Machines","Corporate","East","2016","(Sum of Sales - Count of Ship Mode)%","2551.73525"
"Technology","Machines","Corporate","East","2016","Sum of Profit","1521.4505999999994"
"Technology","Machines","Corporate","East","2017","Count of Ship Mode","3"
"Technology","Machines","Corporate","East","2017","Sum of Sales","5931.615"
"Technology","Machines","Corporate","East","2017","Sum of Sales - Count of Ship Mode","5928.615"
"Technology","Machines","Corporate","East","2017","(Sum of Sales - Count of Ship Mode)%","1976.205"
"Technology","Machines","Corporate","East","2017","Sum of Profit","452.2137"
"Technology","Machines","Corporate","South","2014","Count of Ship Mode",
"Technology","Machines","Corporate","South","2014","Sum of Sales",
"Technology","Machines","Corporate","South","2014","Sum of Sales - Count of Ship Mode",
"Technology","Machines","Corporate","South","2014","(Sum of Sales - Count of Ship Mode)%",
"Technology","Machines","Corporate","South","2014","Sum of Profit",
"Technology","Machines","Corporate","South","2015","Count of Ship Mode",
"Technology","Machines","Corporate","South","2015","Sum of Sales",
"Technology","Machines","Corporate","South","2015","Sum of Sales - Count of Ship Mode",
"Technology","Machines","Corporate","South","2015","(Sum of Sales - Count of Ship Mode)%",
"Technology","Machines","Corporate","South","2015","Sum of Profit",
"Technology","Machines","Corporate","South","2016","Count of Ship Mode","2"
"Technology","Machines","Corporate","South","2016","Sum of Sales","3305.475"
"Technology","Machines","Corporate","South","2016","Sum of Sales - Count of Ship Mode","3303.475"
"Technology","Machines","Corporate","South","2016","(Sum of Sales - Count of Ship Mode)%","1651.7375"
"Technology","Machines","Corporate","South","2016","Sum of Profit","1347.7005"
"Technology","Machines","Corporate","South","2017","Count of Ship Mode","2"
"Technology","Machines","Corporate","South","2017","Sum of Sales","8695.68"
"Technology","Machines","Corporate","South","2017","Sum of Sales - Count of Ship Mode","8693.68"
"Technology","Machines","Corporate","South","2017","(Sum of Sales - Count of Ship Mode)%","4346.84"
"Technology","Machines","Corporate","South","2017","Sum of Profit","-3867.8183999999987"
"Technology","Machines","Corporate","West","2014","Count of Ship Mode","1"
"Technology","Machines","Corporate","West","2014","Sum of Sales","767.9520000000001"
"Technology","Machines","Corporate","West","2014","Sum of Sales - Count of Ship Mode","766.9520000000001"
"Technology","Machines","Corporate","West","2014","(Sum of Sales - Count of Ship Mode)%","766.9520000000001"
"Technology","Machines","Corporate","West","2014","Sum of Profit","287.98199999999997"
"Technology","Machines","Corporate","West","2015","Count of Ship Mode","2"
"Technology","Machines","Corporate","West","2015","Sum of Sales","299.97"
"Technology","Machines","Corporate","West","2015","Sum of Sales - Count of Ship Mode","297.97"
"Technology","Machines","Corporate","West","2015","(Sum of Sales - Count of Ship Mode)%","148.985"
"Technology","Machines","Corporate","West","2015","Sum of Profit","34.99649999999998"
"Technology","Machines","Corporate","West","2016","Count of Ship Mode","3"
"Technology","Machines","Corporate","West","2016","Sum of Sales","3503.9700000000003"
"Technology","Machines","Corporate","West","2016","Sum of Sales - Count of Ship Mode","3500.9700000000003"
"Technology","Machines","Corporate","West","2016","(Sum of Sales - Count of Ship Mode)%","1166.99"
"Technology","Machines","Corporate","West","2016","Sum of Profit","-144.4069999999998"
"Technology","Machines","Corporate","West","2017","Count of Ship Mode","6"
"Technology","Machines","Corporate","West","2017","Sum of Sales","8094.937999999999"
