Category,Sub-Category,Year,Region,Value Column Name,Value
"Technology","Accessories","2015","West","Sum of Quantity","189"
"Technology","Accessories","2015","West","Sum of Profit","3149.7343"
"Technology","Accessories","2015","West","Sum of Discount","2.1999999999999997"
"Technology","Accessories","2015","West","Sum of Sales","10675.761999999997"
"Technology","Accessories","2015","West","Sum of Sales - Sum of Quantity","10486.761999999997"
"Technology","Accessories","2015","West","(Sum of Sales - Sum of Quantity)%","55.48551322751321"
"Technology","Accessories","2015","West","Sum of Sales - Sum of Profit","7526.027699999997"
"Technology","Accessories","2015","West","(Sum of Sales - Sum of Profit)%","2.389416688258434"
"Technology","Accessories","2015","West","Sum of Sales - Sum of Discount","10673.561999999996"
"Technology","Accessories","2015","West","(Sum of Sales - Sum of Discount)%","4851.61909090909"
"Technology","Accessories","2015","West","Sum of Profit - Sum of Quantity","2960.7343"
"Technology","Accessories","2015","West","(Sum of Profit - Sum of Quantity)%","15.665260846560846"
"Technology","Accessories","2015","West","Sum of Discount - Sum of Quantity","-186.8"
"Technology","Accessories","2015","West","(Sum of Discount - Sum of Quantity)%","-0.9883597883597885"
"Technology","Accessories","2015","West","Sum of Discount - Sum of Profit","-3147.5343000000003"
"Technology","Accessories","2015","West","(Sum of Discount - Sum of Profit)%","-0.999301528386061"
"Technology","Accessories","2015","West","Count of Postal Code",""
"Technology","Accessories","2016","Central","Sum of Quantity","205"
"Technology","Accessories","2016","Central","Sum of Profit","1888.0898999999997"
"Technology","Accessories","2016","Central","Sum of Discount","6.800000000000003"
"Technology","Accessories","2016","Central","Sum of Sales","10802.213999999994"
"Technology","Accessories","2016","Central","Sum of Sales - Sum of Quantity","10597.213999999994"
"Technology","Accessories","2016","Central","(Sum of Sales - Sum of Quantity)%","51.693726829268265"
"Technology","Accessories","2016","Central","Sum of Sales - Sum of Profit","8914.124099999995"
"Technology","Accessories","2016","Central","(Sum of Sales - Sum of Profit)%","4.721239227009263"
"Technology","Accessories","2016","Central","Sum of Sales - Sum of Discount","10795.413999999995"
"Technology","Accessories","2016","Central","(Sum of Sales - Sum of Discount)%","1587.5608823529394"
"Technology","Accessories","2016","Central","Sum of Profit - Sum of Quantity","1683.0898999999997"
"Technology","Accessories","2016","Central","(Sum of Profit - Sum of Quantity)%","8.21019463414634"
"Technology","Accessories","2016","Central","Sum of Discount - Sum of Quantity","-198.2"
"Technology","Accessories","2016","Central","(Sum of Discount - Sum of Quantity)%","-0.966829268292683"
"Technology","Accessories","2016","Central","Sum of Discount - Sum of Profit","-1881.2898999999998"
"Technology","Accessories","2016","Central","(Sum of Discount - Sum of Profit)%","-0.9963984765767774"
"Technology","Accessories","2016","Central","Count of Postal Code",""
"Technology","Accessories","2016","East","Sum of Quantity","148"
"Technology","Accessories","2016","East","Sum of Profit","1260.0029"
"Technology","Accessories","2016","East","Sum of Discount","3.600000000000001"
"Technology","Accessories","2016","East","Sum of Sales","6231.378"
"Technology","Accessories","2016","East","Sum of Sales - Sum of Quantity","6083.378"
"Technology","Accessories","2016","East","(Sum of Sales - Sum of Quantity)%","41.103905405405406"
"Technology","Accessories","2016","East","Sum of Sales - Sum of Profit","4971.375099999999"
"Technology","Accessories","2016","East","(Sum of Sales - Sum of Profit)%","3.945526712676613"
"Technology","Accessories","2016","East","Sum of Sales - Sum of Discount","6227.777999999999"
"Technology","Accessories","2016","East","(Sum of Sales - Sum of Discount)%","1729.9383333333326"
"Technology","Accessories","2016","East","Sum of Profit - Sum of Quantity","1112.0029"
"Technology","Accessories","2016","East","(Sum of Profit - Sum of Quantity)%","7.513533108108109"
"Technology","Accessories","2016","East","Sum of Discount - Sum of Quantity","-144.4"
"Technology","Accessories","2016","East","(Sum of Discount - Sum of Quantity)%","-0.9756756756756757"
"Technology","Accessories","2016","East","Sum of Discount - Sum of Profit","-1256.4029"
"Technology","Accessories","2016","East","(Sum of Discount - Sum of Profit)%","-0.9971428637188058"
"Technology","Accessories","2016","East","Count of Postal Code",""
"Technology","Accessories","2016","South","Sum of Quantity","124"
"Technology","Accessories","2016","South","Sum of Profit","2543.8409"
"Technology","Accessories","2016","South","Sum of Discount","2.8000000000000003"
"Technology","Accessories","2016","South","Sum of Sales","9379.843999999997"
"Technology","Accessories","2016","South","Sum of Sales - Sum of Quantity","9255.843999999997"
"Technology","Accessories","2016","South","(Sum of Sales - Sum of Quantity)%","74.64390322580643"
"Technology","Accessories","2016","South","Sum of Sales - Sum of Profit","6836.003099999997"
"Technology","Accessories","2016","South","(Sum of Sales - Sum of Profit)%","2.6872761971867023"
"Technology","Accessories","2016","South","Sum of Sales - Sum of Discount","9377.043999999998"
"Technology","Accessories","2016","South","(Sum of Sales - Sum of Discount)%","3348.9442857142844"
"Technology","Accessories","2016","South","Sum of Profit - Sum of Quantity","2419.8409"
"Technology","Accessories","2016","South","(Sum of Profit - Sum of Quantity)%","19.514845967741937"
"Technology","Accessories","2016","South","Sum of Discount - Sum of Quantity","-121.2"
"Technology","Accessories","2016","South","(Sum of Discount - Sum of Quantity)%","-0.9774193548387096"
"Technology","Accessories","2016","South","Sum of Discount - Sum of Profit","-2541.0409"
"Technology","Accessories","2016","South","(Sum of Discount - Sum of Profit)%","-0.9988993022323054"
"Technology","Accessories","2016","South","Count of Postal Code",""
"Technology","Accessories","2016","West","Sum of Quantity","205"
"Technology","Accessories","2016","West","Sum of Profit","3972.354799999999"
"Technology","Accessories","2016","West","Sum of Discount","1.5999999999999999"
"Technology","Accessories","2016","West","Sum of Sales","15482.417999999992"
"Technology","Accessories","2016","West","Sum of Sales - Sum of Quantity","15277.417999999992"
"Technology","Accessories","2016","West","(Sum of Sales - Sum of Quantity)%","74.5239902439024"
"Technology","Accessories","2016","West","Sum of Sales - Sum of Profit","11510.063199999993"
"Technology","Accessories","2016","West","(Sum of Sales - Sum of Profit)%","2.8975415791157415"
"Technology","Accessories","2016","West","Sum of Sales - Sum of Discount","15480.817999999992"
"Technology","Accessories","2016","West","(Sum of Sales - Sum of Discount)%","9675.511249999996"
"Technology","Accessories","2016","West","Sum of Profit - Sum of Quantity","3767.354799999999"
"Technology","Accessories","2016","West","(Sum of Profit - Sum of Quantity)%","18.377340487804872"
"Technology","Accessories","2016","West","Sum of Discount - Sum of Quantity","-203.4"
"Technology","Accessories","2016","West","(Sum of Discount - Sum of Quantity)%","-0.9921951219512195"
"Technology","Accessories","2016","West","Sum of Discount - Sum of Profit","-3970.7547999999992"
"Technology","Accessories","2016","West","(Sum of Discount - Sum of Profit)%","-0.9995972162406036"
"Technology","Accessories","2016","West","Count of Postal Code",""
"Technology","Accessories","2017","Central","Sum of Quantity","224"
"Technology","Accessories","2017","Central","Sum of Profit","2941.231499999999"
"Technology","Accessories","2017","Central","Sum of Discount","5.600000000000002"
"Technology","Accessories","2017","Central","Sum of Sales","10919.664000000004"
"Technology","Accessories","2017","Central","Sum of Sales - Sum of Quantity","10695.664000000004"
"Technology","Accessories","2017","Central","(Sum of Sales - Sum of Quantity)%","47.74850000000002"
"Technology","Accessories","2017","Central","Sum of Sales - Sum of Profit","7978.432500000005"
"Technology","Accessories","2017","Central","(Sum of Sales - Sum of Profit)%","2.712616296949087"
"Technology","Accessories","2017","Central","Sum of Sales - Sum of Discount","10914.064000000004"
"Technology","Accessories","2017","Central","(Sum of Sales - Sum of Discount)%","1948.9399999999996"
"Technology","Accessories","2017","Central","Sum of Profit - Sum of Quantity","2717.231499999999"
"Technology","Accessories","2017","Central","(Sum of Profit - Sum of Quantity)%","12.13049776785714"
"Technology","Accessories","2017","Central","Sum of Discount - Sum of Quantity","-218.4"
"Technology","Accessories","2017","Central","(Sum of Discount - Sum of Quantity)%","-0.975"
"Technology","Accessories","2017","Central","Sum of Discount - Sum of Profit","-2935.631499999999"
"Technology","Accessories","2017","Central","(Sum of Discount - Sum of Profit)%","-0.9980960356231735"
"Technology","Accessories","2017","Central","Count of Postal Code",""
"Technology","Accessories","2017","East","Sum of Quantity","303"
"Technology","Accessories","2017","East","Sum of Profit","3359.366599999999"
"Technology","Accessories","2017","East","Sum of Discount","6.600000000000003"
"Technology","Accessories","2017","East","Sum of Sales","14836.790000000003"
"Technology","Accessories","2017","East","Sum of Sales - Sum of Quantity","14533.790000000003"
"Technology","Accessories","2017","East","(Sum of Sales - Sum of Quantity)%","47.96630363036304"
"Technology","Accessories","2017","East","Sum of Sales - Sum of Profit","11477.423400000003"
"Technology","Accessories","2017","East","(Sum of Sales - Sum of Profit)%","3.4165438806232125"
"Technology","Accessories","2017","East","Sum of Sales - Sum of Discount","14830.190000000002"
"Technology","Accessories","2017","East","(Sum of Sales - Sum of Discount)%","2246.998484848484"
"Technology","Accessories","2017","East","Sum of Profit - Sum of Quantity","3056.366599999999"
"Technology","Accessories","2017","East","(Sum of Profit - Sum of Quantity)%","10.087018481848181"
"Technology","Accessories","2017","East","Sum of Discount - Sum of Quantity","-296.4"
"Technology","Accessories","2017","East","(Sum of Discount - Sum of Quantity)%","-0.978217821782178"
"Technology","Accessories","2017","East","Sum of Discount - Sum of Profit","-3352.766599999999"
"Technology","Accessories","2017","East","(Sum of Discount - Sum of Profit)%","-0.9980353439246553"
"Technology","Accessories","2017","East","Count of Postal Code",""
"Technology","Accessories","2017","South","Sum of Quantity","142"
"Technology","Accessories","2017","South","Sum of Profit","1946.9387999999992"
"Technology","Accessories","2017","South","Sum of Discount","4.000000000000001"
"Technology","Accessories","2017","South","Sum of Sales","8160.085999999998"
"Technology","Accessories","2017","South","Sum of Sales - Sum of Quantity","8018.085999999998"
"Technology","Accessories","2017","South","(Sum of Sales - Sum of Quantity)%","56.46539436619717"
"Technology","Accessories","2017","South","Sum of Sales - Sum of Profit","6213.147199999999"
"Technology","Accessories","2017","South","(Sum of Sales - Sum of Profit)%","3.191239087741229"
"Technology","Accessories","2017","South","Sum of Sales - Sum of Discount","8156.085999999998"
"Technology","Accessories","2017","South","(Sum of Sales - Sum of Discount)%","2039.0214999999992"
"Technology","Accessories","2017","South","Sum of Profit - Sum of Quantity","1804.9387999999992"
"Technology","Accessories","2017","South","(Sum of Profit - Sum of Quantity)%","12.710836619718304"
"Technology","Accessories","2017","South","Sum of Discount - Sum of Quantity","-138"
"Technology","Accessories","2017","South","(Sum of Discount - Sum of Quantity)%","-0.971830985915493"
"Technology","Accessories","2017","South","Sum of Discount - Sum of Profit","-1942.9387999999992"
"Technology","Accessories","2017","South","(Sum of Discount - Sum of Profit)%","-0.9979454926883168"
"Technology","Accessories","2017","South","Count of Postal Code",""
"Technology","Accessories","2017","West","Sum of Quantity","410"
"Technology","Accessories","2017","West","Sum of Profit","7424.820099999998"
"Technology","Accessories","2017","West","Sum of Discount","3.600000000000001"
"Technology","Accessories","2017","West","Sum of Sales","26029.692000000006"
"Technology","Accessories","2017","West","Sum of Sales - Sum of Quantity","25619.692000000006"
"Technology","Accessories","2017","West","(Sum of Sales - Sum of Quantity)%","62.48705365853661"
"Technology","Accessories","2017","West","Sum of Sales - Sum of Profit","18604.87190000001"
"Technology","Accessories","2017","West","(Sum of Sales - Sum of Profit)%","2.5057673653264696"
"Technology","Accessories","2017","West","Sum of Sales - Sum of Discount","26026.092000000008"
"Technology","Accessories","2017","West","(Sum of Sales - Sum of Discount)%","7229.47"
"Technology","Accessories","2017","West","Sum of Profit - Sum of Quantity","7014.820099999998"
"Technology","Accessories","2017","West","(Sum of Profit - Sum of Quantity)%","17.109317317073167"
"Technology","Accessories","2017","West","Sum of Discount - Sum of Quantity","-406.4"
"Technology","Accessories","2017","West","(Sum of Discount - Sum of Quantity)%","-0.9912195121951219"
"Technology","Accessories","2017","West","Sum of Discount - Sum of Profit","-7421.220099999998"
"Technology","Accessories","2017","West","(Sum of Discount - Sum of Profit)%","-0.9995151397674941"
"Technology","Accessories","2017","West","Count of Postal Code",""
"Technology","Copiers","2014","Central","Sum of Quantity","9"
"Technology","Copiers","2014","Central","Sum of Profit","1034.978"
"Technology","Copiers","2014","Central","Sum of Discount","0.4"
"Technology","Copiers","2014","Central","Sum of Sales","3269.926"
"Technology","Copiers","2014","Central","Sum of Sales - Sum of Quantity","3260.926"
"Technology","Copiers","2014","Central","(Sum of Sales - Sum of Quantity)%","362.3251111111111"
"Technology","Copiers","2014","Central","Sum of Sales - Sum of Profit","2234.948"
"Technology","Copiers","2014","Central","(Sum of Sales - Sum of Profit)%","2.1594159489380447"
"Technology","Copiers","2014","Central","Sum of Sales - Sum of Discount","3269.526"
"Technology","Copiers","2014","Central","(Sum of Sales - Sum of Discount)%","8173.815"
"Technology","Copiers","2014","Central","Sum of Profit - Sum of Quantity","1025.978"
"Technology","Copiers","2014","Central","(Sum of Profit - Sum of Quantity)%","113.99755555555558"
"Technology","Copiers","2014","Central","Sum of Discount - Sum of Quantity","-8.6"
"Technology","Copiers","2014","Central","(Sum of Discount - Sum of Quantity)%","-0.9555555555555554"
"Technology","Copiers","2014","Central","Sum of Discount - Sum of Profit","-1034.578"
"Technology","Copiers","2014","Central","(Sum of Discount - Sum of Profit)%","-0.9996135183549795"
"Technology","Copiers","2014","Central","Count of Postal Code",""
"Technology","Copiers","2014","East","Sum of Quantity","12"
"Technology","Copiers","2014","East","Sum of Profit","650.9887"
"Technology","Copiers","2014","East","Sum of Discount","1.4"
"Technology","Copiers","2014","East","Sum of Sales","4099.9259999999995"
"Technology","Copiers","2014","East","Sum of Sales - Sum of Quantity","4087.9259999999995"
"Technology","Copiers","2014","East","(Sum of Sales - Sum of Quantity)%","340.66049999999996"
"Technology","Copiers","2014","East","Sum of Sales - Sum of Profit","3448.9372999999996"
"Technology","Copiers","2014","East","(Sum of Sales - Sum of Profit)%","5.297998721022346"
"Technology","Copiers","2014","East","Sum of Sales - Sum of Discount","4098.526"
"Technology","Copiers","2014","East","(Sum of Sales - Sum of Discount)%","2927.5185714285717"
"Technology","Copiers","2014","East","Sum of Profit - Sum of Quantity","638.9887"
"Technology","Copiers","2014","East","(Sum of Profit - Sum of Quantity)%","53.24905833333333"
"Technology","Copiers","2014","East","Sum of Discount - Sum of Quantity","-10.6"
"Technology","Copiers","2014","East","(Sum of Discount - Sum of Quantity)%","-0.8833333333333333"
"Technology","Copiers","2014","East","Sum of Discount - Sum of Profit","-649.5887"
"Technology","Copiers","2014","East","(Sum of Discount - Sum of Profit)%","-0.9978494250361029"
"Technology","Copiers","2014","East","Count of Postal Code",""
"Technology","Copiers","2014","South","Sum of Quantity","2"
"Technology","Copiers","2014","South","Sum of Profit","89.99699999999999"
"Technology","Copiers","2014","South","Sum of Discount","0.2"
"Technology","Copiers","2014","South","Sum of Sales","479.98400000000004"
"Technology","Copiers","2014","South","Sum of Sales - Sum of Quantity","477.98400000000004"
"Technology","Copiers","2014","South","(Sum of Sales - Sum of Quantity)%","238.99200000000002"
"Technology","Copiers","2014","South","Sum of Sales - Sum of Profit","389.9870000000001"
"Technology","Copiers","2014","South","(Sum of Sales - Sum of Profit)%","4.333333333333335"
"Technology","Copiers","2014","South","Sum of Sales - Sum of Discount","479.78400000000005"
"Technology","Copiers","2014","South","(Sum of Sales - Sum of Discount)%","2398.92"
"Technology","Copiers","2014","South","Sum of Profit - Sum of Quantity","87.99699999999999"
"Technology","Copiers","2014","South","(Sum of Profit - Sum of Quantity)%","43.99849999999999"
"Technology","Copiers","2014","South","Sum of Discount - Sum of Quantity","-1.8"
"Technology","Copiers","2014","South","(Sum of Discount - Sum of Quantity)%","-0.9"
"Technology","Copiers","2014","South","Sum of Discount - Sum of Profit","-89.79699999999998"
"Technology","Copiers","2014","South","(Sum of Discount - Sum of Profit)%","-0.9977777037012345"
"Technology","Copiers","2014","South","Count of Postal Code",""
"Technology","Copiers","2014","West","Sum of Quantity","6"
"Technology","Copiers","2014","West","Sum of Profit","1136.9796000000001"
"Technology","Copiers","2014","West","Sum of Discount","0.2"
"Technology","Copiers","2014","West","Sum of Sales","2999.946"
"Technology","Copiers","2014","West","Sum of Sales - Sum of Quantity","2993.946"
"Technology","Copiers","2014","West","(Sum of Sales - Sum of Quantity)%","498.991"
"Technology","Copiers","2014","West","Sum of Sales - Sum of Profit","1862.9663999999998"
"Technology","Copiers","2014","West","(Sum of Sales - Sum of Profit)%","1.6385222742782717"
"Technology","Copiers","2014","West","Sum of Sales - Sum of Discount","2999.746"
"Technology","Copiers","2014","West","(Sum of Sales - Sum of Discount)%","14998.73"
"Technology","Copiers","2014","West","Sum of Profit - Sum of Quantity","1130.9796000000001"
"Technology","Copiers","2014","West","(Sum of Profit - Sum of Quantity)%","188.49660000000003"
"Technology","Copiers","2014","West","Sum of Discount - Sum of Quantity","-5.8"
"Technology","Copiers","2014","West","(Sum of Discount - Sum of Quantity)%","-0.9666666666666667"
"Technology","Copiers","2014","West","Sum of Discount - Sum of Profit","-1136.7796"
"Technology","Copiers","2014","West","(Sum of Discount - Sum of Profit)%","-0.9998240953487644"
"Technology","Copiers","2014","West","Count of Postal Code",""
"Technology","Copiers","2015","Central","Sum of Quantity","26"
"Technology","Copiers","2015","Central","Sum of Profit","5159.9078"
"Technology","Copiers","2015","Central","Sum of Discount","0.8"
"Technology","Copiers","2015","Central","Sum of Sales","12809.766000000001"
"Technology","Copiers","2015","Central","Sum of Sales - Sum of Quantity","12783.766000000001"
"Technology","Copiers","2015","Central","(Sum of Sales - Sum of Quantity)%","491.6833076923077"
"Technology","Copiers","2015","Central","Sum of Sales - Sum of Profit","7649.8582000000015"
"Technology","Copiers","2015","Central","(Sum of Sales - Sum of Profit)%","1.4825571495676728"
"Technology","Copiers","2015","Central","Sum of Sales - Sum of Discount","12808.966000000002"
"Technology","Copiers","2015","Central","(Sum of Sales - Sum of Discount)%","16011.207500000002"
"Technology","Copiers","2015","Central","Sum of Profit - Sum of Quantity","5133.9078"
"Technology","Copiers","2015","Central","(Sum of Profit - Sum of Quantity)%","197.45799230769228"
"Technology","Copiers","2015","Central","Sum of Discount - Sum of Quantity","-25.2"
"Technology","Copiers","2015","Central","(Sum of Discount - Sum of Quantity)%","-0.9692307692307692"
"Technology","Copiers","2015","Central","Sum of Discount - Sum of Profit","-5159.1078"
"Technology","Copiers","2015","Central","(Sum of Discount - Sum of Profit)%","-0.9998449584699943"
"Technology","Copiers","2015","Central","Count of Postal Code",""
"Technology","Copiers","2015","East","Sum of Quantity","13"
"Technology","Copiers","2015","East","Sum of Profit","1654.9667"
"Technology","Copiers","2015","East","Sum of Discount","0.8"
"Technology","Copiers","2015","East","Sum of Sales","4959.896000000001"
"Technology","Copiers","2015","East","Sum of Sales - Sum of Quantity","4946.896000000001"
"Technology","Copiers","2015","East","(Sum of Sales - Sum of Quantity)%","380.5304615384615"
"Technology","Copiers","2015","East","Sum of Sales - Sum of Profit","3304.9293000000007"
"Technology","Copiers","2015","East","(Sum of Sales - Sum of Profit)%","1.9969763137832326"
"Technology","Copiers","2015","East","Sum of Sales - Sum of Discount","4959.0960000000005"
"Technology","Copiers","2015","East","(Sum of Sales - Sum of Discount)%","6198.87"
"Technology","Copiers","2015","East","Sum of Profit - Sum of Quantity","1641.9667"
"Technology","Copiers","2015","East","(Sum of Profit - Sum of Quantity)%","126.30513076923076"
"Technology","Copiers","2015","East","Sum of Discount - Sum of Quantity","-12.2"
"Technology","Copiers","2015","East","(Sum of Discount - Sum of Quantity)%","-0.9384615384615383"
"Technology","Copiers","2015","East","Sum of Discount - Sum of Profit","-1654.1667"
"Technology","Copiers","2015","East","(Sum of Discount - Sum of Profit)%","-0.9995166065879151"
"Technology","Copiers","2015","East","Count of Postal Code",""
"Technology","Copiers","2015","South","Sum of Quantity","3"
"Technology","Copiers","2015","South","Sum of Profit","314.9895"
"Technology","Copiers","2015","South","Sum of Discount","0"
"Technology","Copiers","2015","South","Sum of Sales","899.97"
"Technology","Copiers","2015","South","Sum of Sales - Sum of Quantity","896.97"
"Technology","Copiers","2015","South","(Sum of Sales - Sum of Quantity)%","298.99"
"Technology","Copiers","2015","South","Sum of Sales - Sum of Profit","584.9805"
"Technology","Copiers","2015","South","(Sum of Sales - Sum of Profit)%","1.857142857142857"
"Technology","Copiers","2015","South","Sum of Sales - Sum of Discount","899.97"
"Technology","Copiers","2015","South","(Sum of Sales - Sum of Discount)%",
"Technology","Copiers","2015","South","Sum of Profit - Sum of Quantity","311.9895"
"Technology","Copiers","2015","South","(Sum of Profit - Sum of Quantity)%","103.99650000000001"
"Technology","Copiers","2015","South","Sum of Discount - Sum of Quantity","-3"
"Technology","Copiers","2015","South","(Sum of Discount - Sum of Quantity)%","-1"
"Technology","Copiers","2015","South","Sum of Discount - Sum of Profit","-314.9895"
"Technology","Copiers","2015","South","(Sum of Discount - Sum of Profit)%","-1"
"Technology","Copiers","2015","South","Count of Postal Code",""
"Technology","Copiers","2015","West","Sum of Quantity","21"
"Technology","Copiers","2015","West","Sum of Profit","2800.4348"
"Technology","Copiers","2015","West","Sum of Discount","1"
"Technology","Copiers","2015","West","Sum of Sales","7509.818000000001"
"Technology","Copiers","2015","West","Sum of Sales - Sum of Quantity","7488.818000000001"
"Technology","Copiers","2015","West","(Sum of Sales - Sum of Quantity)%","356.6103809523809"
"Technology","Copiers","2015","West","Sum of Sales - Sum of Profit","4709.383200000001"
"Technology","Copiers","2015","West","(Sum of Sales - Sum of Profit)%","1.6816614334316946"
"Technology","Copiers","2015","West","Sum of Sales - Sum of Discount","7508.818000000001"
"Technology","Copiers","2015","West","(Sum of Sales - Sum of Discount)%","7508.818000000002"
"Technology","Copiers","2015","West","Sum of Profit - Sum of Quantity","2779.4348"
"Technology","Copiers","2015","West","(Sum of Profit - Sum of Quantity)%","132.35403809523808"
"Technology","Copiers","2015","West","Sum of Discount - Sum of Quantity","-20"
"Technology","Copiers","2015","West","(Sum of Discount - Sum of Quantity)%","-0.9523809523809522"
"Technology","Copiers","2015","West","Sum of Discount - Sum of Profit","-2799.4348"
"Technology","Copiers","2015","West","(Sum of Discount - Sum of Profit)%","-0.9996429125934302"
"Technology","Copiers","2015","West","Count of Postal Code",""
"Technology","Copiers","2016","Central","Sum of Quantity","5"
"Technology","Copiers","2016","Central","Sum of Profit","8399.975999999999"
"Technology","Copiers","2016","Central","Sum of Discount","0"
"Technology","Copiers","2016","Central","Sum of Sales","17499.949999999997"
"Technology","Copiers","2016","Central","Sum of Sales - Sum of Quantity","17494.949999999997"
"Technology","Copiers","2016","Central","(Sum of Sales - Sum of Quantity)%","3498.9899999999993"
"Technology","Copiers","2016","Central","Sum of Sales - Sum of Profit","9099.973999999998"
"Technology","Copiers","2016","Central","(Sum of Sales - Sum of Profit)%","1.0833333333333333"
"Technology","Copiers","2016","Central","Sum of Sales - Sum of Discount","17499.949999999997"
"Technology","Copiers","2016","Central","(Sum of Sales - Sum of Discount)%",
"Technology","Copiers","2016","Central","Sum of Profit - Sum of Quantity","8394.975999999999"
"Technology","Copiers","2016","Central","(Sum of Profit - Sum of Quantity)%","1678.9951999999998"
"Technology","Copiers","2016","Central","Sum of Discount - Sum of Quantity","-5"
"Technology","Copiers","2016","Central","(Sum of Discount - Sum of Quantity)%","-1"
"Technology","Copiers","2016","Central","Sum of Discount - Sum of Profit","-8399.975999999999"
"Technology","Copiers","2016","Central","(Sum of Discount - Sum of Profit)%","-1"
"Technology","Copiers","2016","Central","Count of Postal Code",""
"Technology","Copiers","2016","East","Sum of Quantity","29"
"Technology","Copiers","2016","East","Sum of Profit","5143.924799999999"
"Technology","Copiers","2016","East","Sum of Discount","1.7999999999999998"
"Technology","Copiers","2016","East","Sum of Sales","19759.77"
"Technology","Copiers","2016","East","Sum of Sales - Sum of Quantity","19730.77"
"Technology","Copiers","2016","East","(Sum of Sales - Sum of Quantity)%","680.3713793103449"
"Technology","Copiers","2016","East","Sum of Sales - Sum of Profit","14615.845200000002"
"Technology","Copiers","2016","East","(Sum of Sales - Sum of Profit)%","2.841380029505876"
"Technology","Copiers","2016","East","Sum of Sales - Sum of Discount","19757.97"
"Technology","Copiers","2016","East","(Sum of Sales - Sum of Discount)%","10976.650000000001"
"Technology","Copiers","2016","East","Sum of Profit - Sum of Quantity","5114.924799999999"
"Technology","Copiers","2016","East","(Sum of Profit - Sum of Quantity)%","176.37671724137925"
"Technology","Copiers","2016","East","Sum of Discount - Sum of Quantity","-27.2"
"Technology","Copiers","2016","East","(Sum of Discount - Sum of Quantity)%","-0.9379310344827586"
"Technology","Copiers","2016","East","Sum of Discount - Sum of Profit","-5142.124799999999"
"Technology","Copiers","2016","East","(Sum of Discount - Sum of Profit)%","-0.9996500726449189"
"Technology","Copiers","2016","East","Count of Postal Code",""
"Technology","Copiers","2016","South","Sum of Quantity","12"
"Technology","Copiers","2016","South","Sum of Profit","871.9584"
"Technology","Copiers","2016","South","Sum of Discount","0.2"
"Technology","Copiers","2016","South","Sum of Sales","2559.888"
"Technology","Copiers","2016","South","Sum of Sales - Sum of Quantity","2547.888"
"Technology","Copiers","2016","South","(Sum of Sales - Sum of Quantity)%","212.32399999999998"
"Technology","Copiers","2016","South","Sum of Sales - Sum of Profit","1687.9296"
"Technology","Copiers","2016","South","(Sum of Sales - Sum of Profit)%","1.935791432251814"
"Technology","Copiers","2016","South","Sum of Sales - Sum of Discount","2559.688"
"Technology","Copiers","2016","South","(Sum of Sales - Sum of Discount)%","12798.44"
"Technology","Copiers","2016","South","Sum of Profit - Sum of Quantity","859.9584"
"Technology","Copiers","2016","South","(Sum of Profit - Sum of Quantity)%","71.6632"
"Technology","Copiers","2016","South","Sum of Discount - Sum of Quantity","-11.8"
"Technology","Copiers","2016","South","(Sum of Discount - Sum of Quantity)%","-0.9833333333333334"
"Technology","Copiers","2016","South","Sum of Discount - Sum of Profit","-871.7583999999999"
"Technology","Copiers","2016","South","(Sum of Discount - Sum of Profit)%","-0.9997706312594729"
"Technology","Copiers","2016","South","Count of Postal Code",""
"Technology","Copiers","2016","West","Sum of Quantity","23"
"Technology","Copiers","2016","West","Sum of Profit","3326.9334"
"Technology","Copiers","2016","West","Sum of Discount","0.8"
"Technology","Copiers","2016","West","Sum of Sales","9779.802000000001"
"Technology","Copiers","2016","West","Sum of Sales - Sum of Quantity","9756.802000000001"
"Technology","Copiers","2016","West","(Sum of Sales - Sum of Quantity)%","424.20878260869574"
"Technology","Copiers","2016","West","Sum of Sales - Sum of Profit","6452.868600000002"
"Technology","Copiers","2016","West","(Sum of Sales - Sum of Profit)%","1.9395845435318906"
"Technology","Copiers","2016","West","Sum of Sales - Sum of Discount","9779.002000000002"
"Technology","Copiers","2016","West","(Sum of Sales - Sum of Discount)%","12223.752500000002"
"Technology","Copiers","2016","West","Sum of Profit - Sum of Quantity","3303.9334"
"Technology","Copiers","2016","West","(Sum of Profit - Sum of Quantity)%","143.64927826086955"
"Technology","Copiers","2016","West","Sum of Discount - Sum of Quantity","-22.2"
"Technology","Copiers","2016","West","(Sum of Discount - Sum of Quantity)%","-0.9652173913043478"
"Technology","Copiers","2016","West","Sum of Discount - Sum of Profit","-3326.1333999999997"
"Technology","Copiers","2016","West","(Sum of Discount - Sum of Profit)%","-0.9997595383183806"
"Technology","Copiers","2016","West","Count of Postal Code",""
"Technology","Copiers","2017","Central","Sum of Quantity","9"
"Technology","Copiers","2017","Central","Sum of Profit","1013.9795000000001"
"Technology","Copiers","2017","Central","Sum of Discount","0.6000000000000001"
"Technology","Copiers","2017","Central","Sum of Sales","3679.928"
"Technology","Copiers","2017","Central","Sum of Sales - Sum of Quantity","3670.928"
"Technology","Copiers","2017","Central","(Sum of Sales - Sum of Quantity)%","407.8808888888889"
"Technology","Copiers","2017","Central","Sum of Sales - Sum of Profit","2665.9484999999995"
"Technology","Copiers","2017","Central","(Sum of Sales - Sum of Profit)%","2.629193686854615"
"Technology","Copiers","2017","Central","Sum of Sales - Sum of Discount","3679.328"
