World Food Price.Food Group,Table3.Date.Variation.Date Hierarchy.Year,Table3.Date.Variation.Date Hierarchy.Month,Sum(World Food Price.Price),
FOOD PRICE INDEX,2016,November,95.79927861742566,99.3286168852461
FAO CEREAL PRICE INDEX,2016,December,86.14706075448073,103.26800669791598
FAO DAIRY FOOD PRICE INDEX,2016,December,96.201970549219,104.78757904117812
FAO MEAT PRICE INDEX,2016,December,90.65098912536656,90.71526611326958
FAO SUGAR PRICE INDEX,2016,December,114.50419702032156,95.83529807773397
FAO VEGETABLE OIL PRICE INDEX,2016,December,110.25943394730359,107.10895926373618
FOOD PRICE INDEX,2016,December,95.08635694512265,99.41264911092858
FAO CEREAL PRICE INDEX,2016,,1059.6994686728276,1129.9365210400113
FAO DAIRY FOOD PRICE INDEX,2016,,991.7799211342852,1129.9365210400113
FAO MEAT PRICE INDEX,2016,,1092.2538348889284,1129.9365210400113
FAO SUGAR PRICE INDEX,2016,,1339.4811067648852,1129.9365210400113
FAO VEGETABLE OIL PRICE INDEX,2016,,1193.3117337832591,1129.9365210400113
FOOD PRICE INDEX,2016,,1103.0930609958825,1129.9365210400113
FAO CEREAL PRICE INDEX,2017,January,88.67745944887969,102.63742916595577
FAO DAIRY FOOD PRICE INDEX,2017,January,98.55019651013875,102.00492945559489
FAO MEAT PRICE INDEX,2017,January,91.94600369555631,88.06036790640158
FAO SUGAR PRICE INDEX,2017,January,125.82856124651597,96.61330829648912
FAO VEGETABLE OIL PRICE INDEX,2017,January,112.19223957079653,107.59094383620615
FOOD PRICE INDEX,2017,January,97.70243056265979,98.09062736119324
FAO CEREAL PRICE INDEX,2017,February,90.00176911365989,104.1463044043392
FAO DAIRY FOOD PRICE INDEX,2017,February,99.2263745550868,103.28815882696858
FAO MEAT PRICE INDEX,2017,February,93.93431506335081,88.34166999338643
FAO SUGAR PRICE INDEX,2017,February,125.55390618285554,97.93407346617218
FAO VEGETABLE OIL PRICE INDEX,2017,February,107.96932456157167,109.81480904431206
FOOD PRICE INDEX,2017,February,98.11906987643233,99.26465512562595
FAO CEREAL PRICE INDEX,2017,March,87.86550630073276,104.79473299308552
FAO DAIRY FOOD PRICE INDEX,2017,March,100.62623876255081,104.30682235844907
FAO MEAT PRICE INDEX,2017,March,95.65376353251953,89.64441027384376
FAO SUGAR PRICE INDEX,2017,March,111.88414069776731,93.5406663314412
FAO VEGETABLE OIL PRICE INDEX,2017,March,101.59094864227815,112.13459295240872
FOOD PRICE INDEX,2017,March,96.2403281577494,100.10479854995658
FAO CEREAL PRICE INDEX,2017,April,86.89985453405053,101.42500763717695
FAO DAIRY FOOD PRICE INDEX,2017,April,100.04438119803854,102.17201806113785
FAO MEAT PRICE INDEX,2017,April,97.5855652587649,89.25242743857746
FAO SUGAR PRICE INDEX,2017,April,101.74025126410416,88.48188559670608
FAO VEGETABLE OIL PRICE INDEX,2017,April,97.5777910573152,105.34454427402288
FOOD PRICE INDEX,2017,April,95.13627143528689,97.21090148164497
FAO CEREAL PRICE INDEX,2017,May,88.29320362413284,101.98351881314993
FAO DAIRY FOOD PRICE INDEX,2017,May,104.83069988541726,101.86377897843484
FAO MEAT PRICE INDEX,2017,May,99.45910618879981,90.39458409118944
FAO SUGAR PRICE INDEX,2017,May,99.3942169366804,87.82690676805765
FAO VEGETABLE OIL PRICE INDEX,2017,May,101.96249000198183,106.28896868346804
FOOD PRICE INDEX,2017,May,97.39986983061824,97.82066009598026
FAO CEREAL PRICE INDEX,2017,June,92.35989972203532,101.62428406480797
FAO DAIRY FOOD PRICE INDEX,2017,June,109.65622669130484,102.59587277595189
FAO MEAT PRICE INDEX,2017,June,100.6855710196529,91.48465272217048
FAO SUGAR PRICE INDEX,2017,June,86.02688465380535,89.08028204861803
FAO VEGETABLE OIL PRICE INDEX,2017,June,97.4725676008091,104.46835786753736
FOOD PRICE INDEX,2017,June,97.9660669662563,97.96808621369334
FAO CEREAL PRICE INDEX,2017,July,96.93632026583933,100.52989723869926
FAO DAIRY FOOD PRICE INDEX,2017,July,113.89555698485401,103.02880989297145
FAO MEAT PRICE INDEX,2017,July,101.19215049416724,92.60140364152569
FAO SUGAR PRICE INDEX,2017,July,90.48882387080239,93.94961334754449
FAO VEGETABLE OIL PRICE INDEX,2017,July,96.65921195704436,102.58369953955201
FOOD PRICE INDEX,2017,July,100.23240520288037,98.11531050432275
FAO CEREAL PRICE INDEX,2017,August,92.29967586248901,100.72586227130942
FAO DAIRY FOOD PRICE INDEX,2017,August,116.89348826725157,102.95162161375463
FAO MEAT PRICE INDEX,2017,August,100.3473110431626,93.06032948683205
FAO SUGAR PRICE INDEX,2017,August,88.92181909912496,93.80606354872593
FAO VEGETABLE OIL PRICE INDEX,2017,August,99.16145506397473,102.390855715947
FOOD PRICE INDEX,2017,August,99.3383302240257,98.2717052576407
FAO CEREAL PRICE INDEX,2017,September,92.11688666513271,101.17827210952213
FAO DAIRY FOOD PRICE INDEX,2017,September,118.3996848364948,103.84621437396761
FAO MEAT PRICE INDEX,2017,September,99.15465351608877,93.00257260656764
FAO SUGAR PRICE INDEX,2017,September,89.04187498392147,93.89311016104124
FAO VEGETABLE OIL PRICE INDEX,2017,September,103.8349663885392,102.31418609382202
FOOD PRICE INDEX,2017,September,99.8871333155902,98.50212207078461
FAO CEREAL PRICE INDEX,2017,October,91.79034740395078,101.8571219449347
FAO DAIRY FOOD PRICE INDEX,2017,October,115.36784623317698,104.62964308281964
FAO MEAT PRICE INDEX,2017,October,98.434613107031,91.96498722673425
FAO SUGAR PRICE INDEX,2017,October,88.73016881286321,96.3546808785908
FAO VEGETABLE OIL PRICE INDEX,2017,October,102.67675103271957,102.79642199338896
FOOD PRICE INDEX,2017,October,98.91213223057869,98.71712421645435
FAO CEREAL PRICE INDEX,2017,November,92.14977642404713,102.35957129498412
FAO DAIRY FOOD PRICE INDEX,2017,November,111.37473962746373,104.49185233613642
FAO MEAT PRICE INDEX,2017,November,98.42955409700828,91.91808658895592
FAO SUGAR PRICE INDEX,2017,November,92.74711967564635,95.87622296088315
FAO VEGETABLE OIL PRICE INDEX,2017,November,103.85290409282149,106.0066577417501
FOOD PRICE INDEX,2017,November,98.93420858436981,99.3286168852461
FAO CEREAL PRICE INDEX,2017,December,92.42046015765986,103.26800669791598
FAO DAIRY FOOD PRICE INDEX,2017,December,107.26983272870129,104.78757904117812
FAO MEAT PRICE INDEX,2017,December,96.08213693247319,90.71526611326958
FAO SUGAR PRICE INDEX,2017,December,88.98868266740784,95.83529807773397
FAO VEGETABLE OIL PRICE INDEX,2017,December,97.96306014338757,107.10895926373618
FOOD PRICE INDEX,2017,December,96.40606601855426,99.41264911092858
FAO CEREAL PRICE INDEX,2017,,1091.8111595226098,1191.5642737269002
FAO DAIRY FOOD PRICE INDEX,2017,,1296.135266280479,1191.5642737269002
FAO MEAT PRICE INDEX,2017,,1172.9047439485753,1191.5642737269002
FAO SUGAR PRICE INDEX,2017,,1189.3464500914952,1191.5642737269002
FAO VEGETABLE OIL PRICE INDEX,2017,,1222.9137101132394,1191.5642737269002
FOOD PRICE INDEX,2017,,1176.2743124050019,1191.5642737269002
FAO CEREAL PRICE INDEX,2018,January,95.20198578271709,102.63742916595577
FAO DAIRY FOOD PRICE INDEX,2018,January,105.9981439767852,102.00492945559489
FAO MEAT PRICE INDEX,2018,January,95.63350730281178,88.06036790640158
FAO SUGAR PRICE INDEX,2018,January,87.19708882671698,96.61330829648912
FAO VEGETABLE OIL PRICE INDEX,2018,January,98.2515028451893,107.59094383620615
FOOD PRICE INDEX,2018,January,96.80294729738273,98.09062736119324
FAO CEREAL PRICE INDEX,2018,February,98.37058919852024,104.1463044043392
FAO DAIRY FOOD PRICE INDEX,2018,February,108.75719204638173,103.28815882696858
FAO MEAT PRICE INDEX,2018,February,96.96319482680205,88.34166999338643
FAO SUGAR PRICE INDEX,2018,February,83.92642442324501,97.93407346617218
FAO VEGETABLE OIL PRICE INDEX,2018,February,95.60057000573649,109.81480904431206
FOOD PRICE INDEX,2018,February,97.87530919641021,99.26465512562595
FAO CEREAL PRICE INDEX,2018,March,101.79591759151948,104.79473299308552
FAO DAIRY FOOD PRICE INDEX,2018,March,111.29318739172871,104.30682235844907
FAO MEAT PRICE INDEX,2018,March,97.18981525782827,89.64441027384376
FAO SUGAR PRICE INDEX,2018,March,80.91125995560316,93.5406663314412
FAO VEGETABLE OIL PRICE INDEX,2018,March,95.35511881077817,112.13459295240872
FOOD PRICE INDEX,2018,March,99.04206624201038,100.10479854995658
FAO CEREAL PRICE INDEX,2018,April,103.96855066010924,101.42500763717695
FAO DAIRY FOOD PRICE INDEX,2018,April,109.98831258037268,102.17201806113785
FAO MEAT PRICE INDEX,2018,April,95.93906664465557,89.25242743857746
FAO SUGAR PRICE INDEX,2018,April,76.82090342812727,88.48188559670608
FAO VEGETABLE OIL PRICE INDEX,2018,April,94.02173460749944,105.34454427402288
FOOD PRICE INDEX,2018,April,98.55799183149915,97.21090148164497
FAO CEREAL PRICE INDEX,2018,May,105.53072660161993,101.98351881314993
FAO DAIRY FOOD PRICE INDEX,2018,May,111.41927912242879,101.86377897843484
FAO MEAT PRICE INDEX,2018,May,95.34097805350991,90.39458409118944
FAO SUGAR PRICE INDEX,2018,May,76.4458379880915,87.82690676805765
FAO VEGETABLE OIL PRICE INDEX,2018,May,92.15273546590474,106.28896868346804
FOOD PRICE INDEX,2018,May,98.6727715948097,97.82066009598026
FAO CEREAL PRICE INDEX,2018,June,100.84742403119311,101.62428406480797
FAO DAIRY FOOD PRICE INDEX,2018,June,112.28056405223711,102.59587277595189
FAO MEAT PRICE INDEX,2018,June,95.08663138095174,91.48465272217048
FAO SUGAR PRICE INDEX,2018,June,77.36608783560786,89.08028204861803
FAO VEGETABLE OIL PRICE INDEX,2018,June,89.33342531886494,104.46835786753736
FOOD PRICE INDEX,2018,June,96.95099172395854,97.96808621369334
FAO CEREAL PRICE INDEX,2018,July,98.72036301270037,100.52989723869926
FAO DAIRY FOOD PRICE INDEX,2018,July,110.12866170010003,103.02880989297145
FAO MEAT PRICE INDEX,2018,July,94.63847506032616,92.60140364152569
FAO SUGAR PRICE INDEX,2018,July,72.50483787691562,93.94961334754449
FAO VEGETABLE OIL PRICE INDEX,2018,July,86.89950738811424,102.58369953955201
FOOD PRICE INDEX,2018,July,95.13517910176255,98.11531050432275
FAO CEREAL PRICE INDEX,2018,August,103.48886174661912,100.72586227130942
FAO DAIRY FOOD PRICE INDEX,2018,August,108.45795268764054,102.95162161375463
FAO MEAT PRICE INDEX,2018,August,95.77583936196832,93.06032948683205
FAO SUGAR PRICE INDEX,2018,August,68.60444267642187,93.80606354872593
FAO VEGETABLE OIL PRICE INDEX,2018,August,84.43017308800795,102.390855715947
FOOD PRICE INDEX,2018,August,95.96957618392267,98.2717052576407
FAO CEREAL PRICE INDEX,2018,September,100.34309937845282,101.17827210952213
FAO DAIRY FOOD PRICE INDEX,2018,September,108.29185856578289,103.84621437396761
FAO MEAT PRICE INDEX,2018,September,94.05320034899499,93.00257260656764
FAO SUGAR PRICE INDEX,2018,September,70.3765290374326,93.89311016104124
FAO VEGETABLE OIL PRICE INDEX,2018,September,82.33424365321186,102.31418609382202
FOOD PRICE INDEX,2018,September,94.2394304087903,98.50212207078461
FAO CEREAL PRICE INDEX,2018,October,100.8706729953394,101.8571219449347
FAO DAIRY FOOD PRICE INDEX,2018,October,102.80372644944049,104.62964308281964
FAO MEAT PRICE INDEX,2018,October,92.3174967239694,91.96498722673425
FAO SUGAR PRICE INDEX,2018,October,76.5001287105367,96.3546808785908
FAO VEGETABLE OIL PRICE INDEX,2018,October,81.3279886913978,102.79642199338896
FOOD PRICE INDEX,2018,October,93.3088521554686,98.71712421645435
FAO CEREAL PRICE INDEX,2018,November,99.63373080796887,102.35957129498412
FAO DAIRY FOOD PRICE INDEX,2018,November,99.99313476222771,104.49185233613642
FAO MEAT PRICE INDEX,2018,November,92.88897923009593,91.91808658895592
FAO SUGAR PRICE INDEX,2018,November,79.86080881961725,95.87622296088315
FAO VEGETABLE OIL PRICE INDEX,2018,November,76.59059713704148,106.0066577417501
FOOD PRICE INDEX,2018,November,92.19553425377767,99.3286168852461
FAO CEREAL PRICE INDEX,2018,December,101.09604143136238,103.26800669791598
FAO DAIRY FOOD PRICE INDEX,2018,December,97.84823706343602,104.78757904117812
FAO MEAT PRICE INDEX,2018,December,92.8938708589582,90.71526611326958
FAO SUGAR PRICE INDEX,2018,December,78.31028829050935,95.83529807773397
FAO VEGETABLE OIL PRICE INDEX,2018,December,76.83532725997111,107.10895926373618
FOOD PRICE INDEX,2018,December,92.24960345896494,99.41264911092858
FAO CEREAL PRICE INDEX,2018,,1209.8679632381222,1128.1345140461428
FAO DAIRY FOOD PRICE INDEX,2018,,1287.260250398562,1128.1345140461428
FAO MEAT PRICE INDEX,2018,,1138.7210550508723,1128.1345140461428
FAO SUGAR PRICE INDEX,2018,,928.8246378688252,1128.1345140461428
FAO VEGETABLE OIL PRICE INDEX,2018,,1053.1329242717175,1128.1345140461428
FOOD PRICE INDEX,2018,,1151.0002534487573,1128.1345140461428
FAO CEREAL PRICE INDEX,2019,January,101.769971649526,102.63742916595577
FAO DAIRY FOOD PRICE INDEX,2019,January,100.94697874526999,102.00492945559489
FAO MEAT PRICE INDEX,2019,January,92.26988564239737,88.06036790640158
FAO SUGAR PRICE INDEX,2019,January,79.34321851236787,96.61330829648912
FAO VEGETABLE OIL PRICE INDEX,2019,January,80.25798759388464,107.59094383620615
FOOD PRICE INDEX,2019,January,93.3150603199033,98.09062736119324
FAO CEREAL PRICE INDEX,2019,February,100.73740852889011,104.1463044043392
FAO DAIRY FOOD PRICE INDEX,2019,February,103.76428954168858,103.28815882696858
FAO MEAT PRICE INDEX,2019,February,93.09461834141973,88.34166999338643
FAO SUGAR PRICE INDEX,2019,February,80.30919955318,97.93407346617218
FAO VEGETABLE OIL PRICE INDEX,2019,February,81.78416354397704,109.81480904431206
FOOD PRICE INDEX,2019,February,94.0098272460681,99.26465512562595
FAO CEREAL PRICE INDEX,2019,March,97.51255319733477,104.79473299308552
FAO DAIRY FOOD PRICE INDEX,2019,March,105.64753411964494,104.30682235844907
FAO MEAT PRICE INDEX,2019,March,94.57807371041916,89.64441027384376
FAO SUGAR PRICE INDEX,2019,March,78.66274264258868,93.5406663314412
FAO VEGETABLE OIL PRICE INDEX,2019,March,78.41404559246739,112.13459295240872
FOOD PRICE INDEX,2019,March,93.15841496653391,100.10479854995658
FAO CEREAL PRICE INDEX,2019,April,94.63380322270018,101.42500763717695
FAO DAIRY FOOD PRICE INDEX,2019,April,106.12800621022762,102.17201806113785
FAO MEAT PRICE INDEX,2019,April,97.75572565001127,89.25242743857746
FAO SUGAR PRICE INDEX,2019,April,79.25601579755957,88.48188559670608
FAO VEGETABLE OIL PRICE INDEX,2019,April,79.11210044534695,105.34454427402288
FOOD PRICE INDEX,2019,April,93.61137017186216,97.21090148164497
FAO CEREAL PRICE INDEX,2019,May,94.44359877532571,101.98351881314993
FAO DAIRY FOOD PRICE INDEX,2019,May,106.59284098950985,101.86377897843484
FAO MEAT PRICE INDEX,2019,May,100.53532046660378,90.39458409118944
FAO SUGAR PRICE INDEX,2019,May,76.73557604051913,87.82690676805765
FAO VEGETABLE OIL PRICE INDEX,2019,May,78.50147758544256,106.28896868346804
FOOD PRICE INDEX,2019,May,94.26766425766414,97.82066009598026
FAO CEREAL PRICE INDEX,2019,June,99.19063242875369,101.62428406480797
FAO DAIRY FOOD PRICE INDEX,2019,June,102.89108444726023,102.59587277595189
FAO MEAT PRICE INDEX,2019,June,101.23047904710467,91.48465272217048
FAO SUGAR PRICE INDEX,2019,June,79.94407334730515,89.08028204861803
FAO VEGETABLE OIL PRICE INDEX,2019,June,77.46187859413195,104.46835786753736
FOOD PRICE INDEX,2019,June,95.40499303109841,97.96808621369334
FAO CEREAL PRICE INDEX,2019,July,97.55139613542326,100.52989723869926
FAO DAIRY FOOD PRICE INDEX,2019,July,101.06421117773988,103.02880989297145
FAO MEAT PRICE INDEX,2019,July,102.44213770947127,92.60140364152569
FAO SUGAR PRICE INDEX,2019,July,79.42907588374996,93.94961334754449
FAO VEGETABLE OIL PRICE INDEX,2019,July,78.09033426436135,102.58369953955201
FOOD PRICE INDEX,2019,July,95.14701488199006,98.11531050432275
FAO CEREAL PRICE INDEX,2019,August,92.62567031396728,100.72586227130942
FAO DAIRY FOOD PRICE INDEX,2019,August,100.29965212921627,102.95162161375463
FAO MEAT PRICE INDEX,2019,August,102.27433753574138,93.06032948683205
FAO SUGAR PRICE INDEX,2019,August,76.22923769647085,93.80606354872593
FAO VEGETABLE OIL PRICE INDEX,2019,August,82.58940548789569,102.390855715947
FOOD PRICE INDEX,2019,August,94.08417736243182,98.2717052576407
FAO CEREAL PRICE INDEX,2019,September,91.83731563966032,101.17827210952213
FAO DAIRY FOOD PRICE INDEX,2019,September,99.63812689323936,103.84621437396761
FAO MEAT PRICE INDEX,2019,September,101.01671562781864,93.00257260656764
FAO SUGAR PRICE INDEX,2019,September,73.51148672758305,93.89311016104124
FAO VEGETABLE OIL PRICE INDEX,2019,September,83.8883054529442,102.31418609382202
FOOD PRICE INDEX,2019,September,93.36863476854606,98.50212207078461
FAO CEREAL PRICE INDEX,2019,October,95.97784801239075,101.8571219449347
FAO DAIRY FOOD PRICE INDEX,2019,October,100.8202231863725,104.62964308281964
FAO MEAT PRICE INDEX,2019,October,101.55127368509457,91.96498722673425
FAO SUGAR PRICE INDEX,2019,October,77.77161278265274,96.3546808785908
FAO VEGETABLE OIL PRICE INDEX,2019,October,84.10921673390533,102.79642199338896
FOOD PRICE INDEX,2019,October,95.24734976997858,98.71712421645435
FAO CEREAL PRICE INDEX,2019,November,95.56910968357758,102.35957129498412
FAO DAIRY FOOD PRICE INDEX,2019,November,102.45348449740578,104.49185233613642
FAO MEAT PRICE INDEX,2019,November,106.52632019552085,91.91808658895592
FAO SUGAR PRICE INDEX,2019,November,79.1902453936104,95.87622296088315
FAO VEGETABLE OIL PRICE INDEX,2019,November,93.1637371892972,106.0066577417501
FOOD PRICE INDEX,2019,November,98.6261756139621,99.3286168852461
FAO CEREAL PRICE INDEX,2019,December,97.3970569565385,103.26800669791598
FAO DAIRY FOOD PRICE INDEX,2019,December,103.54295239281635,104.78757904117812
FAO MEAT PRICE INDEX,2019,December,106.64799397461408,90.71526611326958
FAO SUGAR PRICE INDEX,2019,December,82.99769541774499,95.83529807773397
FAO VEGETABLE OIL PRICE INDEX,2019,December,101.49866149086115,107.10895926373618
FOOD PRICE INDEX,2019,December,101.00678467226496,99.41264911092858
FAO CEREAL PRICE INDEX,2019,,1159.246364544088,1112.7429318821412
FAO DAIRY FOOD PRICE INDEX,2019,,1233.7893843303914,1112.7429318821412
FAO MEAT PRICE INDEX,2019,,1199.9228815862166,1112.7429318821412
FAO SUGAR PRICE INDEX,2019,,943.3801797953324,1112.7429318821412
FAO VEGETABLE OIL PRICE INDEX,2019,,998.8713139745154,1112.7429318821412
FOOD PRICE INDEX,2019,,1141.2474670623035,1112.7429318821412
FAO CEREAL PRICE INDEX,2020,January,100.68749721584591,102.63742916595577
FAO DAIRY FOOD PRICE INDEX,2020,January,103.84479393326944,102.00492945559489
FAO MEAT PRICE INDEX,2020,January,103.6103257073161,88.06036790640158
FAO SUGAR PRICE INDEX,2020,January,87.5402737043497,96.61330829648912
FAO VEGETABLE OIL PRICE INDEX,2020,January,108.7325264415225,107.59094383620615
FOOD PRICE INDEX,2020,January,102.5151015442658,98.09062736119324
FAO CEREAL PRICE INDEX,2020,February,99.57640008516003,104.1463044043392
FAO DAIRY FOOD PRICE INDEX,2020,February,102.85156430923657,103.28815882696858
FAO MEAT PRICE INDEX,2020,February,100.46310728116576,88.34166999338643
FAO SUGAR PRICE INDEX,2020,February,91.4486431222425,97.93407346617218
FAO VEGETABLE OIL PRICE INDEX,2020,February,97.55334488164273,109.81480904431206
FOOD PRICE INDEX,2020,February,99.41898468337834,99.26465512562595
FAO CEREAL PRICE INDEX,2020,March,98.02389815267347,104.79473299308552
FAO DAIRY FOOD PRICE INDEX,2020,March,101.52456298283946,104.30682235844907
FAO MEAT PRICE INDEX,2020,March,99.42505657216658,89.64441027384376
FAO SUGAR PRICE INDEX,2020,March,73.9442452694129,93.5406663314412
FAO VEGETABLE OIL PRICE INDEX,2020,March,85.4248370340702,112.13459295240872
FOOD PRICE INDEX,2020,March,95.17723881717272,100.10479854995658
FAO CEREAL PRICE INDEX,2020,April,99.64731046210319,101.42500763717695
FAO DAIRY FOOD PRICE INDEX,2020,April,95.75367239390295,102.17201806113785
FAO MEAT PRICE INDEX,2020,April,96.90645774765845,89.25242743857746
FAO SUGAR PRICE INDEX,2020,April,63.17950547014044,88.48188559670608
FAO VEGETABLE OIL PRICE INDEX,2020,April,81.17756291704109,105.34454427402288
FOOD PRICE INDEX,2020,April,92.52687558724907,97.21090148164497
FAO CEREAL PRICE INDEX,2020,May,98.01899699012213,101.98351881314993
FAO DAIRY FOOD PRICE INDEX,2020,May,94.42547440969071,101.86377897843484
FAO MEAT PRICE INDEX,2020,May,95.4159132377908,90.39458409118944
FAO SUGAR PRICE INDEX,2020,May,67.84539991535118,87.82690676805765
FAO VEGETABLE OIL PRICE INDEX,2020,May,77.76886682468624,106.28896868346804
FOOD PRICE INDEX,2020,May,91.13536058816267,97.82066009598026
FAO CEREAL PRICE INDEX,2020,June,97.30962222885732,101.62428406480797
FAO DAIRY FOOD PRICE INDEX,2020,June,98.3325915325089,102.59587277595189
FAO MEAT PRICE INDEX,2020,June,94.81641037059075,91.48465272217048
FAO SUGAR PRICE INDEX,2020,June,74.94060661086795,89.08028204861803
FAO VEGETABLE OIL PRICE INDEX,2020,June,86.61365414421616,104.46835786753736
FOOD PRICE INDEX,2020,June,93.25584335271051,97.96808621369334
FAO CEREAL PRICE INDEX,2020,July,97.27359342701877,100.52989723869926
FAO DAIRY FOOD PRICE INDEX,2020,July,101.78736378815815,103.02880989297145
FAO MEAT PRICE INDEX,2020,July,92.22705104573129,92.60140364152569
FAO SUGAR PRICE INDEX,2020,July,76.01190358116317,93.94961334754449
FAO VEGETABLE OIL PRICE INDEX,2020,July,93.200414775415,102.58369953955201
FOOD PRICE INDEX,2020,July,94.04145171055477,98.11531050432275
FAO CEREAL PRICE INDEX,2020,August,99.21767595455742,100.72586227130942
FAO DAIRY FOOD PRICE INDEX,2020,August,102.10044538813383,102.95162161375463
FAO MEAT PRICE INDEX,2020,August,92.2030175200898,93.06032948683205
FAO SUGAR PRICE INDEX,2020,August,81.09397040567771,93.80606354872593
FAO VEGETABLE OIL PRICE INDEX,2020,August,98.7018285675736,102.390855715947
FOOD PRICE INDEX,2020,August,95.91594444593848,98.2717052576407
FAO CEREAL PRICE INDEX,2020,September,104.32734445802772,101.17827210952213
FAO DAIRY FOOD PRICE INDEX,2020,September,102.31823969989316,103.84621437396761
FAO MEAT PRICE INDEX,2020,September,91.47403329229503,93.00257260656764
FAO SUGAR PRICE INDEX,2020,September,78.96065176353136,93.89311016104124
FAO VEGETABLE OIL PRICE INDEX,2020,September,104.59634357298087,102.31418609382202
FOOD PRICE INDEX,2020,September,98.01149788747264,98.50212207078461
FAO CEREAL PRICE INDEX,2020,October,112.08834404740074,101.8571219449347
FAO DAIRY FOOD PRICE INDEX,2020,October,104.47993460818552,104.62964308281964
FAO MEAT PRICE INDEX,2020,October,91.78344324904614,91.96498722673425
FAO SUGAR PRICE INDEX,2020,October,84.7104049592798,96.3546808785908
FAO VEGETABLE OIL PRICE INDEX,2020,October,106.45024815209034,102.79642199338896
FOOD PRICE INDEX,2020,October,101.3763809972607,98.71712421645435
FAO CEREAL PRICE INDEX,2020,November,114.843513602787,102.35957129498412
FAO DAIRY FOOD PRICE INDEX,2020,November,105.3818860824795,104.49185233613642
FAO MEAT PRICE INDEX,2020,November,93.31812057540094,91.91808658895592
FAO SUGAR PRICE INDEX,2020,November,87.52817784390855,95.87622296088315
FAO VEGETABLE OIL PRICE INDEX,2020,November,121.90345019300375,106.0066577417501
FOOD PRICE INDEX,2020,November,105.58600130353233,99.3286168852461
FAO CEREAL PRICE INDEX,2020,December,116.38655041674583,103.26800669791598
FAO DAIRY FOOD PRICE INDEX,2020,December,109.18568486388526,104.78757904117812
FAO MEAT PRICE INDEX,2020,December,94.84511619024266,90.71526611326958
FAO SUGAR PRICE INDEX,2020,December,87.14082901071161,95.83529807773397
FAO VEGETABLE OIL PRICE INDEX,2020,December,131.1993506530277,107.10895926373618
FOOD PRICE INDEX,2020,December,108.59683960847201,99.41264911092858
FAO CEREAL PRICE INDEX,2020,,1237.4007470412996,1155.1832623605092
FAO DAIRY FOOD PRICE INDEX,2020,,1221.9862139921834,1155.1832623605092
FAO MEAT PRICE INDEX,2020,,1146.4880527894943,1155.1832623605092
FAO SUGAR PRICE INDEX,2020,,954.344611656637,1155.1832623605092
FAO VEGETABLE OIL PRICE INDEX,2020,,1193.3224281572702,1155.1832623605092
FOOD PRICE INDEX,2020,,1177.55752052617,1155.1832623605092
FAO CEREAL PRICE INDEX,2021,January,125.00940824649972,102.63742916595577
FAO DAIRY FOOD PRICE INDEX,2021,January,111.24672261561082,102.00492945559489
FAO MEAT PRICE INDEX,2021,January,95.96084762748599,88.06036790640158
FAO SUGAR PRICE INDEX,2021,January,94.15924105738104,96.61330829648912
FAO VEGETABLE OIL PRICE INDEX,2021,January,138.8745383645482,107.59094383620615
FOOD PRICE INDEX,2021,January,113.5255331944346,98.09062736119324
FAO CEREAL PRICE INDEX,2021,February,126.14719060912293,104.1463044043392
FAO DAIRY FOOD PRICE INDEX,2021,February,113.0742158195313,103.28815882696858
FAO MEAT PRICE INDEX,2021,February,97.76818938229138,88.34166999338643
FAO SUGAR PRICE INDEX,2021,February,100.17454058467479,97.93407346617218
FAO VEGETABLE OIL PRICE INDEX,2021,February,147.4624816064973,109.81480904431206
FOOD PRICE INDEX,2021,February,116.57051072273163,99.26465512562595
FAO CEREAL PRICE INDEX,2021,March,123.90839540888472,104.79473299308552
FAO DAIRY FOOD PRICE INDEX,2021,March,117.45980326747933,104.30682235844907
FAO MEAT PRICE INDEX,2021,March,100.76273942479263,89.64441027384376
FAO SUGAR PRICE INDEX,2021,March,96.1974363480972,93.5406663314412
FAO VEGETABLE OIL PRICE INDEX,2021,March,159.30201084630667,112.13459295240872
FOOD PRICE INDEX,2021,March,119.22932965492514,100.10479854995658
FAO CEREAL PRICE INDEX,2021,April,126.20076893525055,101.42500763717695
FAO DAIRY FOOD PRICE INDEX,2021,April,119.10505698342429,102.17201806113785
FAO MEAT PRICE INDEX,2021,April,104.34529890067319,89.25242743857746
FAO SUGAR PRICE INDEX,2021,April,99.98682033193688,88.48188559670608
FAO VEGETABLE OIL PRICE INDEX,2021,April,162.19133083797868,105.34454427402288
FOOD PRICE INDEX,2021,April,122.06626942216495,97.21090148164497
FAO CEREAL PRICE INDEX,2021,May,133.69538705765586,101.98351881314993
FAO DAIRY FOOD PRICE INDEX,2021,May,121.13134838555018,101.86377897843484
FAO MEAT PRICE INDEX,2021,May,107.38440770114929,90.39458409118944
FAO SUGAR PRICE INDEX,2021,May,106.79941521838667,87.82690676805765
FAO VEGETABLE OIL PRICE INDEX,2021,May,174.87592061093773,106.28896868346804
FOOD PRICE INDEX,2021,May,128.12555865773592,97.82066009598026
FAO CEREAL PRICE INDEX,2021,June,130.3146289360493,101.62428406480797
FAO DAIRY FOOD PRICE INDEX,2021,June,119.91353934157493,102.59587277595189
FAO MEAT PRICE INDEX,2021,June,110.68657160811618,91.48465272217048
FAO SUGAR PRICE INDEX,2021,June,107.7319216686756,89.08028204861803
