Orders.Order Date.Variation.Date Hierarchy.Year,Orders.Category,Orders.Sub-Category,Orders.City,Sum(Orders.Sales)
2015,Technology,Labels,Dover,
2015,Furniture,Labels,Eagan,
2015,Office Supplies,Labels,Eagan,45.15
2015,Technology,Labels,Eagan,
2015,Furniture,Labels,Franklin,
2015,Office Supplies,Labels,Franklin,12
2015,Technology,Labels,Franklin,
2015,Furniture,Labels,Freeport,
2015,Office Supplies,Labels,Freeport,13.049999999999999
2015,Technology,Labels,Freeport,
2015,Furniture,Labels,Gilbert,
2015,Office Supplies,Labels,Gilbert,5.904
2015,Technology,Labels,Gilbert,
2015,Furniture,Labels,Holland,
2015,Office Supplies,Labels,Holland,7.5
2015,Technology,Labels,Holland,
2015,Furniture,Labels,Houston,
2015,Office Supplies,Labels,Houston,55.248000000000005
2015,Technology,Labels,Houston,
2015,Furniture,Labels,Indianapolis,
2015,Office Supplies,Labels,Indianapolis,12.39
2015,Technology,Labels,Indianapolis,
2015,Furniture,Labels,Jackson,
2015,Office Supplies,Labels,Jackson,2.61
2015,Technology,Labels,Jackson,
2015,Furniture,Labels,Jacksonville,
2015,Office Supplies,Labels,Jacksonville,9.648
2015,Technology,Labels,Jacksonville,
2015,Furniture,Labels,Leominster,
2015,Office Supplies,Labels,Leominster,3.15
2015,Technology,Labels,Leominster,
2015,Furniture,Labels,Long Beach,
2015,Office Supplies,Labels,Long Beach,92.56
2015,Technology,Labels,Long Beach,
2015,Furniture,Labels,Los Angeles,
2015,Office Supplies,Labels,Los Angeles,149.32999999999998
2015,Technology,Labels,Los Angeles,
2015,Furniture,Labels,Medina,
2015,Office Supplies,Labels,Medina,23.680000000000003
2015,Technology,Labels,Medina,
2015,Furniture,Labels,Memphis,
2015,Office Supplies,Labels,Memphis,18.432
2015,Technology,Labels,Memphis,
2015,Furniture,Labels,Miami,
2015,Office Supplies,Labels,Miami,11.696
2015,Technology,Labels,Miami,
2015,Furniture,Labels,Nashville,
2015,Office Supplies,Labels,Nashville,9.216
2015,Technology,Labels,Nashville,
2015,Furniture,Labels,New Albany,
2015,Office Supplies,Labels,New Albany,75.17999999999999
2015,Technology,Labels,New Albany,
2015,Furniture,Labels,New York City,
2015,Office Supplies,Labels,New York City,129.54999999999998
2015,Technology,Labels,New York City,
2015,Furniture,Labels,North Las Vegas,
2015,Office Supplies,Labels,North Las Vegas,14.940000000000001
2015,Technology,Labels,North Las Vegas,
2015,Furniture,Labels,Orem,
2015,Office Supplies,Labels,Orem,15.75
2015,Technology,Labels,Orem,
2015,Furniture,Labels,Paterson,
2015,Office Supplies,Labels,Paterson,31.049999999999997
2015,Technology,Labels,Paterson,
2015,Furniture,Labels,Philadelphia,
2015,Office Supplies,Labels,Philadelphia,36.72
2015,Technology,Labels,Philadelphia,
2015,Furniture,Labels,Phoenix,
2015,Office Supplies,Labels,Phoenix,21.560000000000002
2015,Technology,Labels,Phoenix,
2015,Furniture,Labels,Port Arthur,
2015,Office Supplies,Labels,Port Arthur,11.696
2015,Technology,Labels,Port Arthur,
2015,Furniture,Labels,Quincy,
2015,Office Supplies,Labels,Quincy,19.824
2015,Technology,Labels,Quincy,
2015,Furniture,Labels,Raleigh,
2015,Office Supplies,Labels,Raleigh,4.608
2015,Technology,Labels,Raleigh,
2015,Furniture,Labels,Rancho Cucamonga,
2015,Office Supplies,Labels,Rancho Cucamonga,5.76
2015,Technology,Labels,Rancho Cucamonga,
2015,Furniture,Labels,Redlands,
2015,Office Supplies,Labels,Redlands,8.64
2015,Technology,Labels,Redlands,
2015,Furniture,Labels,Richmond,
2015,Office Supplies,Labels,Richmond,294.93
2015,Technology,Labels,Richmond,
2015,Furniture,Labels,Rochester,
2015,Office Supplies,Labels,Rochester,21.560000000000002
2015,Technology,Labels,Rochester,
2015,Furniture,Labels,Saint Petersburg,
2015,Office Supplies,Labels,Saint Petersburg,9
2015,Technology,Labels,Saint Petersburg,
2015,Furniture,Labels,Salinas,
2015,Office Supplies,Labels,Salinas,427.42
2015,Technology,Labels,Salinas,
2015,Furniture,Labels,San Antonio,
2015,Office Supplies,Labels,San Antonio,40.096000000000004
2015,Technology,Labels,San Antonio,
2015,Furniture,Labels,San Bernardino,
2015,Office Supplies,Labels,San Bernardino,14.62
2015,Technology,Labels,San Bernardino,
2015,Furniture,Labels,San Diego,
2015,Office Supplies,Labels,San Diego,72.1
2015,Technology,Labels,San Diego,
2015,Furniture,Labels,San Francisco,
2015,Office Supplies,Labels,San Francisco,5.76
2015,Technology,Labels,San Francisco,
2015,Furniture,Labels,Santa Barbara,
2015,Office Supplies,Labels,Santa Barbara,31.049999999999997
2015,Technology,Labels,Santa Barbara,
2015,Furniture,Labels,Seattle,
2015,Office Supplies,Labels,Seattle,22.59
2015,Technology,Labels,Seattle,
2015,Furniture,Labels,Springfield,
2015,Office Supplies,Labels,Springfield,171.604
2015,Technology,Labels,Springfield,
2015,Furniture,Labels,Suffolk,
2015,Office Supplies,Labels,Suffolk,196.62
2015,Technology,Labels,Suffolk,
2015,Furniture,Machines,Clinton,
2015,Office Supplies,Machines,Clinton,
2015,Technology,Machines,Clinton,464.97
2015,Furniture,Machines,Dallas,
2015,Office Supplies,Machines,Dallas,
2015,Technology,Machines,Dallas,479.988
2015,Furniture,Machines,Denver,
2015,Office Supplies,Machines,Denver,
2015,Technology,Machines,Denver,59.99400000000001
2015,Furniture,Machines,Dublin,
2015,Office Supplies,Machines,Dublin,
2015,Technology,Machines,Dublin,479.98800000000006
2015,Furniture,Machines,Florence,
2015,Office Supplies,Machines,Florence,
2015,Technology,Machines,Florence,3080
2015,Furniture,Machines,Hialeah,
2015,Office Supplies,Machines,Hialeah,
2015,Technology,Machines,Hialeah,32.985
2015,Furniture,Machines,Houston,
2015,Office Supplies,Machines,Houston,
2015,Technology,Machines,Houston,287.90999999999997
2015,Furniture,Machines,Lawrence,
2015,Office Supplies,Machines,Lawrence,
2015,Technology,Machines,Lawrence,83.9
2015,Furniture,Machines,Los Angeles,
2015,Office Supplies,Machines,Los Angeles,
2015,Technology,Machines,Los Angeles,7513.832
2015,Furniture,Machines,Medina,
2015,Office Supplies,Machines,Medina,
2015,Technology,Machines,Medina,1188.0000000000002
2015,Furniture,Machines,New York City,
2015,Office Supplies,Machines,New York City,
2015,Technology,Machines,New York City,8001.5
2015,Furniture,Machines,Newark,
2015,Office Supplies,Machines,Newark,
2015,Technology,Machines,Newark,1799.9940000000001
2015,Furniture,Machines,Oceanside,
2015,Office Supplies,Machines,Oceanside,
2015,Technology,Machines,Oceanside,629.93
2015,Furniture,Machines,Philadelphia,
2015,Office Supplies,Machines,Philadelphia,
2015,Technology,Machines,Philadelphia,482.34000000000003
2015,Furniture,Machines,Saint Charles,
2015,Office Supplies,Machines,Saint Charles,
2015,Technology,Machines,Saint Charles,600.53
2015,Furniture,Machines,San Antonio,
2015,Office Supplies,Machines,San Antonio,
2015,Technology,Machines,San Antonio,399.53999999999996
2015,Furniture,Machines,San Francisco,
2015,Office Supplies,Machines,San Francisco,
2015,Technology,Machines,San Francisco,239.976
2015,Furniture,Machines,Seattle,
2015,Office Supplies,Machines,Seattle,
2015,Technology,Machines,Seattle,558.4
2015,Furniture,Machines,Washington,
2015,Office Supplies,Machines,Washington,
2015,Technology,Machines,Washington,1379.92
2015,Furniture,Paper,Allen,
2015,Office Supplies,Paper,Allen,15.936000000000002
2015,Technology,Paper,Allen,
2015,Furniture,Paper,Allentown,
2015,Office Supplies,Paper,Allentown,49.568000000000005
2015,Technology,Paper,Allentown,
2015,Furniture,Paper,Anaheim,
2015,Office Supplies,Paper,Anaheim,209.7
2015,Technology,Paper,Anaheim,
2015,Furniture,Paper,Arlington,
2015,Office Supplies,Paper,Arlington,187.3
2015,Technology,Paper,Arlington,
2015,Furniture,Paper,Atlanta,
2015,Office Supplies,Paper,Atlanta,383.01
2015,Technology,Paper,Atlanta,
2015,Furniture,Paper,Auburn,
2015,Office Supplies,Paper,Auburn,28.900000000000002
2015,Technology,Paper,Auburn,
2015,Furniture,Paper,Austin,
2015,Office Supplies,Paper,Austin,335.52
2015,Technology,Paper,Austin,
2015,Furniture,Paper,Baltimore,
2015,Office Supplies,Paper,Baltimore,71.15
2015,Technology,Paper,Baltimore,
2015,Furniture,Paper,Baytown,
2015,Office Supplies,Paper,Baytown,10.368000000000002
2015,Technology,Paper,Baytown,
2015,Furniture,Paper,Bedford,
2015,Office Supplies,Paper,Bedford,20.96
2015,Technology,Paper,Bedford,
2015,Furniture,Paper,Bolingbrook,
2015,Office Supplies,Paper,Bolingbrook,10.368000000000002
2015,Technology,Paper,Bolingbrook,
2015,Furniture,Paper,Bozeman,
2015,Office Supplies,Paper,Bozeman,29.04
2015,Technology,Paper,Bozeman,
2015,Furniture,Paper,Cambridge,
2015,Office Supplies,Paper,Cambridge,59.94
2015,Technology,Paper,Cambridge,
2015,Furniture,Paper,Carol Stream,
2015,Office Supplies,Paper,Carol Stream,11.168000000000001
2015,Technology,Paper,Carol Stream,
2015,Furniture,Paper,Chicago,
2015,Office Supplies,Paper,Chicago,197.00800000000004
2015,Technology,Paper,Chicago,
2015,Furniture,Paper,Chico,
2015,Office Supplies,Paper,Chico,36.44
2015,Technology,Paper,Chico,
2015,Furniture,Paper,Cleveland,
2015,Office Supplies,Paper,Cleveland,105.792
2015,Technology,Paper,Cleveland,
2015,Furniture,Paper,Clinton,
2015,Office Supplies,Paper,Clinton,28.900000000000002
2015,Technology,Paper,Clinton,
2015,Furniture,Paper,Colorado Springs,
2015,Office Supplies,Paper,Colorado Springs,158.048
2015,Technology,Paper,Colorado Springs,
2015,Furniture,Paper,Columbia,
2015,Office Supplies,Paper,Columbia,23.92
2015,Technology,Paper,Columbia,
2015,Furniture,Paper,Columbus,
2015,Office Supplies,Paper,Columbus,206.82999999999998
2015,Technology,Paper,Columbus,
2015,Furniture,Paper,Concord,
2015,Office Supplies,Paper,Concord,219.1
2015,Technology,Paper,Concord,
2015,Furniture,Paper,Coral Springs,
2015,Office Supplies,Paper,Coral Springs,15.552000000000003
2015,Technology,Paper,Coral Springs,
2015,Furniture,Paper,Dallas,
2015,Office Supplies,Paper,Dallas,5.344
2015,Technology,Paper,Dallas,
2015,Furniture,Paper,Decatur,
2015,Office Supplies,Paper,Decatur,32.400000000000006
2015,Technology,Paper,Decatur,
2015,Furniture,Paper,Des Moines,
2015,Office Supplies,Paper,Des Moines,18.54
2015,Technology,Paper,Des Moines,
2015,Furniture,Paper,Detroit,
2015,Office Supplies,Paper,Detroit,63.18000000000001
2015,Technology,Paper,Detroit,
2015,Furniture,Paper,Dover,
2015,Office Supplies,Paper,Dover,65.78
2015,Technology,Paper,Dover,
2015,Furniture,Paper,Dublin,
2015,Office Supplies,Paper,Dublin,22.704000000000004
2015,Technology,Paper,Dublin,
2015,Furniture,Paper,Eau Claire,
2015,Office Supplies,Paper,Eau Claire,195.64
2015,Technology,Paper,Eau Claire,
2015,Furniture,Paper,Everett,
2015,Office Supplies,Paper,Everett,254.92000000000002
2015,Technology,Paper,Everett,
2015,Furniture,Paper,Fort Worth,
2015,Office Supplies,Paper,Fort Worth,360.712
2015,Technology,Paper,Fort Worth,
2015,Furniture,Paper,Franklin,
2015,Office Supplies,Paper,Franklin,6.58
2015,Technology,Paper,Franklin,
2015,Furniture,Paper,Freeport,
2015,Office Supplies,Paper,Freeport,20.04
2015,Technology,Paper,Freeport,
2015,Furniture,Paper,Garden City,
2015,Office Supplies,Paper,Garden City,9.54
2015,Technology,Paper,Garden City,
2015,Furniture,Paper,Gilbert,
2015,Office Supplies,Paper,Gilbert,9.568000000000001
2015,Technology,Paper,Gilbert,
2015,Furniture,Paper,Grand Prairie,
2015,Office Supplies,Paper,Grand Prairie,27.216
2015,Technology,Paper,Grand Prairie,
2015,Furniture,Paper,Haltom City,
2015,Office Supplies,Paper,Haltom City,32.368
2015,Technology,Paper,Haltom City,
2015,Furniture,Paper,Henderson,
2015,Office Supplies,Paper,Henderson,157.87
2015,Technology,Paper,Henderson,
2015,Furniture,Paper,Hollywood,
2015,Office Supplies,Paper,Hollywood,27.504000000000005
2015,Technology,Paper,Hollywood,
2015,Furniture,Paper,Houston,
2015,Office Supplies,Paper,Houston,753.0719999999999
2015,Technology,Paper,Houston,
2015,Furniture,Paper,Jackson,
2015,Office Supplies,Paper,Jackson,37.980000000000004
2015,Technology,Paper,Jackson,
2015,Furniture,Paper,Jacksonville,
2015,Office Supplies,Paper,Jacksonville,630.7040000000001
2015,Technology,Paper,Jacksonville,
2015,Furniture,Paper,Lakewood,
2015,Office Supplies,Paper,Lakewood,137.906
2015,Technology,Paper,Lakewood,
2015,Furniture,Paper,Las Cruces,
2015,Office Supplies,Paper,Las Cruces,49.12
2015,Technology,Paper,Las Cruces,
2015,Furniture,Paper,Las Vegas,
2015,Office Supplies,Paper,Las Vegas,156.2
2015,Technology,Paper,Las Vegas,
2015,Furniture,Paper,Lawrence,
2015,Office Supplies,Paper,Lawrence,6.48
2015,Technology,Paper,Lawrence,
2015,Furniture,Paper,Leominster,
2015,Office Supplies,Paper,Leominster,33.67
2015,Technology,Paper,Leominster,
2015,Furniture,Paper,Lindenhurst,
2015,Office Supplies,Paper,Lindenhurst,55.48
2015,Technology,Paper,Lindenhurst,
2015,Furniture,Paper,Long Beach,
2015,Office Supplies,Paper,Long Beach,261.47999999999996
2015,Technology,Paper,Long Beach,
2015,Furniture,Paper,Los Angeles,
2015,Office Supplies,Paper,Los Angeles,1446
2015,Technology,Paper,Los Angeles,
2015,Furniture,Paper,Lubbock,
2015,Office Supplies,Paper,Lubbock,60.736000000000004
2015,Technology,Paper,Lubbock,
2015,Furniture,Paper,Macon,
2015,Office Supplies,Paper,Macon,38.88
2015,Technology,Paper,Macon,
2015,Furniture,Paper,Mcallen,
2015,Office Supplies,Paper,Mcallen,15.552000000000003
2015,Technology,Paper,Mcallen,
2015,Furniture,Paper,Meriden,
2015,Office Supplies,Paper,Meriden,45.68
2015,Technology,Paper,Meriden,
2015,Furniture,Paper,Mesa,
2015,Office Supplies,Paper,Mesa,190.68800000000002
2015,Technology,Paper,Mesa,
2015,Furniture,Paper,Miami,
2015,Office Supplies,Paper,Miami,74.352
2015,Technology,Paper,Miami,
2015,Furniture,Paper,Milwaukee,
2015,Office Supplies,Paper,Milwaukee,231.66
2015,Technology,Paper,Milwaukee,
2015,Furniture,Paper,Minneapolis,
2015,Office Supplies,Paper,Minneapolis,12.96
2015,Technology,Paper,Minneapolis,
2015,Furniture,Paper,Monroe,
2015,Office Supplies,Paper,Monroe,32.400000000000006
2015,Technology,Paper,Monroe,
2015,Furniture,Paper,Moreno Valley,
2015,Office Supplies,Paper,Moreno Valley,209.12
2015,Technology,Paper,Moreno Valley,
2015,Furniture,Paper,Murfreesboro,
2015,Office Supplies,Paper,Murfreesboro,10.48
2015,Technology,Paper,Murfreesboro,
2015,Furniture,Paper,Nashville,
2015,Office Supplies,Paper,Nashville,10.368000000000002
2015,Technology,Paper,Nashville,
2015,Furniture,Paper,New York City,
2015,Office Supplies,Paper,New York City,1419.4900000000002
2015,Technology,Paper,New York City,
2015,Furniture,Paper,Newark,
2015,Office Supplies,Paper,Newark,69.62
2015,Technology,Paper,Newark,
2015,Furniture,Paper,North Las Vegas,
2015,Office Supplies,Paper,North Las Vegas,6.48
2015,Technology,Paper,North Las Vegas,
2015,Furniture,Paper,North Miami,
2015,Office Supplies,Paper,North Miami,14.496000000000002
2015,Technology,Paper,North Miami,
2015,Furniture,Paper,Oklahoma City,
2015,Office Supplies,Paper,Oklahoma City,106.32
2015,Technology,Paper,Oklahoma City,
2015,Furniture,Paper,Omaha,
2015,Office Supplies,Paper,Omaha,116.28
2015,Technology,Paper,Omaha,
2015,Furniture,Paper,Owensboro,
2015,Office Supplies,Paper,Owensboro,45.68
2015,Technology,Paper,Owensboro,
2015,Furniture,Paper,Paterson,
2015,Office Supplies,Paper,Paterson,313.68
2015,Technology,Paper,Paterson,
2015,Furniture,Paper,Peoria,
2015,Office Supplies,Paper,Peoria,48.24000000000001
2015,Technology,Paper,Peoria,
2015,Furniture,Paper,Philadelphia,
2015,Office Supplies,Paper,Philadelphia,240.776
2015,Technology,Paper,Philadelphia,
2015,Furniture,Paper,Phoenix,
2015,Office Supplies,Paper,Phoenix,419.256
2015,Technology,Paper,Phoenix,
2015,Furniture,Paper,Portland,
2015,Office Supplies,Paper,Portland,172.864
2015,Technology,Paper,Portland,
2015,Furniture,Paper,Providence,
2015,Office Supplies,Paper,Providence,8.4
2015,Technology,Paper,Providence,
2015,Furniture,Paper,Quincy,
2015,Office Supplies,Paper,Quincy,14.940000000000001
2015,Technology,Paper,Quincy,
2015,Furniture,Paper,Raleigh,
2015,Office Supplies,Paper,Raleigh,9.392000000000001
2015,Technology,Paper,Raleigh,
2015,Furniture,Paper,Redlands,
2015,Office Supplies,Paper,Redlands,19.98
2015,Technology,Paper,Redlands,
2015,Furniture,Paper,Revere,
2015,Office Supplies,Paper,Revere,298.26
2015,Technology,Paper,Revere,
2015,Furniture,Paper,Riverside,
2015,Office Supplies,Paper,Riverside,25.92
2015,Technology,Paper,Riverside,
2015,Furniture,Paper,Rochester,
2015,Office Supplies,Paper,Rochester,227.95000000000002
2015,Technology,Paper,Rochester,
2015,Furniture,Paper,Rockville,
2015,Office Supplies,Paper,Rockville,19.44
2015,Technology,Paper,Rockville,
2015,Furniture,Paper,Roseville,
2015,Office Supplies,Paper,Roseville,19.44
2015,Technology,Paper,Roseville,
2015,Furniture,Paper,Roswell,
2015,Office Supplies,Paper,Roswell,316.66
2015,Technology,Paper,Roswell,
2015,Furniture,Paper,Royal Oak,
2015,Office Supplies,Paper,Royal Oak,12.96
2015,Technology,Paper,Royal Oak,
2015,Furniture,Paper,Saint Charles,
2015,Office Supplies,Paper,Saint Charles,10.56
2015,Technology,Paper,Saint Charles,
2015,Furniture,Paper,Saint Petersburg,
2015,Office Supplies,Paper,Saint Petersburg,215.72800000000004
2015,Technology,Paper,Saint Petersburg,
2015,Furniture,Paper,San Antonio,
2015,Office Supplies,Paper,San Antonio,377.76
2015,Technology,Paper,San Antonio,
2015,Furniture,Paper,San Bernardino,
2015,Office Supplies,Paper,San Bernardino,70.1
2015,Technology,Paper,San Bernardino,
2015,Furniture,Paper,San Diego,
2015,Office Supplies,Paper,San Diego,516.73
2015,Technology,Paper,San Diego,
2015,Furniture,Paper,San Francisco,
2015,Office Supplies,Paper,San Francisco,377.15999999999997
2015,Technology,Paper,San Francisco,
2015,Furniture,Paper,San Jose,
2015,Office Supplies,Paper,San Jose,163.89999999999998
2015,Technology,Paper,San Jose,
2015,Furniture,Paper,Santa Barbara,
2015,Office Supplies,Paper,Santa Barbara,8.96
2015,Technology,Paper,Santa Barbara,
2015,Furniture,Paper,Seattle,
2015,Office Supplies,Paper,Seattle,454.54999999999995
2015,Technology,Paper,Seattle,
2015,Furniture,Paper,Smyrna,
2015,Office Supplies,Paper,Smyrna,20.736000000000004
2015,Technology,Paper,Smyrna,
2015,Furniture,Paper,South Bend,
2015,Office Supplies,Paper,South Bend,124.22
2015,Technology,Paper,South Bend,
2015,Furniture,Paper,Springfield,
2015,Office Supplies,Paper,Springfield,248.164
2015,Technology,Paper,Springfield,
2015,Furniture,Paper,Suffolk,
2015,Office Supplies,Paper,Suffolk,29.900000000000002
2015,Technology,Paper,Suffolk,
2015,Furniture,Paper,Thousand Oaks,
2015,Office Supplies,Paper,Thousand Oaks,32.75
2015,Technology,Paper,Thousand Oaks,
2015,Furniture,Paper,Troy,
2015,Office Supplies,Paper,Troy,15.552000000000003
2015,Technology,Paper,Troy,
2015,Furniture,Paper,Tucson,
2015,Office Supplies,Paper,Tucson,218.192
2015,Technology,Paper,Tucson,
2015,Furniture,Paper,Tulsa,
2015,Office Supplies,Paper,Tulsa,14.940000000000001
2015,Technology,Paper,Tulsa,
2015,Furniture,Paper,West Jordan,
2015,Office Supplies,Paper,West Jordan,92.94
2015,Technology,Paper,West Jordan,
2015,Furniture,Paper,Wilmington,
2015,Office Supplies,Paper,Wilmington,82.97999999999999
2015,Technology,Paper,Wilmington,
2015,Furniture,Paper,Woodbury,
2015,Office Supplies,Paper,Woodbury,39.900000000000006
2015,Technology,Paper,Woodbury,
2015,Furniture,Phones,Akron,
2015,Office Supplies,Phones,Akron,
2015,Technology,Phones,Akron,323.98199999999997
2015,Furniture,Phones,Amarillo,
2015,Office Supplies,Phones,Amarillo,
2015,Technology,Phones,Amarillo,307.168
2015,Furniture,Phones,Ann Arbor,
2015,Office Supplies,Phones,Ann Arbor,
2015,Technology,Phones,Ann Arbor,29.160000000000004
2015,Furniture,Phones,Arlington,
2015,Office Supplies,Phones,Arlington,
2015,Technology,Phones,Arlington,2513.79
2015,Furniture,Phones,Aurora,
2015,Office Supplies,Phones,Aurora,
2015,Technology,Phones,Aurora,125.944
2015,Furniture,Phones,Baltimore,
2015,Office Supplies,Phones,Baltimore,
2015,Technology,Phones,Baltimore,134.99
2015,Furniture,Phones,Bayonne,
2015,Office Supplies,Phones,Bayonne,
2015,Technology,Phones,Bayonne,104.98
2015,Furniture,Phones,Boise,
2015,Office Supplies,Phones,Boise,
2015,Technology,Phones,Boise,304.776
2015,Furniture,Phones,Bowling Green,
2015,Office Supplies,Phones,Bowling Green,
2015,Technology,Phones,Bowling Green,26.982
2015,Furniture,Phones,Bristol,
2015,Office Supplies,Phones,Bristol,
2015,Technology,Phones,Bristol,100.49
2015,Furniture,Phones,Broken Arrow,
2015,Office Supplies,Phones,Broken Arrow,
2015,Technology,Phones,Broken Arrow,821.94
2015,Furniture,Phones,Cambridge,
2015,Office Supplies,Phones,Cambridge,
2015,Technology,Phones,Cambridge,311.98
2015,Furniture,Phones,Cary,
2015,Office Supplies,Phones,Cary,
2015,Technology,Phones,Cary,246.168
2015,Furniture,Phones,Chicago,
2015,Office Supplies,Phones,Chicago,
2015,Technology,Phones,Chicago,2796.4
2015,Furniture,Phones,Cleveland,
2015,Office Supplies,Phones,Cleveland,
2015,Technology,Phones,Cleveland,587.346
2015,Furniture,Phones,Clinton,
2015,Office Supplies,Phones,Clinton,
2015,Technology,Phones,Clinton,1759.92
2015,Furniture,Phones,Columbia,
2015,Office Supplies,Phones,Columbia,
2015,Technology,Phones,Columbia,1210.7199999999998
2015,Furniture,Phones,Columbus,
2015,Office Supplies,Phones,Columbus,
2015,Technology,Phones,Columbus,446.9219999999999
2015,Furniture,Phones,Coppell,
2015,Office Supplies,Phones,Coppell,
2015,Technology,Phones,Coppell,95.84
2015,Furniture,Phones,Dallas,
2015,Office Supplies,Phones,Dallas,
2015,Technology,Phones,Dallas,1099.96
2015,Furniture,Phones,Deltona,
2015,Office Supplies,Phones,Deltona,
2015,Technology,Phones,Deltona,107.97600000000001
2015,Furniture,Phones,Denver,
2015,Office Supplies,Phones,Denver,
2015,Technology,Phones,Denver,87.96
2015,Furniture,Phones,Detroit,
2015,Office Supplies,Phones,Detroit,
2015,Technology,Phones,Detroit,1123.68
2015,Furniture,Phones,Dubuque,
2015,Office Supplies,Phones,Dubuque,
2015,Technology,Phones,Dubuque,263.96
2015,Furniture,Phones,Eau Claire,
2015,Office Supplies,Phones,Eau Claire,
2015,Technology,Phones,Eau Claire,239.9
2015,Furniture,Phones,Everett,
2015,Office Supplies,Phones,Everett,
2015,Technology,Phones,Everett,589.9
2015,Furniture,Phones,Florence,
2015,Office Supplies,Phones,Florence,
2015,Technology,Phones,Florence,587.97
2015,Furniture,Phones,Fort Worth,
2015,Office Supplies,Phones,Fort Worth,
2015,Technology,Phones,Fort Worth,1718.4
2015,Furniture,Phones,Glenview,
2015,Office Supplies,Phones,Glenview,
2015,Technology,Phones,Glenview,158.376
2015,Furniture,Phones,Hampton,
2015,Office Supplies,Phones,Hampton,
2015,Technology,Phones,Hampton,226.20000000000002
2015,Furniture,Phones,Helena,
2015,Office Supplies,Phones,Helena,
2015,Technology,Phones,Helena,339.96000000000004
2015,Furniture,Phones,Hempstead,
2015,Office Supplies,Phones,Hempstead,
2015,Technology,Phones,Hempstead,39.96
2015,Furniture,Phones,Highland Park,
2015,Office Supplies,Phones,Highland Park,
2015,Technology,Phones,Highland Park,153.584
2015,Furniture,Phones,Houston,
2015,Office Supplies,Phones,Houston,
2015,Technology,Phones,Houston,5429.928000000001
2015,Furniture,Phones,Huntsville,
2015,Office Supplies,Phones,Huntsville,
2015,Technology,Phones,Huntsville,239.976
2015,Furniture,Phones,Jacksonville,
2015,Office Supplies,Phones,Jacksonville,
2015,Technology,Phones,Jacksonville,233.51999999999998
2015,Furniture,Phones,Kenosha,
2015,Office Supplies,Phones,Kenosha,
2015,Technology,Phones,Kenosha,1604.9
2015,Furniture,Phones,Lakeland,
2015,Office Supplies,Phones,Lakeland,
2015,Technology,Phones,Lakeland,317.35200000000003
2015,Furniture,Phones,Lansing,
2015,Office Supplies,Phones,Lansing,
2015,Technology,Phones,Lansing,10.95
2015,Furniture,Phones,Lawrence,
2015,Office Supplies,Phones,Lawrence,
2015,Technology,Phones,Lawrence,209.5
2015,Furniture,Phones,Lehi,
2015,Office Supplies,Phones,Lehi,
2015,Technology,Phones,Lehi,16.776000000000003
2015,Furniture,Phones,Long Beach,
2015,Office Supplies,Phones,Long Beach,
2015,Technology,Phones,Long Beach,361.56000000000006
2015,Furniture,Phones,Los Angeles,
2015,Office Supplies,Phones,Los Angeles,
2015,Technology,Phones,Los Angeles,5564.216
2015,Furniture,Phones,Louisville,
2015,Office Supplies,Phones,Louisville,
2015,Technology,Phones,Louisville,785.2239999999999
2015,Furniture,Phones,Marion,
2015,Office Supplies,Phones,Marion,
2015,Technology,Phones,Marion,485.93999999999994
2015,Furniture,Phones,Mcallen,
2015,Office Supplies,Phones,Mcallen,
2015,Technology,Phones,Mcallen,342.736
2015,Furniture,Phones,Medina,
2015,Office Supplies,Phones,Medina,
2015,Technology,Phones,Medina,62.982
2015,Furniture,Phones,Mesa,
2015,Office Supplies,Phones,Mesa,
2015,Technology,Phones,Mesa,351.76000000000005
2015,Furniture,Phones,Milwaukee,
2015,Office Supplies,Phones,Milwaukee,
2015,Technology,Phones,Milwaukee,1099.96
2015,Furniture,Phones,Minneapolis,
2015,Office Supplies,Phones,Minneapolis,
2015,Technology,Phones,Minneapolis,377.96999999999997
2015,Furniture,Phones,Mobile,
2015,Office Supplies,Phones,Mobile,
2015,Technology,Phones,Mobile,59.97
2015,Furniture,Phones,New Castle,
2015,Office Supplies,Phones,New Castle,
2015,Technology,Phones,New Castle,23.92
2015,Furniture,Phones,New York City,
2015,Office Supplies,Phones,New York City,
2015,Technology,Phones,New York City,9767.109999999997
2015,Furniture,Phones,Newark,
2015,Office Supplies,Phones,Newark,
2015,Technology,Phones,Newark,1400.8680000000002
2015,Furniture,Phones,Noblesville,
2015,Office Supplies,Phones,Noblesville,
2015,Technology,Phones,Noblesville,399.67999999999995
2015,Furniture,Phones,Oakland,
2015,Office Supplies,Phones,Oakland,
2015,Technology,Phones,Oakland,72.74400000000001
2015,Furniture,Phones,Olympia,
2015,Office Supplies,Phones,Olympia,
2015,Technology,Phones,Olympia,201.568
2015,Furniture,Phones,Omaha,
2015,Office Supplies,Phones,Omaha,
2015,Technology,Phones,Omaha,269.98
2015,Furniture,Phones,Peoria,
2015,Office Supplies,Phones,Peoria,
2015,Technology,Phones,Peoria,174.30400000000003
2015,Furniture,Phones,Philadelphia,
2015,Office Supplies,Phones,Philadelphia,
2015,Technology,Phones,Philadelphia,3105.2699999999995
2015,Furniture,Phones,Phoenix,
2015,Office Supplies,Phones,Phoenix,
2015,Technology,Phones,Phoenix,1991.944
2015,Furniture,Phones,Plantation,
2015,Office Supplies,Phones,Plantation,
2015,Technology,Phones,Plantation,100.792
