Superstore 2023.Category,Dates.Date,Key measures.Total sales,Key measures.Total YTD
Technology,"Monday, December 06, 2021",3498.954,133309.48899999997
Technology,"Tuesday, December 07, 2021",773.94,134083.42899999997
Technology,"Wednesday, December 08, 2021",2074.36,136157.78899999996
Technology,"Thursday, December 09, 2021",,136157.78899999996
Technology,"Friday, December 10, 2021",1062.402,137220.19099999996
Technology,"Saturday, December 11, 2021",519.284,137739.47499999998
Technology,"Sunday, December 12, 2021",322.308,138061.78299999997
Technology,"Monday, December 13, 2021",779.466,138841.24899999995
Technology,"Tuesday, December 14, 2021",369.968,139211.21699999995
Technology,"Wednesday, December 15, 2021",5073.42,144284.63699999996
Technology,"Thursday, December 16, 2021",,144284.63699999996
Technology,"Friday, December 17, 2021",135.984,144420.62099999996
Technology,"Saturday, December 18, 2021",166.24,144586.86099999995
Technology,"Sunday, December 19, 2021",4375.584,148962.44499999995
Technology,"Monday, December 20, 2021",516.752,149479.19699999996
Technology,"Tuesday, December 21, 2021",1436.426,150915.62299999996
Technology,"Wednesday, December 22, 2021",,150915.62299999996
Technology,"Thursday, December 23, 2021",,150915.62299999996
Technology,"Friday, December 24, 2021",5491.902,156407.52499999997
Technology,"Saturday, December 25, 2021",2117.84,158525.36499999996
Technology,"Sunday, December 26, 2021",,158525.36499999996
Technology,"Monday, December 27, 2021",1364.62,159889.98499999996
Technology,"Tuesday, December 28, 2021",54.384,159944.36899999995
Technology,"Wednesday, December 29, 2021",,159944.36899999995
Technology,"Thursday, December 30, 2021",2836.44,162780.80899999995
Technology,"Friday, December 31, 2021",,162780.80899999995
Technology,"Sunday, January 02, 2022",231.98,231.98
Technology,"Monday, January 03, 2022",376.64,608.62
Technology,"Tuesday, January 04, 2022",959.968,1568.588
Technology,"Wednesday, January 05, 2022",250.656,1819.244
Technology,"Thursday, January 06, 2022",,1819.244
Technology,"Friday, January 07, 2022",,1819.244
Technology,"Saturday, January 08, 2022",108.784,1928.028
Technology,"Sunday, January 09, 2022",727.878,2655.906
Technology,"Monday, January 10, 2022",69.98,2725.886
Technology,"Tuesday, January 11, 2022",15.588,2741.474
Technology,"Wednesday, January 12, 2022",,2741.474
Technology,"Thursday, January 13, 2022",,2741.474
Technology,"Friday, January 14, 2022",,2741.474
Technology,"Saturday, January 15, 2022",254.97,2996.444
Technology,"Sunday, January 16, 2022",90.57,3087.014
Technology,"Monday, January 17, 2022",717.96,3804.974
Technology,"Tuesday, January 18, 2022",,3804.974
Technology,"Wednesday, January 19, 2022",,3804.974
Technology,"Thursday, January 20, 2022",,3804.974
Technology,"Friday, January 21, 2022",,3804.974
Technology,"Saturday, January 22, 2022",165.552,3970.5260000000003
Technology,"Sunday, January 23, 2022",99.98,4070.5060000000003
Technology,"Monday, January 24, 2022",,4070.5060000000003
Technology,"Tuesday, January 25, 2022",,4070.5060000000003
Technology,"Wednesday, January 26, 2022",,4070.5060000000003
Technology,"Thursday, January 27, 2022",,4070.5060000000003
Technology,"Friday, January 28, 2022",,4070.5060000000003
Technology,"Saturday, January 29, 2022",,4070.5060000000003
Technology,"Sunday, January 30, 2022",1439.968,5510.474
Technology,"Monday, January 31, 2022",109.592,5620.066
Technology,"Tuesday, February 01, 2022",,5620.066
Technology,"Wednesday, February 02, 2022",8749.95,14370.016
Technology,"Thursday, February 03, 2022",,14370.016
Technology,"Friday, February 04, 2022",90.48,14460.496
Technology,"Saturday, February 05, 2022",749.648,15210.143999999998
Technology,"Sunday, February 06, 2022",,15210.143999999998
Technology,"Monday, February 07, 2022",723.96,15934.104
Technology,"Tuesday, February 08, 2022",1127.976,17062.079999999998
Technology,"Wednesday, February 09, 2022",121.83,17183.91
Technology,"Thursday, February 10, 2022",,17183.91
Technology,"Friday, February 11, 2022",69.93,17253.84
Technology,"Saturday, February 12, 2022",,17253.84
Technology,"Sunday, February 13, 2022",,17253.84
Technology,"Monday, February 14, 2022",,17253.84
Technology,"Tuesday, February 15, 2022",,17253.84
Technology,"Wednesday, February 16, 2022",89.97,17343.81
Technology,"Thursday, February 17, 2022",,17343.81
Technology,"Friday, February 18, 2022",,17343.81
Technology,"Saturday, February 19, 2022",,17343.81
Technology,"Sunday, February 20, 2022",,17343.81
Technology,"Monday, February 21, 2022",52.97,17396.780000000002
Technology,"Tuesday, February 22, 2022",482.2,17878.980000000003
Technology,"Wednesday, February 23, 2022",,17878.980000000003
Technology,"Thursday, February 24, 2022",,17878.980000000003
Technology,"Friday, February 25, 2022",,17878.980000000003
Technology,"Saturday, February 26, 2022",,17878.980000000003
Technology,"Sunday, February 27, 2022",,17878.980000000003
Technology,"Monday, February 28, 2022",,17878.980000000003
Technology,"Tuesday, March 01, 2022",5059.914,22938.894000000004
Technology,"Wednesday, March 02, 2022",,22938.894000000004
Technology,"Thursday, March 03, 2022",1376.406,24315.300000000003
Technology,"Friday, March 04, 2022",159.98,24475.280000000002
Technology,"Saturday, March 05, 2022",,24475.280000000002
Technology,"Sunday, March 06, 2022",500.178,24975.458000000002
Technology,"Monday, March 07, 2022",21.072,24996.530000000002
Technology,"Tuesday, March 08, 2022",1500.496,26497.026
Technology,"Wednesday, March 09, 2022",199.75,26696.776
Technology,"Thursday, March 10, 2022",7583.354,34280.130000000005
Technology,"Friday, March 11, 2022",45.98,34326.11000000001
Technology,"Saturday, March 12, 2022",,34326.11000000001
Technology,"Sunday, March 13, 2022",1572.154,35898.26400000001
Technology,"Monday, March 14, 2022",,35898.26400000001
Technology,"Tuesday, March 15, 2022",83.976,35982.24000000001
Technology,"Wednesday, March 16, 2022",,35982.24000000001
Technology,"Thursday, March 17, 2022",214.764,36197.004000000015
Technology,"Friday, March 18, 2022",,36197.004000000015
Technology,"Saturday, March 19, 2022",,36197.004000000015
Technology,"Sunday, March 20, 2022",96.776,36293.78000000001
Technology,"Monday, March 21, 2022",,36293.78000000001
Technology,"Tuesday, March 22, 2022",58.58,36352.360000000015
Technology,"Wednesday, March 23, 2022",,36352.360000000015
Technology,"Thursday, March 24, 2022",403.168,36755.52800000001
Technology,"Friday, March 25, 2022",1287.45,38042.97800000001
Technology,"Saturday, March 26, 2022",119.976,38162.95400000001
Technology,"Sunday, March 27, 2022",,38162.95400000001
Technology,"Monday, March 28, 2022",,38162.95400000001
Technology,"Tuesday, March 29, 2022",971.112,39134.06600000001
Technology,"Wednesday, March 30, 2022",,39134.06600000001
Technology,"Thursday, March 31, 2022",312.766,39446.83200000002
Technology,"Friday, April 01, 2022",48.11,39494.94200000002
Technology,"Saturday, April 02, 2022",,39494.94200000002
Technology,"Sunday, April 03, 2022",259.96,39754.90200000002
Technology,"Monday, April 04, 2022",239.94,39994.84200000002
Technology,"Tuesday, April 05, 2022",118.782,40113.62400000002
Technology,"Wednesday, April 06, 2022",1294.75,41408.37400000002
Technology,"Thursday, April 07, 2022",1199.976,42608.35000000002
Technology,"Friday, April 08, 2022",431.928,43040.27800000002
Technology,"Saturday, April 09, 2022",517.9,43558.17800000002
Technology,"Sunday, April 10, 2022",,43558.17800000002
Technology,"Monday, April 11, 2022",,43558.17800000002
Technology,"Tuesday, April 12, 2022",,43558.17800000002
Technology,"Wednesday, April 13, 2022",,43558.17800000002
Technology,"Thursday, April 14, 2022",,43558.17800000002
Technology,"Friday, April 15, 2022",700.704,44258.88200000002
Technology,"Saturday, April 16, 2022",9135.098,53393.98000000002
Technology,"Sunday, April 17, 2022",36.792,53430.77200000002
Technology,"Monday, April 18, 2022",29.56,53460.33200000002
Technology,"Tuesday, April 19, 2022",65.94,53526.27200000002
Technology,"Wednesday, April 20, 2022",,53526.27200000002
Technology,"Thursday, April 21, 2022",,53526.27200000002
Technology,"Friday, April 22, 2022",,53526.27200000002
Technology,"Saturday, April 23, 2022",99.99,53626.26200000002
Technology,"Sunday, April 24, 2022",258.696,53884.95800000002
Technology,"Monday, April 25, 2022",82.8,53967.75800000002
Technology,"Tuesday, April 26, 2022",,53967.75800000002
Technology,"Wednesday, April 27, 2022",,53967.75800000002
Technology,"Thursday, April 28, 2022",369.576,54337.334000000024
Technology,"Friday, April 29, 2022",,54337.334000000024
Technology,"Saturday, April 30, 2022",,54337.334000000024
Technology,"Sunday, May 01, 2022",,54337.334000000024
Technology,"Monday, May 02, 2022",,54337.334000000024
Technology,"Tuesday, May 03, 2022",789.433,55126.76700000002
Technology,"Wednesday, May 04, 2022",,55126.76700000002
Technology,"Thursday, May 05, 2022",423.648,55550.41500000002
Technology,"Friday, May 06, 2022",26.176,55576.59100000002
Technology,"Saturday, May 07, 2022",4199.9,59776.49100000002
Technology,"Sunday, May 08, 2022",58.112,59834.603000000025
Technology,"Monday, May 09, 2022",113.116,59947.71900000003
Technology,"Tuesday, May 10, 2022",743.988,60691.707000000024
Technology,"Wednesday, May 11, 2022",,60691.707000000024
Technology,"Thursday, May 12, 2022",751.96,61443.66700000002
Technology,"Friday, May 13, 2022",,61443.66700000002
Technology,"Saturday, May 14, 2022",229.128,61672.79500000002
Technology,"Sunday, May 15, 2022",,61672.79500000002
Technology,"Monday, May 16, 2022",,61672.79500000002
Technology,"Tuesday, May 17, 2022",,61672.79500000002
Technology,"Wednesday, May 18, 2022",,61672.79500000002
Technology,"Thursday, May 19, 2022",,61672.79500000002
Technology,"Friday, May 20, 2022",1363.96,63036.75500000002
Technology,"Saturday, May 21, 2022",2517.836,65554.59100000001
Technology,"Sunday, May 22, 2022",920.464,66475.05500000002
Technology,"Monday, May 23, 2022",10502.286,76977.34100000001
Technology,"Tuesday, May 24, 2022",,76977.34100000001
Technology,"Wednesday, May 25, 2022",,76977.34100000001
Technology,"Thursday, May 26, 2022",695.056,77672.39700000001
Technology,"Friday, May 27, 2022",,77672.39700000001
Technology,"Saturday, May 28, 2022",976.4,78648.797
Technology,"Sunday, May 29, 2022",979.95,79628.747
Technology,"Monday, May 30, 2022",3361.578,82990.325
Technology,"Tuesday, May 31, 2022",179.7,83170.025
Technology,"Wednesday, June 01, 2022",,83170.025
Technology,"Thursday, June 02, 2022",,83170.025
Technology,"Friday, June 03, 2022",,83170.025
Technology,"Saturday, June 04, 2022",1381.834,84551.859
Technology,"Sunday, June 05, 2022",,84551.859
Technology,"Monday, June 06, 2022",4386.872,88938.731
Technology,"Tuesday, June 07, 2022",,88938.731
Technology,"Wednesday, June 08, 2022",,88938.731
Technology,"Thursday, June 09, 2022",873.18,89811.911
Technology,"Friday, June 10, 2022",,89811.911
Technology,"Saturday, June 11, 2022",629.94,90441.851
Technology,"Sunday, June 12, 2022",1076.019,91517.87
Technology,"Monday, June 13, 2022",377.97,91895.84
Technology,"Tuesday, June 14, 2022",47.754,91943.594
Technology,"Wednesday, June 15, 2022",,91943.594
Technology,"Thursday, June 16, 2022",91.475,92035.069
Technology,"Friday, June 17, 2022",596.97,92632.039
Technology,"Saturday, June 18, 2022",,92632.039
Technology,"Sunday, June 19, 2022",,92632.039
Technology,"Monday, June 20, 2022",169.668,92801.70700000001
Technology,"Tuesday, June 21, 2022",,92801.70700000001
Technology,"Wednesday, June 22, 2022",,92801.70700000001
Technology,"Thursday, June 23, 2022",862.344,93664.051
Technology,"Friday, June 24, 2022",4955.95,98620.001
Technology,"Saturday, June 25, 2022",,98620.001
Technology,"Sunday, June 26, 2022",310.496,98930.497
Technology,"Monday, June 27, 2022",201.584,99132.081
Technology,"Tuesday, June 28, 2022",359.976,99492.057
Technology,"Wednesday, June 29, 2022",,99492.057
Technology,"Thursday, June 30, 2022",50.12,99542.177
Technology,"Friday, July 01, 2022",1530.79,101072.96699999999
Technology,"Saturday, July 02, 2022",,101072.96699999999
Technology,"Sunday, July 03, 2022",,101072.96699999999
Technology,"Monday, July 04, 2022",249.456,101322.423
Technology,"Tuesday, July 05, 2022",,101322.423
Technology,"Wednesday, July 06, 2022",,101322.423
Technology,"Thursday, July 07, 2022",2859.954,104182.377
Technology,"Friday, July 08, 2022",1795.584,105977.961
Technology,"Saturday, July 09, 2022",,105977.961
Technology,"Sunday, July 10, 2022",341.991,106319.95199999999
Technology,"Monday, July 11, 2022",,106319.95199999999
Technology,"Tuesday, July 12, 2022",95.76,106415.71199999998
Technology,"Wednesday, July 13, 2022",,106415.71199999998
Technology,"Thursday, July 14, 2022",940.184,107355.89599999998
Technology,"Friday, July 15, 2022",,107355.89599999998
Technology,"Saturday, July 16, 2022",714.338,108070.23399999998
Technology,"Sunday, July 17, 2022",1046.184,109116.41799999998
Technology,"Monday, July 18, 2022",71.568,109187.98599999998
Technology,"Tuesday, July 19, 2022",425.954,109613.93999999997
Technology,"Wednesday, July 20, 2022",89.95,109703.88999999997
Technology,"Thursday, July 21, 2022",,109703.88999999997
Technology,"Friday, July 22, 2022",109.95,109813.83999999997
Technology,"Saturday, July 23, 2022",380.611,110194.45099999997
Technology,"Sunday, July 24, 2022",,110194.45099999997
Technology,"Monday, July 25, 2022",1861.776,112056.22699999997
Technology,"Tuesday, July 26, 2022",,112056.22699999997
Technology,"Wednesday, July 27, 2022",,112056.22699999997
Technology,"Thursday, July 28, 2022",,112056.22699999997
Technology,"Friday, July 29, 2022",,112056.22699999997
Technology,"Saturday, July 30, 2022",,112056.22699999997
Technology,"Sunday, July 31, 2022",754.95,112811.17699999997
Technology,"Monday, August 01, 2022",1039.728,113850.90499999997
Technology,"Tuesday, August 02, 2022",333.576,114184.48099999997
Technology,"Wednesday, August 03, 2022",167.28,114351.76099999997
Technology,"Thursday, August 04, 2022",302.384,114654.14499999997
Technology,"Friday, August 05, 2022",,114654.14499999997
Technology,"Saturday, August 06, 2022",211.168,114865.31299999998
Technology,"Sunday, August 07, 2022",179.97,115045.28299999998
Technology,"Monday, August 08, 2022",,115045.28299999998
Technology,"Tuesday, August 09, 2022",44.784,115090.06699999998
Technology,"Wednesday, August 10, 2022",,115090.06699999998
Technology,"Thursday, August 11, 2022",,115090.06699999998
Technology,"Friday, August 12, 2022",1399.944,116490.01099999998
Technology,"Saturday, August 13, 2022",71.98,116561.99099999998
Technology,"Sunday, August 14, 2022",892.596,117454.58699999998
Technology,"Monday, August 15, 2022",943.12,118397.70699999998
Technology,"Tuesday, August 16, 2022",,118397.70699999998
Technology,"Wednesday, August 17, 2022",,118397.70699999998
Technology,"Thursday, August 18, 2022",39.99,118437.69699999999
Technology,"Friday, August 19, 2022",,118437.69699999999
Technology,"Saturday, August 20, 2022",14.78,118452.47699999998
Technology,"Sunday, August 21, 2022",378.914,118831.39099999999
Technology,"Monday, August 22, 2022",,118831.39099999999
Technology,"Tuesday, August 23, 2022",1505.98,120337.37099999998
Technology,"Wednesday, August 24, 2022",,120337.37099999998
Technology,"Thursday, August 25, 2022",,120337.37099999998
Technology,"Friday, August 26, 2022",1228.828,121566.19899999998
Technology,"Saturday, August 27, 2022",59.97,121626.16899999998
Technology,"Sunday, August 28, 2022",108.576,121734.74499999998
Technology,"Monday, August 29, 2022",117.976,121852.72099999998
Technology,"Tuesday, August 30, 2022",630.858,122483.57899999997
Technology,"Wednesday, August 31, 2022",,122483.57899999997
Technology,"Thursday, September 01, 2022",580.938,123064.51699999996
Technology,"Friday, September 02, 2022",4626.288,127690.80499999996
Technology,"Saturday, September 03, 2022",280.782,127971.58699999997
Technology,"Sunday, September 04, 2022",3079.91,131051.49699999997
Technology,"Monday, September 05, 2022",546.784,131598.281
Technology,"Tuesday, September 06, 2022",361.444,131959.72499999998
Technology,"Wednesday, September 07, 2022",,131959.72499999998
Technology,"Thursday, September 08, 2022",152.712,132112.43699999998
Technology,"Friday, September 09, 2022",,132112.43699999998
Technology,"Saturday, September 10, 2022",1239.64,133352.077
Technology,"Sunday, September 11, 2022",5900.986,139253.063
Technology,"Monday, September 12, 2022",167.652,139420.715
Technology,"Tuesday, September 13, 2022",179.92,139600.635
Technology,"Wednesday, September 14, 2022",437.85,140038.48500000002
Technology,"Thursday, September 15, 2022",,140038.48500000002
Technology,"Friday, September 16, 2022",,140038.48500000002
Technology,"Saturday, September 17, 2022",1013.018,141051.50300000003
Technology,"Sunday, September 18, 2022",239.984,141291.48700000002
Technology,"Monday, September 19, 2022",249.95,141541.43700000003
Technology,"Tuesday, September 20, 2022",,141541.43700000003
Technology,"Wednesday, September 21, 2022",,141541.43700000003
Technology,"Thursday, September 22, 2022",161.916,141703.35300000003
Technology,"Friday, September 23, 2022",,141703.35300000003
Technology,"Saturday, September 24, 2022",,141703.35300000003
Technology,"Sunday, September 25, 2022",1024.662,142728.01500000004
Technology,"Monday, September 26, 2022",531.976,143259.99100000004
Technology,"Tuesday, September 27, 2022",1001.584,144261.57500000004
Technology,"Wednesday, September 28, 2022",,144261.57500000004
Technology,"Thursday, September 29, 2022",1105.41,145366.98500000004
Technology,"Friday, September 30, 2022",,145366.98500000004
Technology,"Saturday, October 01, 2022",149.412,145516.39700000006
Technology,"Sunday, October 02, 2022",17499.95,163016.34700000007
Technology,"Monday, October 03, 2022",,163016.34700000007
Technology,"Tuesday, October 04, 2022",5452.59,168468.93700000006
Technology,"Wednesday, October 05, 2022",,168468.93700000006
Technology,"Thursday, October 06, 2022",771.67,169240.60700000008
Technology,"Friday, October 07, 2022",837.6,170078.20700000008
Technology,"Saturday, October 08, 2022",,170078.20700000008
Technology,"Sunday, October 09, 2022",23.976,170102.18300000008
Technology,"Monday, October 10, 2022",15.992,170118.17500000008
Technology,"Tuesday, October 11, 2022",,170118.17500000008
Technology,"Wednesday, October 12, 2022",,170118.17500000008
Technology,"Thursday, October 13, 2022",191.976,170310.15100000007
Technology,"Friday, October 14, 2022",2941.384,173251.53500000006
Technology,"Saturday, October 15, 2022",5.5,173257.03500000006
Technology,"Sunday, October 16, 2022",,173257.03500000006
Technology,"Monday, October 17, 2022",449.97,173707.00500000006
Technology,"Tuesday, October 18, 2022",,173707.00500000006
Technology,"Wednesday, October 19, 2022",,173707.00500000006
Technology,"Thursday, October 20, 2022",317.68,174024.68500000006
Technology,"Friday, October 21, 2022",439.392,174464.07700000005
Technology,"Saturday, October 22, 2022",,174464.07700000005
Technology,"Sunday, October 23, 2022",,174464.07700000005
Technology,"Monday, October 24, 2022",1349.946,175814.02300000004
Technology,"Tuesday, October 25, 2022",783.96,176597.98300000004
Technology,"Wednesday, October 26, 2022",,176597.98300000004
Technology,"Thursday, October 27, 2022",,176597.98300000004
Technology,"Friday, October 28, 2022",302.376,176900.35900000003
Technology,"Saturday, October 29, 2022",,176900.35900000003
Technology,"Sunday, October 30, 2022",,176900.35900000003
Technology,"Monday, October 31, 2022",,176900.35900000003
Technology,"Tuesday, November 01, 2022",89.912,176990.27100000004
Technology,"Wednesday, November 02, 2022",,176990.27100000004
Technology,"Thursday, November 03, 2022",334.941,177325.21200000003
Technology,"Friday, November 04, 2022",686.4,178011.61200000002
Technology,"Saturday, November 05, 2022",837.638,178849.25000000003
Technology,"Sunday, November 06, 2022",,178849.25000000003
Technology,"Monday, November 07, 2022",1223.876,180073.12600000002
Technology,"Tuesday, November 08, 2022",,180073.12600000002
Technology,"Wednesday, November 09, 2022",479.97,180553.09600000002
Technology,"Thursday, November 10, 2022",1604.732,182157.828
Technology,"Friday, November 11, 2022",449.918,182607.746
Technology,"Saturday, November 12, 2022",235.96,182843.706
Technology,"Sunday, November 13, 2022",2279.96,185123.666
Technology,"Monday, November 14, 2022",1803.906,186927.572
Technology,"Tuesday, November 15, 2022",460.766,187388.338
Technology,"Wednesday, November 16, 2022",,187388.338
Technology,"Thursday, November 17, 2022",67.176,187455.514
Technology,"Friday, November 18, 2022",1976.152,189431.666
Technology,"Saturday, November 19, 2022",71.96,189503.626
Technology,"Sunday, November 20, 2022",1747.674,191251.3
Technology,"Monday, November 21, 2022",516.861,191768.161
Technology,"Tuesday, November 22, 2022",24.032,191792.193
Technology,"Wednesday, November 23, 2022",,191792.193
Technology,"Thursday, November 24, 2022",2531.82,194324.013
Technology,"Friday, November 25, 2022",5099.861,199423.874
Technology,"Saturday, November 26, 2022",3594.952,203018.826
Technology,"Sunday, November 27, 2022",486.102,203504.928
Technology,"Monday, November 28, 2022",441.882,203946.81000000003
Technology,"Tuesday, November 29, 2022",58.416,204005.22600000002
Technology,"Wednesday, November 30, 2022",36.192,204041.41800000003
Technology,"Thursday, December 01, 2022",1181.838,205223.25600000002
Technology,"Friday, December 02, 2022",795.55,206018.806
Technology,"Saturday, December 03, 2022",1649.95,207668.75600000002
Technology,"Sunday, December 04, 2022",78.15,207746.90600000002
Technology,"Monday, December 05, 2022",1234.4,208981.306
Technology,"Tuesday, December 06, 2022",1590.296,210571.602
Technology,"Wednesday, December 07, 2022",,210571.602
Technology,"Thursday, December 08, 2022",1546.75,212118.352
Technology,"Friday, December 09, 2022",130.6,212248.95200000002
Technology,"Saturday, December 10, 2022",44.75,212293.70200000002
Technology,"Sunday, December 11, 2022",2188.854,214482.556
Technology,"Monday, December 12, 2022",1291.832,215774.388
Technology,"Tuesday, December 13, 2022",63.88,215838.268
Technology,"Wednesday, December 14, 2022",,215838.268
Technology,"Thursday, December 15, 2022",,215838.268
Technology,"Friday, December 16, 2022",21.21,215859.478
Technology,"Saturday, December 17, 2022",165.6,216025.078
Technology,"Sunday, December 18, 2022",1053.542,217078.62
Technology,"Monday, December 19, 2022",,217078.62
Technology,"Tuesday, December 20, 2022",66.3,217144.91999999998
Technology,"Wednesday, December 21, 2022",,217144.91999999998
Technology,"Thursday, December 22, 2022",11.56,217156.47999999998
Technology,"Friday, December 23, 2022",4373.266,221529.74599999998
Technology,"Saturday, December 24, 2022",453.65,221983.39599999998
Technology,"Sunday, December 25, 2022",3646.054,225629.44999999998
Technology,"Monday, December 26, 2022",392.354,226021.80399999997
Technology,"Tuesday, December 27, 2022",40,226061.80399999997
Technology,"Wednesday, December 28, 2022",,226061.80399999997
Technology,"Thursday, December 29, 2022",,226061.80399999997
Technology,"Friday, December 30, 2022",,226061.80399999997
Technology,"Saturday, December 31, 2022",302.376,226364.17999999996
Technology,"Monday, January 02, 2023",712.29,712.29
Technology,"Tuesday, January 03, 2023",,712.29
Technology,"Wednesday, January 04, 2023",,712.29
Technology,"Thursday, January 05, 2023",,712.29
Technology,"Friday, January 06, 2023",,712.29
Technology,"Saturday, January 07, 2023",3059.982,3772.272
Technology,"Sunday, January 08, 2023",,3772.272
Technology,"Monday, January 09, 2023",,3772.272
Technology,"Tuesday, January 10, 2023",,3772.272
Technology,"Wednesday, January 11, 2023",,3772.272
Technology,"Thursday, January 12, 2023",,3772.272
Technology,"Friday, January 13, 2023",,3772.272
Technology,"Saturday, January 14, 2023",528.688,4300.96
Technology,"Sunday, January 15, 2023",110.576,4411.536
Technology,"Monday, January 16, 2023",,4411.536
Technology,"Tuesday, January 17, 2023",,4411.536
Technology,"Wednesday, January 18, 2023",,4411.536
Technology,"Thursday, January 19, 2023",429.6,4841.136
Technology,"Friday, January 20, 2023",520.752,5361.888000000001
Technology,"Saturday, January 21, 2023",1315.883,6677.771000000001
Technology,"Sunday, January 22, 2023",2999.95,9677.721000000001
Technology,"Monday, January 23, 2023",182.336,9860.057
Technology,"Tuesday, January 24, 2023",110.352,9970.409000000001
Technology,"Wednesday, January 25, 2023",,9970.409000000001
Technology,"Thursday, January 26, 2023",2939.93,12910.339000000002
Technology,"Friday, January 27, 2023",317.898,13228.237000000001
Technology,"Saturday, January 28, 2023",689.88,13918.117
Technology,"Sunday, January 29, 2023",,13918.117
Technology,"Monday, January 30, 2023",2814.936,16733.053
Technology,"Tuesday, January 31, 2023",,16733.053
Technology,"Wednesday, February 01, 2023",,16733.053
Technology,"Thursday, February 02, 2023",299.954,17033.007
Technology,"Friday, February 03, 2023",,17033.007
Technology,"Saturday, February 04, 2023",,17033.007
Technology,"Sunday, February 05, 2023",371.2,17404.207000000002
Technology,"Monday, February 06, 2023",227.46,17631.667
Technology,"Tuesday, February 07, 2023",,17631.667
Technology,"Wednesday, February 08, 2023",,17631.667
Technology,"Thursday, February 09, 2023",127.984,17759.651
Technology,"Friday, February 10, 2023",,17759.651
Technology,"Saturday, February 11, 2023",88.776,17848.427000000003
Technology,"Sunday, February 12, 2023",,17848.427000000003
Technology,"Monday, February 13, 2023",799.96,18648.387000000002
Technology,"Tuesday, February 14, 2023",,18648.387000000002
Technology,"Wednesday, February 15, 2023",,18648.387000000002
Technology,"Thursday, February 16, 2023",14.99,18663.377000000004
Technology,"Friday, February 17, 2023",649.882,19313.259000000005
Technology,"Saturday, February 18, 2023",277.506,19590.765000000007
Technology,"Sunday, February 19, 2023",,19590.765000000007
Technology,"Monday, February 20, 2023",581.536,20172.301000000007
Technology,"Tuesday, February 21, 2023",47.904,20220.205000000005
Technology,"Wednesday, February 22, 2023",,20220.205000000005
Technology,"Thursday, February 23, 2023",71.96,20292.165000000005
Technology,"Friday, February 24, 2023",1319.8,21611.965000000004
Technology,"Saturday, February 25, 2023",,21611.965000000004
Technology,"Sunday, February 26, 2023",1148.112,22760.077000000005
Technology,"Monday, February 27, 2023",,22760.077000000005
Technology,"Tuesday, February 28, 2023",,22760.077000000005
Technology,"Wednesday, March 01, 2023",,22760.077000000005
Technology,"Thursday, March 02, 2023",676.716,23436.793000000005
Technology,"Friday, March 03, 2023",1149.42,24586.213000000003
Technology,"Saturday, March 04, 2023",,24586.213000000003
Technology,"Sunday, March 05, 2023",299.97,24886.183000000005
Technology,"Monday, March 06, 2023",206.384,25092.567000000003
Technology,"Tuesday, March 07, 2023",49.08,25141.647000000004
Technology,"Wednesday, March 08, 2023",,25141.647000000004
Technology,"Thursday, March 09, 2023",679.964,25821.611000000004
Technology,"Friday, March 10, 2023",201.852,26023.463000000003
Technology,"Saturday, March 11, 2023",840.73,26864.193000000003
Technology,"Sunday, March 12, 2023",69.93,26934.123000000003
Technology,"Monday, March 13, 2023",1867.908,28802.031000000003
Technology,"Tuesday, March 14, 2023",49.616,28851.647000000004
Technology,"Wednesday, March 15, 2023",,28851.647000000004
Technology,"Thursday, March 16, 2023",1309.776,30161.423000000006
Technology,"Friday, March 17, 2023",248.36,30409.783000000007
Technology,"Saturday, March 18, 2023",565.36,30975.143000000007
Technology,"Sunday, March 19, 2023",957.004,31932.147000000008
Technology,"Monday, March 20, 2023",503.93,32436.07700000001
Technology,"Tuesday, March 21, 2023",,32436.07700000001
Technology,"Wednesday, March 22, 2023",,32436.07700000001
Technology,"Thursday, March 23, 2023",13999.96,46436.03700000001
Technology,"Friday, March 24, 2023",495.99,46932.02700000001
Technology,"Saturday, March 25, 2023",1161.528,48093.55500000001
Technology,"Sunday, March 26, 2023",2717.13,50810.685000000005
Technology,"Monday, March 27, 2023",246.092,51056.777
Technology,"Tuesday, March 28, 2023",532.72,51589.497
Technology,"Wednesday, March 29, 2023",,51589.497
Technology,"Thursday, March 30, 2023",164.792,51754.289000000004
Technology,"Friday, March 31, 2023",4434.41,56188.69900000001
Technology,"Saturday, April 01, 2023",4823.96,61012.65900000001
Technology,"Sunday, April 02, 2023",360,61372.65900000001
Technology,"Monday, April 03, 2023",,61372.65900000001
Technology,"Tuesday, April 04, 2023",544.08,61916.73900000001
Technology,"Wednesday, April 05, 2023",,61916.73900000001
Technology,"Thursday, April 06, 2023",,61916.73900000001
Technology,"Friday, April 07, 2023",837.16,62753.89900000001
Technology,"Saturday, April 08, 2023",,62753.89900000001
Technology,"Sunday, April 09, 2023",,62753.89900000001
Technology,"Monday, April 10, 2023",195.726,62949.625000000015
Technology,"Tuesday, April 11, 2023",227.07,63176.695000000014
Technology,"Wednesday, April 12, 2023",,63176.695000000014
Technology,"Thursday, April 13, 2023",,63176.695000000014
Technology,"Friday, April 14, 2023",,63176.695000000014
Technology,"Saturday, April 15, 2023",,63176.695000000014
Technology,"Sunday, April 16, 2023",25.98,63202.67500000002
Technology,"Monday, April 17, 2023",2824.875,66027.55000000002
Technology,"Tuesday, April 18, 2023",,66027.55000000002
